Title,Rated,Director,Language,Country,imdbID,BoxOffice,IMDB_Value,RT_Value,MC_Value,Actor_1,Actor_2,Actor_3,Actor_4
The B-Side,R,Errol Morris,English,United States,tt5952468,125227.0,67.0,97.0,77.0,Elsa Dorfman, Jorge Luis Borges, Bob Dylan,
Dana Gould: I Know It's Wrong,TV-MA,Jay Chapman,English,United States,tt2946084,,68.0,,,Dana Gould,,,
Scream of the Banshee,R,Steven C. Miller,English,United States,tt1548628,,38.0,,,Lauren Holly, Lance Henriksen, Eric F. Adams,
Godard Mon Amour,R,Michel Hazanavicius,French,France,tt5687334,82264.0,66.0,54.0,55.0,Louis Garrel, Stacy Martin, Bérénice Bejo,
Made in Italy 1951-2014,,Jean Lauritano,French,France,tt5062390,,66.0,,,Marisa Berenson,,,
Thief of Yama,Not Rated,S.S. Rajamouli,Telugu,India,tt0924317,,72.0,,,N.T. Rama Rao Jr., Mohan Babu, Priyamani,
"Cinco de Mayo, La Batalla",R,Rafa Lara,Spanish,Mexico,tt2553908,173472.0,61.0,,,Christian Vazquez, Angélica Aragón, Liz Gallardo,
Memoir of a Murderer,Not Rated,Shin-yeon Won,Korean,South Korea,tt5729348,91335.0,72.0,,,Sol Kyung-gu, Nam-gil Kim, Seol-Hyun Kim,
These Days,,Giuseppe Piccioni,Italian,,tt5784568,,60.0,,,Margherita Buy, Maria Roveran, Marta Gastini,
Ama-San,,Cláudia Varejão,English,Portugal,tt4142090,,70.0,100.0,,Mayumi Mitsuhashi, Masumi Shibahara, Matsumi Koiso,
Dabbe 6: The Return,,Hasan Karacadag,Turkish,Turkey,tt4967920,,56.0,,,Elcin Atamgüc, Ömer Duran, Funda Eskioglu,
Murder on the Orient Express,PG-13,Kenneth Branagh,English,United States,tt3402236,102826543.0,65.0,61.0,52.0,Kenneth Branagh, Penélope Cruz, Willem Dafoe,
Coco,PG,"Lee Unkrich, Adrian Molina",English,United States,tt2380307,210460015.0,84.0,97.0,81.0,Anthony Gonzalez, Gael García Bernal, Benjamin Bratt,
The Firefly,Not Rated,Ana Maria Hermida,Spanish,Colombia,tt4097826,,62.0,,,Carolina Guerra, Olga Segura, Manuel José Chaves,
Euphoria,R,Lisa Langseth,English,United Kingdom,tt5698320,,57.0,19.0,32.0,Eva Green, Alicia Vikander, Charlotte Rampling,
Suburbicon,R,George Clooney,English,United Kingdom,tt0491175,5775178.0,58.0,,42.0,Matt Damon, Julianne Moore, Oscar Isaac,
The Price of Sugar,,Jean van de Velde,Dutch,Netherlands,tt2691498,,67.0,,,Gaite Jansen, Neil Sandilands, Yannick van de Velde,
Supernova,,Tamar van den Dop,Dutch,Netherlands,tt1730764,,58.0,,,Gaite Jansen, Tamar van den Dop, Bob Schwarze,
170 Hz,,Joost van Ginkel,Dutch,Netherlands,tt1825636,,61.0,,,Gaite Jansen, Michael Muller, Eva van Heijningen,
Dusk,,Hanro Smitsman,Dutch,Netherlands,tt1467061,,63.0,,,Matthijs van de Sande Bakhuyzen, Gaite Jansen, Roos Netjes,
Shaquille O'Neal Presents: All Star Comedy Jam - Live from Atlanta,TV-MA,Leslie Small,English,United States,tt3085312,,60.0,,,Faizon Love, Robert S. Powell, Lavar Walker,
All Star Comedy Jam,Not Rated,Leslie Small,English,United States,tt1459459,,74.0,,,Cedric the Entertainer, Tommy Davidson, DeRay Davis,
Chappaquiddick,PG-13,John Curran,English,United States,tt5270948,17395520.0,64.0,80.0,67.0,Jason Clarke, Kate Mara, Ed Helms,
Going to Brazil,TV-MA,Patrick Mille,French,France,tt4467176,,52.0,,,Vanessa Guide, Alison Wheeler, Margot Bancilhon,
The Guardian Brothers,TV-Y7,"Gary Wang, Paulette Victor-Lifton",Chinese,China,tt4788934,,55.0,,,Bai-Ke, Mike Birbiglia, Mel Brooks,
Z-Office,,Douglas Stahl,German,Germany,tt5061004,,45.0,,,Nikolai Will, Alexandra Schiller, Klaus Thiel-Klenner,
Predator Dark Ages,,James Bushe,English,United Kingdom,tt4171544,,61.0,,,Adrian Bouchet, Amed Hashimi, Sabine Crossen,
Bodied,R,Joseph Kahn,English,United States,tt5883570,113956.0,71.0,89.0,75.0,Calum Worthy, Jackie Long, Rory Uphold,
Jackson,Not Rated,Maisie Crow,English,United States,tt5069136,,74.0,,,,,,
Mujhse Fraaandship Karoge,Not Rated,Nupur Asthana,Hindi,India,tt2057441,,69.0,,,Saqib Saleem, Saba Azad, Nishant Dahiya,
Kiss and Cry,,Sean Cisterna,English,Canada,tt5224012,,67.0,,,Sarah Fisher, Luke Bilyk, Chantal Kreviazuk,
Bloody Milk,,Hubert Charuel,French,France,tt6805302,,70.0,75.0,,Swann Arlaud, Sara Giraudeau, Isabelle Candelier,
Live Cargo,Not Rated,Logan Sandler,English,United States,tt4160706,,45.0,36.0,56.0,Dree Hemingway, LaKeith Stanfield, Robert Wisdom,
Baby Shower,,Pablo Illanes,Spanish,Chile,tt1810543,,43.0,,,Ingrid Isensee, Patricia López, Claudia Burr,
The Killer in the House,,Nicholas Molinari,English,United States,tt5225874,,46.0,,,Alyssa Accardo, Chase Andersen, Christina Cappelli,
The Tapes,,"Lee Alliston, Scott Bates",English,United Kingdom,tt1647479,,31.0,,,Jason Maza, Arnold Oceng, Natasha Jean Sparkes,
Afterthought,,Elad Keidan,Hebrew,Israel,tt4614560,,73.0,,,Itay Tiran, Uri Klauzner, Michaela Eshet,
No estamos solos,,Daniel Rodríguez Risco,Spanish,Peru,tt4696502,,46.0,,,Marco Zunino, Fiorella Díaz, Lucho Cáceres,
The Journey Is the Destination,R,Bronwen Hughes,English,United States,tt3292080,,63.0,,,Ben Schnetzer, Kelly Macdonald, Sam Hazeldine,
The Ultimate Guide to Penny Pinching,,Jon Connerty,English,United States,tt7061050,,52.0,,,Paul Thornley, Judith Wenban, Jonathan McGowan,
David Gilmour: Live At Pompeii,Not Rated,Gavin Elder,English,United Kingdom,tt7359702,,88.0,,,David Gilmour, Chester Kamen, Guy Pratt,
Mr. Stein Goes Online,,Stéphane Robelin,French,France,tt4693612,,63.0,44.0,,Pierre Richard, Yaniss Lespert, Fanny Valette,
Borg vs. McEnroe,R,Janus Metz,English,Sweden,tt5727282,231346.0,69.0,84.0,63.0,Sverrir Gudnason, Shia LaBeouf, Stellan Skarsgård,
Girls und Panzer der Film,TV-14,Tsutomu Mizushima,Japanese,Japan,tt5284414,,73.0,,,Mai Fuchigami, Ai Kayano, Mami Ozaki,
Victoria & Abdul,PG-13,Stephen Frears,English,United Kingdom,tt5816682,22245070.0,68.0,66.0,58.0,Judi Dench, Ali Fazal, Tim Pigott-Smith,
When Love Happens,,Seyi Babatope,English,Nigeria,tt4094916,,49.0,,,Shaffy Bello, Kc Ejelonu, Keppy Ekpenyong-Bassey,
Slasher.com,R,Chip Gubera,English,United States,tt3831636,,34.0,,,Ben Kaplan, Jessica Waller, Sarah Kaplan,
Ryan Hamilton: Happy Face,,Marcus Raboy,English,United States,tt6892378,,73.0,,,Ryan Hamilton,,,
Jerry Before Seinfeld,TV-14,Michael Bonfiglio,English,United States,tt7310906,,70.0,95.0,,Jerry Seinfeld, Jimmy Brogan, Mark Schiff,
Beneath,R,Dagen Merrill,English,United States,tt0467167,,53.0,71.0,,Nora Zehetner, Brenna O'Brien, Carly Pope,
Carl,Not Rated,Greg Daniel,English,United States,tt2241069,2592.0,28.0,,,Robert Pralgo, Cheri Christian, Peg Thon,
No Vacancy,R,Chris Stokes,English,United States,tt1854582,,41.0,,,Kristen Quintrall, Denyce Lawton, Christopher Jones,
Imprint,PG-13,Michael Linn,English,United States,tt0816530,,56.0,,,Tonantzin Carmelo, Carla-Rae, Michael Spears,
Dearest,,Peter Ho-Sun Chan,Mandarin,China,tt3752930,,76.0,,,Wei Zhao, Bo Huang, Dawei Tong,
Eduart,,Angeliki Antoniou,Albanian,Greece,tt0954926,,64.0,,,Eshref Durmishi, André Hennicke, Ndriçim Xhepa,
The Basement,Unrated,Martin-André Young,English,Canada,tt1954886,,41.0,,,Michael Luckett, Vanessa Smythe, Matt Barker,
Entrance,Not Rated,"Dallas Richard Hallam, Patrick Horvath",English,United States,tt1918806,,47.0,80.0,,Suziey Block, Karen Baird, Farley Burge,
Back to Burgundy,,Cédric Klapisch,French,France,tt5247704,257610.0,68.0,73.0,58.0,Pio Marmaï, Ana Girardot, François Civil,
Elementary,,Hélène Angel,French,France,tt5180240,,66.0,100.0,,Sara Forestier, Vincent Elbaz, Albert Cousi,
Divorce French Style,,Martin Bourboulon,French,France,tt5833730,,61.0,,,Laurent Lafitte, Marina Foïs, Alexandre Desrousseaux,
"The Night Is Short, Walk on Girl",PG-13,Masaaki Yuasa,Japanese,Japan,tt6335734,406490.0,75.0,90.0,65.0,Gen Hoshino, Kana Hanazawa, Hiroshi Kamiya,
Infiltration,,Dover Koshashvili,English,Israel,tt1676681,,62.0,,,Guy Adler, Oz Zehavi, Michael Aloni,
Kill or Be Killed,Not Rated,"Duane Graves, Justin Meeks",English,United States,tt2364774,,42.0,,,Justin Meeks, Paul McCarthy-Boyington, Gregory Kelly,
Hahithalfut,,Eran Kolirin,Hebrew,Israel,tt1441368,,62.0,,,Rotem Keinan, Sharon Tal, Dov Navon,
Rumble,,R. Ellis Frazier,English,Mexico,tt3991302,,37.0,,,Gary Daniels, Sissi Fleitas, Eddie J. Fernandez,
The Sleeper,Not Rated,Justin Russell,English,United States,tt1971558,,39.0,,,Brittany Belland, Ray Goodwin, Jason Jay Crabtree,
Pitchfork,Not Rated,Glenn Douglas Packard,English,,tt4985848,,32.0,20.0,,Daniel Wilkinson, Brian Michael Raetz, Lindsey Dresbach,
The Hike,TV-MA,Rupert Bryan,English,United Kingdom,tt1572194,,37.0,,,Jemma Bolt, Stephanie Siadatan, Lisa-Marie Long,
Anomalous,,Hugo Stuven,English,Spain,tt1977001,,47.0,,,Lluís Homar, Christy Escobar, Edgar Fox,
Escape Room,R,Will Wernick,English,United States,tt5159414,,42.0,,,Evan Williams, Annabelle Stephenson, Elisabeth Hower,
Post Mortem,PG-13,George Mendeluk,English,Canada,tt1016315,,49.0,,,Beverley Mitchell, Geraint Wyn Davies, Chiara Zanni,
The Dooms Chapel Horror,,John William Holt,English,United States,tt2974190,,35.0,,,Bill Oberst Jr., Austin Madding, Abby Murphy,
The Slut,Not Rated,Hagar Ben-Asher,Hebrew,,tt1546421,,44.0,,,Hagar Ben-Asher, Ishai Golan, Stav Yanai,
My Pure Joy,,James Cullen Bressack,English,United States,tt1909807,,61.0,,,Alexei Ryan, Cory Jacob, Lisa Frantz,
Sella Turcica,,Fred Vogel,English,United States,tt1773039,,49.0,,,Camille Keaton, Damien A. Maruscak, Harvey Daniels,
People That Are Not Me,,Hadas Ben Aroya,Hebrew,Israel,tt5069012,,64.0,,,Yonatan Bar-Or, Hadas Ben Aroya, Netser Charitt,
La Cicciolina. Godmother of Scandal,,Alessandro Melazzini,Italian,Germany,tt6181534,,54.0,,,Ilona Staller, Michele Lo Foco, Riccardo Schicchi,
The Finishers,G,Nils Tavernier,French,France,tt2454430,,66.0,,,Jacques Gamblin, Alexandra Lamy, Fabien Héraud,
Another Yeti a Love Story: Life on the Streets,,"Adam Deyoe, Eric Gosselin",English,United States,tt3630800,,42.0,,,Whitney Moore, Lloyd Kaufman, Michael Varrati,
Call of the Wolf,TV-MA,R.D. Womack II,English,United States,tt3188492,,49.0,,,Aleksander Ristic, Cynthia Bravo, Matthew Oliva,
Cut,,Dominic Burns,English,United Kingdom,tt1390403,,32.0,,,Deborah Burns, Dominic Burns, Lewis Copson,
"I, Tonya",R,Craig Gillespie,English,United States,tt5580036,30014539.0,75.0,90.0,77.0,Margot Robbie, Sebastian Stan, Allison Janney,
Zama,Unrated,Lucrecia Martel,Guarani,Argentina,tt3409848,200600.0,67.0,96.0,89.0,Daniel Giménez Cacho, Lola Dueñas, Matheus Nachtergaele,
We Don't Belong Here,R,Peer Pedersen,English,United States,tt3731580,,50.0,,,Catherine Keener, Anton Yelchin, Kaitlyn Dever,
What Happened Last Night,R,Candice T. Cain,English,United States,tt5028822,10844.0,36.0,,,Clayton Snyder, Alix Kermes, Mary Beth Kraese,
The White Meadows,,Mohammad Rasoulof,Persian,Iran,tt1509132,,76.0,80.0,,Hassan Pourshirazi, Younes Ghazali, Mohammad Rabbani,
Walking Out,PG-13,"Alex Smith, Andrew J. Smith",English,United States,tt5420886,101947.0,58.0,90.0,79.0,Matt Bomer, Josh Wiggins, Bill Pullman,
November Criminals,PG-13,Sacha Gervasi,English,United States,tt3266284,,53.0,0.0,31.0,Ansel Elgort, Chloë Grace Moretz, David Strathairn,
The Wilde Wedding,R,Damian Harris,English,United States,tt5066056,,52.0,27.0,31.0,Glenn Close, John Malkovich, Patrick Stewart,
The Ever After,Not Rated,Mark Webber,English,United States,tt2966754,,58.0,,,Teresa Palmer, Mark Webber, Melissa Leo,
Ya,,Igor Voloshin,Russian,Russia,tt1388924,,63.0,,,Artur Smolyaninov, Andrey Khabarov, Oksana Akinshina,
Plasticine,,Vardit Bilu,Hebrew,Israel,tt2980684,,70.0,,,Reymonde Amsallem, Yael Ben-Dor, Ana Dubrovitzki,
Led Zeppelin: Dazed & Confused,Approved,Sonia Anderson,English,UK,tt1691330,,74.0,,,Robert Plant, Ozzy Osbourne, Jimmy Page, Nick Tauber
Fireworks,TV-PG,"Akiyuki Shinbô, Nobuyuki Takeuchi",Japanese,Japan,tt6317962,525280.0,55.0,43.0,40.0,Suzu Hirose, Masaki Suda, Mamoru Miyano,
Filth City,,Andy King,English,Canada,tt5155486,,54.0,,,Melinda Shankar, Pat Thornton, Danny Polishchuk,
King Arthur: Excalibur Rising,,Antony Smith,English,United Kingdom,tt5988966,,25.0,,,Adam Byard, Annes Elwy, Gavin Swift,
A Norml Life,,Rod Pitman,English,United States,tt1729609,,67.0,,,Russ Belville, Dominic Corva, Tonya Davis,
A River of Waste: The Hazardous Truth About Factory Farms,,Don McCorkell,English,United States,tt2226267,,81.0,,,Joanne Burkholder, Larry Cahoon, Parris N. Glendening,
Dabbe: The Possession,,Hasan Karacadag,Turkish,Turkey,tt3069758,,68.0,,,Elcin Atamgüc, Muhammed Yasir Berkli, Orhan Gencer,
Dabbe 2,,Hasan Karacadag,Turkish,Turkey,tt1560950,,31.0,,,Muharrem Dalfidan, Incinur Dasdemir, Leyla Göksun,
Adventures in Plymptoons!,Not Rated,Alexia Anastasio,English,United States,tt1691448,,71.0,,,Alexia Anastasio, John Andrews, Ralph Bakshi,
Alto,,Mikki del Monico,Italian,United States,tt1577040,,48.0,,,Annabella Sciorra, Billy Wirth, Melanie Minichino,
Beatles Stories,Not Rated,Seth Swirsky,English,United States,tt1806805,,72.0,,,Seth Swirsky, Nancy Lee Andrews, Jack Benny,
Becoming Santa,Not Rated,Jeff Myers,English,United States,tt1833652,,72.0,80.0,,John Merian, Gary Casey, Peter Fontana,
Citizen Autistic,,William Davenport,English,United States,tt2887780,,72.0,,,,,,
Dusty's Trail: Summit of Borneo,,Catherine Jayasuriya,English,United States,tt2637404,,,,,Dusty Brandom, Jon Hastie, Pacien Cunningham,
Forgotten Bomb,Not Rated,Stuart Overbey,English,United States,tt1669815,,62.0,,,Bud Ryan, Michael Hall, Dave Ward,
GasHole,Not Rated,"Scott Roberts, Jeremy Wagener",English,United States,tt1333998,,68.0,,,Peter Gallagher, Anna Eshoo, Brian Pauwels,
Generation Baby Buster,Not Rated,Terra Renton,English,Canada,tt2091890,,72.0,,,,,,
Genetic Chile,Not Rated,Christopher Dudley,English,United States,tt1657888,,64.0,,,Isaura Andaluz, Christopher Dudley, Constance Falk,
God Went Surfing with the Devil,Not Rated,Alexander Klein,English,United States,tt1326223,,70.0,,,Ibrahim N. Arafat, Matthew Olsen, Arthur Rashkovan,
Hempsters: Plant the Seed,TV-G,Michael P. Henning,English,United States,tt0417750,,71.0,,,Woody Harrelson, Willie Nelson, Merle Haggard,
Inside the Circle,,Marcy Garriott,English,United States,tt0972380,,84.0,,,Romeo Navarro, Omar Davila, Joshua Lee Ayers,
Lost Angels: Skid Row Is My Home,Not Rated,Thomas Napper,English,United States,tt1426386,12025.0,75.0,100.0,,Kevin Cohen, Manuel Compito, Danny Harris,
Message from Hiroshima,,Masaaki Tanabe,Japanese,Japan,tt4759240,,71.0,,,George Takei,,,
Robert Williams Mr. Bitchin',Not Rated,"Mary C Reese, Doug Blake, Nancye Ferguson",English,United States,tt1245098,,77.0,,,Robert Williams, Suzanne Williams, Jimmy Brucker,
No Subtitles Necessary: Laszlo & Vilmos,Not Rated,James Chressanthis,English,United States,tt1054118,,78.0,,,Karen Black, Peter Bogdanovich, Sandra Bullock,
Norman Mailer: The American,Not Rated,Joseph Mantegna,Spanish,United States,tt1683463,,67.0,,,Jack Abbott, Muhammad Ali, Nicole Barrett,
Ptown Diaries,,Joseph Mantegna,English,United States,tt1422729,,71.0,,,Alan Cumming, Michael Cunningham, Lea DeLaria,
Ride Report,,"Matt Kendall, Tiernan Turner",English,United States,tt2070793,,77.0,,,Brandon Kappert, Matt Kendall, Tiernan Turner,
Rising Tides,,"J. Lazarus Auerbach, Scott Duthie",English,United States,tt5069996,,69.0,,,Gary Appelson, J. Lazarus Auerbach, Kannon Auerbach,
Rotor DR1,,Chad Kapper,English,United States,tt4162992,,35.0,,,Christian Kapper, Natalie Welch, Tom E. Nicholson,
A Second Knock at the Door,,Christopher E. Grimes,English,United States,tt1954214,,74.0,,,Paul Binder,,,
I See You,TV-PG,Sigrid Andrea Bernardo,Tagalog,Philippines,tt6608138,,75.0,,,Alessandra de Rossi, Empoy Marquez, Junpei Yamamoto,
Blood Pressure,Unrated,Sean Garrity,English,Canada,tt1934194,,66.0,,,Michelle Giroux, Judah Katz, Jonas Chernick,
The Breakup Playlist,TV-PG,Dan Villegas,Filipino,Philippines,tt4628812,,65.0,,,Piolo Pascual, Sarah Geronimo, Rio Locsin,
Justice,R,Richard Gabai,,United States,tt5143890,3259.0,40.0,,,Stephen Lang, Jackson Rathbone, Jamie-Lynn Sigler,
Happy Hunting,,"Joe Dietsch, Louie Gibson",English,,tt5189770,,51.0,100.0,,Martin Dingle Wall, Ken Lally, Kenny Wormald,
All My Friends Are Leaving Brisbane,,Louise Alston,English,Australia,tt0818897,,56.0,,,Charlotte Gregg, Matt Zeremes, Ryan Johnson,
Gaga: Five Foot Two,TV-MA,Chris Moukarbel,English,United States,tt7291268,,70.0,73.0,63.0,Sandra Amador, Michael Bearden, Tony Bennett,
Provoked,Not Rated,Jag Mundhra,English,United Kingdom,tt0458072,761740.0,64.0,28.0,39.0,Aishwarya Rai Bachchan, Miranda Richardson, Naveen Andrews,
Thelma,Not Rated,Joachim Trier,English,Norway,tt6304046,147391.0,70.0,92.0,74.0,Eili Harboe, Kaya Wilkins, Henrik Rafaelsen,
Human Flow,PG-13,Ai Weiwei,English,,tt6573444,,71.0,91.0,77.0,Israa Abboud, Hiba Abed, Rami Abu Sondos,
Mary's Land,PG-13,Juan Manuel Cotelo,Spanish,Spain,tt3346766,,64.0,,,John Bruchalski, Silvia Buso, Clara Cotelo,
The Show,R,Giancarlo Esposito,English,,tt2088950,,56.0,11.0,35.0,Josh Duhamel, Giancarlo Esposito, Famke Janssen,
Killing Gunther,R,Taran Killam,English,United States,tt5689068,,48.0,46.0,53.0,Taran Killam, Dave 'Squatch' Ward, Bobby Moynihan,
Everlasting,,Anthony Stabley,English,United States,tt1662500,,61.0,100.0,,Bai Ling, Elisabeth Röhm, Michael Massee,
The Rizen,,Matt Mitchell,English,United Kingdom,tt4173306,,34.0,,,Laura Swift, Patrick Knowles, Christopher Tajah,
Brothers of the Wind,TV-G,"Gerardo Olivares, Otmar Penker",English,Austria,tt3532278,,68.0,,,Jean Reno, Tobias Moretti, Manuel Camacho,
Closeness,,Kantemir Balagov,Russian,Russia,tt6777056,,68.0,88.0,53.0,Atrem Cipin, Olga Dragunova, Veniamin Kac,
Jolly LLB 2,Not Rated,Subhash Kapoor,Hindi,India,tt5982852,1654254.0,72.0,69.0,,Akshay Kumar, Huma Qureshi, Saurabh Shukla,
Beauty and the Dogs,TV-MA,Kaouther Ben Hania,Arabic,Tunisia,tt6776572,8915.0,70.0,68.0,65.0,Mariam Al Ferjani, Ghanem Zrelli, Noomen Hamda,
When Elephants Were Young,Unrated,Patricia Sims,English,Canada,tt2101347,,71.0,,,William Shatner,,,
Jai Ho,Not Rated,Sohail Khan,Hindi,India,tt1188982,1264515.0,50.0,15.0,,Salman Khan, Abhinay Raj Singh, Daisy Shah,
Lucky,Not Rated,John Carroll Lynch,English,United States,tt5859238,955925.0,73.0,,80.0,Harry Dean Stanton, David Lynch, Ron Livingston,
The Forest,,Paul Spurrier,Thai,Thailand,tt4982356,,64.0,10.0,,Wannasa Wintawong, Tanapol Kamkunkam, Asanee Suwan,
Lake Alice,TV-14,Ben Milliken,English,United States,tt3923004,,37.0,,,Peter O'Brien, Laura Niemi, Brando Eaton,
There Is a New World Somewhere,Not Rated,Li Lu,English,United States,tt3281502,,60.0,,,Agnes Bruckner, Maurice Compte, Ashley Bell,
Land of Oblivion,,Michale Boganim,French,France,tt1555084,,63.0,,,Olga Kurylenko, Andrzej Chyra, Ilya Iosifov,
Let the Sunshine In,Not Rated,Claire Denis,French,France,tt6423776,892421.0,60.0,87.0,79.0,Juliette Binoche, Xavier Beauvois, Philippe Katerine,
The Road Movie,,Dmitrii Kalashnikov,Russian,Belarus,tt6235786,35757.0,64.0,88.0,66.0,,,,
The Castle Project,,Brian Higgins,English,United States,tt2547650,,45.0,,,Mike Allen, Matthew M. Baxter, Bryan Bonner,
The Last Hurrah,,Jonathan W. Stokes,English,United States,tt1078904,,74.0,,,Zack Bennett, David Wachs, Jon Weinberg,
The Little Bedroom,,"Stéphanie Chuat, Véronique Reymond",French,Switzerland,tt1401669,7440.0,69.0,83.0,69.0,Florence Loiret Caille, Michel Bouquet, Éric Caravaca,
Too Sane for This World,,William Davenport,English,United States,tt2081405,,69.0,,,,,,
Cult of Chucky,R,Don Mancini,English,Canada,tt3280262,,52.0,78.0,69.0,Allison Dawn Doiron, Alex Vincent, Brad Dourif,
Ukraine on Fire,,Igor Lopatonok,English,United States,tt5724358,,64.0,,,Oliver Stone, Vladimir Putin, Victor Yanukovich,
Under the Turban,,"Satinder Garcha, Mike Rogers, Meghan Shea",English,Singapore,tt5700402,1190.0,63.0,,,,,,
Wet Behind the Ears,,Sloan Copeland,English,United States,tt2607378,,67.0,,,Margaret Keane Williams, Jessica Copeland, Doug Roland,
Will the Real Terrorist Please Stand Up?,Not Rated,Saul Landau,English,Cuba,tt1808673,,75.0,,,Fidel Castro, Danny Glover, Saul Landau,
Clowntergeist,,Aaron Mirtes,English,United States,tt3808102,,30.0,17.0,,Monica Baker, Aaron Mirtes, Brittany Belland,
"Duch, Master of the Forges of Hell",Not Rated,Rithy Panh,Central Khmer,France,tt1922589,,72.0,,,Kaing Guek Eav,,,
The Idol,Not Rated,Hany Abu-Assad,Arabic,Occupied Palestinian Territory,tt4686692,,67.0,83.0,,Tawfeek Barhom, Qais Attaallah, Hiba Attalah,
The Settlers,,Shimon Dotan,English,France,tt5278914,41562.0,75.0,95.0,75.0,,,,
On the Beach at Night Alone,,Hong Sang-soo,Korean,,tt6412864,,68.0,92.0,80.0,Kim Min-hee, Young-hwa Seo, Jae-yeong Jeong,
Headwinds,,Jalil Lespert,French,France,tt1730689,,64.0,,,Benoît Magimel, Isabelle Carré, Antoine Duléry,
La marche,,Nabil Ben Yadir,French,France,tt2832422,,61.0,,,Olivier Gourmet, Tewfik Jallab, Vincent Rottiers,
Rue Mandar,,Idit Cebula,French,France,tt2391746,,49.0,,,Sandrine Kiberlain, Richard Berry, Emmanuelle Devos,
Baar Baar Dekho,Not Rated,Nitya Mehra,Hindi,India,tt5197544,981947.0,54.0,38.0,,Sidharth Malhotra, Katrina Kaif, Sayani Gupta,
A Few Hours of Spring,,Stéphane Brizé,French,France,tt1899270,,69.0,,,Vincent Lindon, Hélène Vincent, Emmanuelle Seigner,
A View of Love,,Nicole Garcia,French,France,tt1533813,,62.0,,,Jean Dujardin, Marie-Josée Croze, Toni Servillo,
House of Others,,Russudan Glurjidze,Georgian,Georgia,tt5132448,,66.0,,,Salome Demuria, Ia Sukhitashvili, Olga Dykhovichnaya,
Rendezvous in Kiruna,,Anna Novion,English,France,tt2396639,,65.0,,,Jean-Pierre Darroussin, Anastasios Soulis, Claes Ljungmark,
Le paradis des bêtes,,Estelle Larrivaz,French,France,tt2194607,,59.0,,,Stefano Cassetti, Géraldine Pailhas, Muriel Robin,
