imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3
tt5086438,Codegirl,2015,11,,64.0,60.0,49.0,71.0,Not Rated,Lesley Chilcott,English,United States,108.0,,,,Documentary,,
tt4459386,Ayanda and the Mechanic,2015,06,,69.0,86.0,60.0,60.0,,Sara Blecher,English,South Africa,105.0,Fulu Mugovhani, O.C. Ukeje, Nthati Moshesh,Drama,Romance,
tt1316414,Flower Girl,2009,11,,59.0,58.419999999999995,58.419999999999995,58.419999999999995,TV-PG,Bradford May,English,United States,0.0,Marla Sokoloff, Marion Ross, Kieren Hutchison,Comedy,Music,Romance
tt4095186,Jump!,2014,07,,67.0,68.0,68.0,68.0,,Jessica Valentine,English,United States,18.0,Uma Thurman, Barak Hardley, Anthony Ray Parker,Comedy,Drama,
tt2433494,Sight,2012,07,,72.0,65.0,65.0,65.0,,"Daniel Lazo, Eran May-Raz",English,Israel,7.0,Ori Golad, Deborah Aroshas,,Science Fiction,,
tt1388412,Titãs: A Vida Até Parece uma Festa,2009,01,,75.0,45.0,45.0,45.0,,"Oscar Rodrigues Alves, Branco Mello",Portuguese,Brazil,100.0,Arnaldo Antunes, Tony Bellotto, Sérgio Britto,Documentary,,
tt4029524,Bag Man,2014,09,,66.0,72.0,72.0,72.0,,"Jonathan Baker, Josh Baker",English,United States,15.0,Judah Bellamy, Raushanah Simmons, Pablo Gonzales,Action,Drama,Fantasy
tt0828103,Taking Chances,2009,11,,44.0,44.0,44.0,44.0,R,Talmage Cooley,English,United States,100.0,Justin Long, Emmanuelle Chriqui, Rob Corddry,Comedy,Romance,
tt3368222,Angry Indian Goddesses,2015,09,,69.0,61.0,69.36,69.36,,Pan Nalin,Hindi,India,115.0,Amy Maghera, Rajshri Deshpande, Pavleen Gujral,Comedy,Drama,
tt3826866,The Girl in the Photographs,2015,09,,45.0,17.0,32.0,49.42999999999999,R,Nick Simon,English,United States,95.0,Kal Penn, Claudia Lee, Kenny Wormald,Crime,Horror,Thriller
tt3477620,The Unfolding,2016,02,,37.0,33.61,33.61,33.61,TV-MA,Eugene McGing,English,United Kingdom,90.0,Robert Daws, Nick Julian, Lisa Kerr,Mystery,Horror,Thriller
tt3763866,Zoom,2015,09,,61.0,61.0,55.0,57.08,Not Rated,Pedro Morelli,English,Canada,96.0,Tyler Labine, Alison Pill, Michael Eklund,Animation,Comedy,Drama
tt3575862,Sundays,2015,03,,65.0,56.25,56.25,56.25,,Mischa Rozema,English,Netherlands,14.0,Brian Petsos, Sofía Sisniega,,Science Fiction,,
tt3157686,This Is Normal,2013,04,,72.0,80.0,80.0,80.0,Not Rated,"Justin Giddings, Ryan Patrick Welsh",English,United States,20.0,Ryann Turner, Russell Harvard, Molly Burnett,Drama,,
tt3452322,He Took His Skin Off for Me,2014,10,,65.0,63.0,63.0,63.0,,Ben Aston,English,United Kingdom,11.0,Sebastian Armesto, Anna Maguire, Sarah Barker,Horror,Drama,Romance
tt4766604,Highway to Hellas,2015,08,,55.0,54.86,54.86,54.86,,Aron Lehmann,German,Germany,89.0,Christoph Maria Herbst, Adam Bousdoukos, Akilas Karazisis,Comedy,,
tt2382004,2 Hours,2012,09,,53.0,36.0,36.0,36.0,,Michael Ballif,English,United States,26.0,Josh Merrill, Brooke Hemsath, Joel Manwaring,Horror,,
tt0907674,Amal,2007,09,,75.0,100.0,75.0,75.0,,Richie Mehta,Hindi,Canada,101.0,Rupinder Nagra, Naseeruddin Shah, Seema Biswas,Drama,,
tt3293158,Wind,2013,06,,72.0,62.94,62.94,62.94,,Robert Löbel,,Germany,4.0,,,,Animation,,
tt2421764,Palmipédarium,2012,09,,65.0,74.0,74.0,74.0,,Jérémy Clapin,,France,10.0,,,,Animation,Drama,
tt4419794,Ave Maria,2015,05,,65.0,58.68000000000001,58.68000000000001,58.68000000000001,,Basil Khalil,Arabic,Occupied Palestinian Territory,15.0,Maria Zreik, Huda Al Imam, Shady Srour,Comedy,,
tt4122886,Day One,2015,02,,68.0,61.0,61.0,61.0,PG-13,Henry Hughes,English,United States,25.0,Layla Alizada, Navid Negahban, Lexi Pearl,Drama,War,
tt4324518,Alles wird gut,2015,01,,74.0,72.0,72.0,72.0,,Patrick Vollrath,German,Germany,30.0,Simon Schwarz, Julia Pointner, Marion Rottenhofer,Drama,Thriller,
tt4817576,Stutterer,2015,07,,77.0,76.72,76.72,76.72,PG,Benjamin Cleary,English,United Kingdom,13.0,Matthew Needham, Chloe Pirrie, Eric Richard,Drama,,
tt3595550,Eager,2014,04,,62.0,55.0,55.0,55.0,,Allison Schulnik,,United States,8.0,,,,Animation,,
tt2145782,Væsen,2012,10,,63.0,40.0,40.0,40.0,,Adrian Dexter,,Denmark,7.0,,,,,,
tt2309987,Hate Story,2012,04,,53.0,54.12,54.12,54.12,Not Rated,Vivek Agnihotri,Hindi,India,140.0,Nikhil Dwivedi, Gulshan Devaiah, Paoli Dam,Drama,Thriller,
tt3619772,Hate Story 2,2014,07,,44.0,43.650000000000006,43.650000000000006,43.650000000000006,Not Rated,Vishal Pandya,Hindi,India,130.0,Jay Bhanushali, Surveen Chawla, Sushant Singh,Drama,Thriller,
tt5120322,Small People with Hats,2014,10,,56.0,61.0,61.0,61.0,,Sarina Nihei,None,United Kingdom,7.0,,,,Animation,,
tt4332812,Crisis Call,2015,04,,56.0,60.0,60.0,60.0,Not Rated,Anthony Hackett,English,United States,73.0,Anthony Hackett, Mariela Hill, Eric Slodysko,Thriller,Horror,
tt2213938,In Search of Blind Joe Death: The Saga of John Fahey,2013,08,3066.0,69.0,100.0,75.0,75.0,Not Rated,James Cullingham,English,Canada,58.0,,,,Documentary,History,
tt2381991,The Huntsman: Winter's War,2016,04,48390190.0,61.0,19.0,35.0,62.800000000000004,PG-13,Cedric Nicolas-Troyan,English,United States,114.0,Chris Hemsworth, Jessica Chastain, Charlize Theron,Action,Adventure,Drama
tt4438848,Neighbors 2: Sorority Rising,2016,05,55455765.0,57.0,64.0,58.0,58.0,R,Nicholas Stoller,English,United States,92.0,Seth Rogen, Rose Byrne, Zac Efron,Comedy,,
tt1841840,Snow Shark: Ancient Snow Beast,2011,10,,18.0,35.0,35.0,35.0,R,Sam Qualiana,English,USA,80.0,Sam Qualiana, Michael O'Hear, Kathy Murphy,Science Fiction,Horror,
tt2672180,Silent Retreat,2013,10,,42.0,51.0,51.0,51.0,Not Rated,Tricia Lee,English,Canada,85.0,Chelsea Jenish, Sofia Banzhaf, Robert Nolan,Horror,Mystery,Thriller
tt4498460,Killing Them Safely,2015,04,,66.0,91.0,70.0,59.0,Unrated,Nick Berardini,English,Canada,100.0,Rick Smith, Tom Smith,,Documentary,,
tt4065414,A Good American,2015,09,,73.0,82.0,63.0,70.56,TV-14,Friedrich Moser,English,Austria,100.0,William Binney, Jesselyn Radack, Kirk Wiebe,Documentary,,
tt3500888,Another World,2014,02,,65.0,80.0,80.0,80.0,,"Rebecca Chaiklin, Fisher Stevens",English,United States,87.0,,,,,,
tt2150139,A 2nd Chance,2011,01,,47.0,62.0,62.0,62.0,PG,Clay Glen,English,Australia,90.0,Nina Pearce, Adam Tuominen, Emily Morris,Drama,Family,
tt0490236,The Invited,2010,01,,41.0,34.0,34.0,34.0,Not Rated,Ryan McKinney,English,United States,95.0,Lou Diamond Phillips, Megan Ward, Ellen Albertini Dow,Horror,,
tt3919218,How to Plan an Orgy in a Small Town,2015,09,,55.0,29.0,39.0,51.7,TV-MA,Jeremy LaLonde,English,Canada,101.0,Jewel Staite, Ennis Esmer, Lauren Lee Smith,Comedy,,
tt2061869,Zombie Ass: Toilet of the Dead,2011,09,,47.0,47.42,47.42,47.42,Not Rated,Noboru Iguchi,Japanese,Japan,85.0,Arisa Nakamura, Mayu Sugano, Asana Mamoru,Comedy,Horror,
tt2075108,22 Shey Shraban,2011,09,,81.0,75.83,75.83,75.83,Not Rated,Srijit Mukherji,Bengali,India,138.0,Prasenjit Chatterjee, Parambrata Chattopadhyay, Raima Sen,Thriller,,
tt1535608,Monsterwolf,2010,10,,36.0,40.79,40.79,40.79,R,Todor Chapkanov,English,United States,86.0,Leonor Varela, Robert Picardo, Marc Macaulay,TV Movie,Fantasy,Horror
tt4677300,Very Semi-Serious,2015,04,,72.0,88.0,74.0,66.0,Not Rated,Leah Wolchok,English,United States,83.0,Roz Chast, Liana Finck, Emily Flake,Documentary,,
tt3733774,The Trust,2016,04,,54.0,63.0,58.0,50.919999999999995,R,"Alex Brewer, Benjamin Brewer",English,United States,93.0,Nicolas Cage, Elijah Wood, Sky Ferreira,Crime,Thriller,
tt2404567,From Bedrooms to Billions,2014,10,,75.0,72.0,72.0,72.0,,"Anthony Caulfield, Nicola Caulfield",English,United Kingdom,162.0,Shahid Ahmad, Nigel Alderton, Nick Alexander,Documentary,,
tt1821317,Aadukalam,2011,01,,81.0,74.14,74.14,74.14,Not Rated,Vetrimaaran,Tamil,India,160.0,Dhanush, Taapsee Pannu, Jayabalan,Action,Drama,Thriller
tt4991384,Visaaranai,2016,02,,85.0,81.0,81.0,81.0,Not Rated,Vetrimaaran,Tamil,India,118.0,Dinesh, Samuthirakani, Anandhi,Drama,Thriller,
tt4137902,Dark Horse,2015,04,1030851.0,73.0,96.0,75.0,50.27,PG,Louise Osmond,English,United Kingdom,86.0,Jan Vokes, Howard Davies, Brian 'Daisy' Vokes,Drama,Documentary,
tt3901628,7.2,2014,10,,68.0,63.0,63.0,63.0,,Nida Manzoor,English,United Kingdom,14.0,Cheryl Burniston, Gwyneth Keyworth, Will Merrick,,,
tt5022702,Hush,2016,03,,66.0,93.0,67.0,67.4,R,Mike Flanagan,English,United States,82.0,John Gallagher Jr., Kate Siegel, Michael Trucco,Horror,Thriller,
tt2350432,Free Angela and All Political Prisoners,2012,09,194102.0,70.0,93.0,73.0,70.0,Not Rated,Shola Lynch,English,United States,101.0,Angela Davis, Eisa Davis, Brandon J. Dirden,Documentary,,
tt3630720,Wet Bum,2014,09,,67.0,100.0,69.0,69.0,Not Rated,Lindsay MacKay,English,Canada,95.0,Julia Sarah Stone, Kenneth Welsh, Craig Arnold,Drama,,
tt3833746,The Visit,2015,01,,59.0,67.0,60.0,60.0,Not Rated,Michael Madsen,,Denmark,83.0,Mazlan Othman, Paul Beaver, Janos Tisovszky,Documentary,Science Fiction,
tt4327978,NN,2014,10,,65.0,85.0,85.0,85.0,,Héctor Gálvez,Spanish,Peru,99.0,Paul Vega, Antonieta Pari, Isabel Gaona,Drama,,
tt3320232,Yasmine,2014,08,,56.0,58.0,58.0,58.0,Not Rated,Siti Kamaluddin,Malay,Brunei,109.0,Liyana Yus, Reza Rahadian, Roy Sungkono,Drama,Action,
tt3584354,Man Vs.,2015,06,,56.0,50.0,55.709999999999994,55.709999999999994,,Adam Massey,English,Canada,87.0,Chris Diamantopoulos, Chloe Bradt, Michael Cram,Thriller,Science Fiction,Horror
tt4120176,Things to Come,2016,04,388140.0,69.0,99.0,88.0,65.48,PG-13,Mia Hansen-Løve,French,France,102.0,Isabelle Huppert, André Marcon, Roman Kolinka,Drama,,
tt4329098,Sugar Daddies,2014,12,,50.0,48.0,48.0,48.0,TV-PG,Doug Campbell,English,United States,88.0,Taylor Black, Peter Strauss, James C. Burns,Drama,Thriller,TV Movie
tt3175438,Asmodexia,2014,04,,46.0,44.81,44.81,44.81,Not Rated,Marc Carreté,Spanish,Spain,90.0,Albert Baró, Marta Belmonte, Pepo Blasco,Horror,,
tt1080585,Dangerous Days: Making Blade Runner,2007,12,,83.0,80.0,80.0,80.0,,Charles de Lauzirika,English,USA,214.0,Daryl Hannah, Michael Deeley, Harrison Ford,Documentary,,
tt1172061,Jimmy Carr: Comedian,2007,11,,80.0,75.83,75.83,75.83,Not Rated,Dominic Brigstocke,English,United Kingdom,93.0,Jimmy Carr,,,Comedy,,
tt1346974,Jimmy Carr: In Concert,2008,11,,80.0,77.0,77.0,77.0,Not Rated,Dominic Brigstocke,English,United Kingdom,87.0,Jimmy Carr,,,Comedy,,
tt1585985,Jimmy Carr: Telling Jokes,2009,11,,79.0,73.94,73.94,73.94,Not Rated,Tristram Shapeero,English,United Kingdom,90.0,Jimmy Carr,,,Comedy,,
tt1794821,Jimmy Carr: Making People Laugh,2010,11,,79.0,72.58,72.58,72.58,Not Rated,Paul Wheeler,English,UK,113.0,Jimmy Carr,,,Comedy,,
tt2120780,Jimmy Carr: Being Funny,2011,11,,78.0,74.0,74.0,74.0,Not Rated,Paul Wheeler,English,UK,111.0,Jimmy Carr,,,Comedy,,
tt3486648,Jimmy Carr: Laughing and Joking,2013,11,,78.0,72.41,72.41,72.41,Not Rated,Brian Klein,English,UK,92.0,Jimmy Carr,,,Comedy,,
tt1679215,Internet Story,2010,01,,81.0,76.0,76.0,76.0,,Adam Butcher,English,United Kingdom,10.0,Shaun French, Duncan Wigman,,Animation,Drama,Mystery
tt3952108,The Dead Room,2015,10,,48.0,51.22,51.22,51.22,Not Rated,Jason Stutter,English,New Zealand,80.0,Jed Brophy, Jeffrey Thomas, Laura Petersen,Horror,Thriller,
tt4083076,O Candidato Honesto,2014,09,,54.0,59.61,59.61,59.61,,Roberto Santucci,Portuguese,Brazil,110.0,Marcello Caridade, Leandro Hassum, Luiza Valdetaro,Comedy,,
tt4608402,Confirmation,2016,04,,68.0,83.0,69.0,69.0,TV-14,Rick Famuyiwa,English,United States,110.0,Kerry Washington, Wendell Pierce, Greg Kinnear,Drama,History,TV Movie
tt1876283,Darkroom,2013,03,,36.0,50.949999999999996,50.949999999999996,50.949999999999996,R,Britt Napier,English,USA,81.0,Elisabeth Röhm, Britne Oldford, Kaylee DeFer,Thriller,Horror,
tt1762233,Enchanted Kingdom,2014,03,,75.0,61.0,61.0,61.0,G,"Patrick Morris, Neil Nightingale",English,United Kingdom,87.0,Idris Elba, Lambert Wilson, Humberto Tan,Documentary,,
tt2303110,Rise of the Dinosaurs,2013,02,,24.0,49.11,49.11,49.11,R,Anthony Fankhauser,English,United States,84.0,Gary Stretch, Corin Nemec, Vernon Wells,Action,Science Fiction,
tt1384926,The Christmas Hope,2009,12,,65.0,65.59,65.59,65.59,TV-PG,Norma Bailey,English,United States,90.0,Madeleine Stowe, James Remar, Ian Ziering,Family,Drama,TV Movie
tt2690160,Poseidon Rex,2014,04,,27.0,39.0,39.0,39.0,Not Rated,Mark L. Lester,English,United States,76.0,Brian Krause, Anne McDaniels, Steven Helmkamp,Action,Science Fiction,Horror
tt3717390,Refugiado,2014,10,,64.0,58.64,58.64,58.64,Not Rated,Diego Lerman,Spanish,Argentina,95.0,Julieta Díaz, Sebastián Molinaro, Marta Lubos,Drama,Thriller,
tt2265567,Sweet Micky for President,2015,01,,68.0,67.0,64.0,68.0,TV-14,Ben Patterson,English,,89.0,Ben Stiller, Sean Penn, Wyclef Jean,Documentary,,
tt3746250,Sherpa,2015,10,,76.0,98.0,93.0,74.09,Not Rated,Jennifer Peedom,Nepali,Australia,96.0,Russell Brice, Tim Medvetz, Pasang Tenzing Sherpa,Documentary,,
tt4126394,Darling,2015,09,,55.0,55.67999999999999,60.0,55.67999999999999,Not Rated,Mickey Keating,English,United States,78.0,Lauren Ashley Carter, Sean Young, Brian Morvant,Horror,Thriller,
tt2262315,The Good Neighbor,2016,09,,63.0,33.0,32.0,62.43000000000001,Not Rated,Kasra Farahani,English,United States,98.0,James Caan, Logan Miller, Keir Gilchrist,Drama,Crime,Thriller
tt0439115,All the Days Before Tomorrow,2007,04,,58.0,70.0,70.0,70.0,Not Rated,François Dompierre,English,United States,100.0,Joey Kern, Alexandra Holden, Richard Roundtree,Comedy,Drama,Romance
tt3704008,Of Men and War,2014,10,,69.0,100.0,87.0,69.0,Not Rated,Laurent Bécue-Renard,English,France,142.0,,,,Documentary,War,
tt1648208,Riddle,2013,01,,41.0,45.0,45.0,45.0,PG-13,"John O. Hartman, Nicholas Mross",English,United States,100.0,Elisabeth Harnois, Val Kilmer, Diora Baird,Mystery,Thriller,
tt3597448,Girl on the Edge,2015,02,,55.0,58.0,58.0,58.0,Not Rated,Jay Silverman,English,United States,100.0,Taylor Spreitler, Peter Coyote, Gil Bellows,Drama,Family,
tt3841424,Land of Mine,2015,12,435266.0,78.0,92.0,75.0,78.19,R,Martin Zandvliet,German,Denmark,100.0,Roland Møller, Louis Hofmann, Joel Basman,War,Drama,History
tt2394063,Too Late,2016,03,60438.0,66.0,71.0,54.0,70.96000000000001,Not Rated,Dennis Hauck,English,United States,108.0,Natalie Zea, Dichen Lachman, Sydney Tamiia Poitier,Drama,Crime,Mystery
tt4896904,The Cheerleader Murders,2016,04,,54.0,63.0,63.0,63.0,TV-14,David Jackson,English,United States,84.0,Samantha Boscarino, Devin Crittenden, Nancy Degnan,TV Movie,Thriller,
tt4936064,In Jackson Heights,2015,09,121094.0,73.0,96.0,81.0,60.79,TV-MA,Frederick Wiseman,English,France,190.0,Laura Obiols,,,Documentary,,
tt4257062,In Transit,2015,04,,76.0,100.0,88.0,60.0,,"Albert Maysles, Lynn True, David Usui",English,United States,76.0,,,,Documentary,,
tt2614776,City of Gold,2016,03,640979.0,72.0,90.0,72.0,62.199999999999996,R,Laura Gabbert,English,United States,96.0,David Chang, Roy Choi, Jonathan Gold,Documentary,,
tt2077005,Unguarded,2011,11,,79.0,72.0,72.0,72.0,,Jonathan Hock,English,United States,77.0,Chris Herren, Rick Pitino, Bill Reynolds,,,
tt3828796,2 Nights Till Morning,2015,08,,61.0,66.0,66.0,66.0,,Mikko Kuparinen,English,Finland,84.0,Marie-Josée Croze, Arly Jover, Mikko Nousiainen,Romance,Drama,
tt3957278,The Brittany Murphy Story,2014,09,,32.0,42.0,42.0,42.0,TV-PG,Joe Menendez,English,United States,86.0,Amanda Fuller, Sherilyn Fenn, Eric Petersen,Drama,TV Movie,
tt1841745,Where Once We Walked,2011,10,,60.0,38.0,38.0,38.0,,Peter Lindholm,Swedish,Finland,126.0,Selma af Schulten, Nina Kaipainen, Birthe Wingren,History,Drama,
tt3562786,Uncaged,2016,02,,40.0,40.0,40.0,40.0,Unrated,Daniel Robbins,English,United States,95.0,Ben Getz, Kyle Kirkpatrick, Zack Weiner,Horror,Comedy,Thriller
tt3903322,The Birth of Saké,2015,04,,72.0,69.86,69.0,69.86,,Erik Shirai,Japanese,Japan,90.0,,,,Documentary,,
tt3058674,VANish,2015,02,,51.0,48.209999999999994,48.209999999999994,48.209999999999994,,Bryan Bockbrader,English,United States,79.0,Maiara Walsh, Tony Todd, Danny Trejo,Crime,Thriller,Action
tt3591988,Observance,2016,04,,45.0,71.0,48.87,48.87,Not Rated,Joseph Sims-Dennett,English,Australia,90.0,Stephanie King, Lindsay Farris, Brendan Cowell,Thriller,Horror,Mystery
tt4668808,What Our Fathers Did: A Nazi Legacy,2015,04,40119.0,70.0,87.0,69.0,66.04,Not Rated,David Evans,English,United Kingdom,90.0,Niklas Frank, Horst von Wächter, Philippe Sands,Documentary,,
tt2833768,Theory of Obscurity: A Film About the Residents,2015,03,,70.0,75.0,66.0,66.0,,Don Hardy,English,United States,87.0,Jerry Casale, Les Claypool, Chris Combs,Documentary,Music,
tt1233474,The Garden of Sinners: The Hollow Shrine,2008,05,,71.0,70.16,70.16,70.16,,"Takayuki Hirao, Teiichi Takiguchi",Japanese,Japan,45.0,Maaya Sakamoto, Kenichi Suzumura, Takako Honda,Animation,Fantasy,
tt2983564,The Garden of Sinners: Future Gospel,2013,09,,72.0,74.0,74.0,74.0,,Tomonori Sudô,Japanese,Japan,89.0,Kenichi Suzumura, Maaya Sakamoto, Takako Honda,Animation,Science Fiction,
tt0810456,Il sole nero,2007,06,,55.0,35.0,35.0,35.0,,Krzysztof Zanussi,Italian,Italy,93.0,Valeria Golino, Kaspar Capparoni, Lorenzo Balducci,Drama,,
tt1322277,The Assailant,2009,10,,58.0,60.0,60.0,60.0,R,João Daniel Tikhomiroff,Portuguese,Brazil,90.0,Aílton Carmo, Jéssica Barbosa, Flávio Rocha,Drama,Action,Adventure
tt0902274,Death on Demand,2008,01,,34.0,15.0,15.0,15.0,R,Adam Matalon,English,United States,90.0,Jerry Broome, Suzannah Lawson Matalon, Bridget Megan Clark,Horror,,
tt1235074,Son of Sam,2008,09,,18.0,20.0,20.0,20.0,R,Ulli Lommel,English,USA,80.0,Yogi Joshi, Elissa Dowling, Cassandra Church,Drama,Horror,Thriller
tt3975556,Jackrabbit,2015,04,,45.0,43.0,43.0,43.0,TV-14,Carleton Ranney,English,United States,101.0,Ryan Dailey, Alex Hodgins, Boots Wooten,Drama,Thriller,Science Fiction
tt3495026,Fan,2016,04,2300000.0,69.0,80.0,63.449999999999996,63.449999999999996,Not Rated,Maneesh Sharma,Hindi,India,138.0,Shah Rukh Khan, Shriya Pilgaonkar, Sayani Gupta,Action,Drama,Thriller
tt3613648,Families,2015,10,,57.0,47.01,47.01,47.01,,Jean-Paul Rappeneau,French,France,113.0,Mathieu Amalric, Marine Vacth, Gilles Lellouche,Comedy,Drama,
tt1003023,Mancora,2008,09,29697.0,64.0,33.0,52.0,52.0,R,Ricardo de Montreuil,Spanish,Spain,100.0,Jason Day, Elsa Pataky, Enrique Murciano,Drama,Romance,
tt0787524,The Man Who Knew Infinity,2016,04,3866794.0,72.0,63.0,56.0,71.81,PG-13,Matt Brown,English,United Kingdom,108.0,Dev Patel, Jeremy Irons, Malcolm Sinclair,Drama,,
tt4153324,Drifters,2015,10,,70.0,69.52,69.52,69.52,,Peter Grönlund,Swedish,Sweden,97.0,Malin Levanon, Lo Kauppi, Tomasz Neuman,Crime,Drama,
tt0874425,Pretty Ugly People,2008,11,6537.0,50.0,43.19,43.19,43.19,R,Tate Taylor,English,United States,99.0,Missi Pyle, Melissa McCarthy, Larry Sullivan,Comedy,,
tt2556936,No Men Beyond This Point,2015,01,,63.0,50.0,61.21000000000001,61.21000000000001,,Mark Sawers,English,Canada,80.0,Patrick Gilmore, Bronwen Smith, Tara Pratt,Drama,Comedy,Science Fiction
tt2474932,Despite the Falling Snow,2016,01,,58.0,9.0,33.0,59.720000000000006,PG-13,Shamim Sarif,English,United Kingdom,94.0,Rebecca Ferguson, Sam Reid, Charles Dance,Drama,Romance,Thriller
tt2702348,Madly Madagascar,2013,01,,63.0,65.45,65.45,65.45,G,David Soren,English,USA,22.0,Ben Stiller, Chris Rock, David Schwimmer,Animation,Comedy,Family
tt3212910,Folk Hero & Funny Guy,2016,04,,57.0,74.0,64.0,56.25,TV-MA,Jeff Grace,English,United States,91.0,Alex Karpovsky, Wyatt Russell, Meredith Hagner,Comedy,Drama,Music
tt4562728,Dreamland,2016,04,,57.0,67.0,55.0,65.0,Not Rated,Robert Schwartzman,English,United States,89.0,Johnny Simmons, Frankie Shaw, Beverly D'Angelo,Romance,Comedy,Drama
tt3914332,Dean,2016,04,254536.0,63.0,64.0,58.0,60.0,PG-13,Demetri Martin,English,United States,87.0,Demetri Martin, Kevin Kline, Gillian Jacobs,Romance,Comedy,
tt4201844,Come Down Molly,2015,04,,63.0,52.0,52.0,52.0,,Gregory Kohn,English,United States,81.0,Eleonore Hendricks, Kentucker Audley, Lindsay Burdge,Drama,,
tt1263692,Mock Up on Mu,2008,01,,67.0,86.0,62.0,62.0,Not Rated,Craig Baldwin,English,United States,114.0,Stoney Burke, Jeri Lynn Cohen, David Cox,Comedy,Science Fiction,
tt3353060,Stealing Cars,2016,04,,57.0,63.040000000000006,63.040000000000006,63.040000000000006,R,Bradley Kaplan,English,United States,94.0,Emory Cohen, John Leguizamo, Paul Sparks,Drama,,
tt2395421,The Priest's Children,2013,01,,67.0,64.31,64.31,64.31,,Vinko Bresan,Croatian,Croatia,93.0,Kresimir Mikic, Niksa Butijer, Marija Skaricic,Comedy,Drama,
tt3906082,Mary Shelley,2017,08,108900.0,64.0,41.0,49.0,70.0,PG-13,Haifaa Al-Mansour,English,United Kingdom,120.0,Elle Fanning, Bel Powley, Owen Richards,Drama,Romance,
tt1334253,The Last One,2008,11,,78.0,55.0,55.0,55.0,TV-PG,Neal Hutcheson,English,United States,58.0,Popcorn Sutton, Floyd Sutton, Abigail Moore,Documentary,,
tt3054840,Raven's Touch,2015,08,,42.0,47.92,47.92,47.92,Not Rated,"Marina Rice Bader, Dreya Weber",English,United States,84.0,Dreya Weber, Thunderbird Dinwiddie, David Hayward,Drama,,
tt1219822,BreadCrumbs,2011,01,,32.0,46.0,46.0,46.0,R,Mike Nichols,English,United States,88.0,Kristina Klebe, Dan Shaked, Marianne Hagan,Horror,Thriller,
tt4300480,Italian Race,2016,04,,72.0,75.5,75.5,75.5,,Matteo Rovere,Italian,Italy,119.0,Stefano Accorsi, Matilda De Angelis, Paolo Graziosi,Drama,,
tt1533114,White Night,2009,11,,65.0,63.64,63.64,63.64,,Shin-woo Park,Korean,,135.0,Han Suk-kyu, Son Ye-jin, Go Soo,Mystery,Romance,Thriller
tt2066145,Tumult,2012,06,,70.0,56.0,56.0,56.0,,Johnny Barrington,Icelandic,United Kingdom,13.0,Jean-Marc Chautems, Eileen Dunwoodie, Gísli Örn Garðarsson,Action,Comedy,
tt1726286,Mobile Suit Gundam 00: A Wakening of the Trailblazer,2010,09,,67.0,62.0,62.0,62.0,,Seiji Mizushima,Japanese,Japan,123.0,Mamoru Miyano, Shin'ichirô Miki, Hiroyuki Yoshino,Action,Animation,Drama
tt1566528,Macross Frontier: The Wings of Goodbye,2011,02,,71.0,68.17999999999999,68.17999999999999,68.17999999999999,,Shouji Kawamori,Japanese,Japan,115.0,Yûichi Nakamura, Aya Endô, Megumi Nakajima,Action,Animation,Romance
tt2241351,Money Monster,2016,05,41012075.0,65.0,59.0,55.0,64.44,R,Jodie Foster,English,United States,98.0,George Clooney, Julia Roberts, Jack O'Connell,Thriller,Drama,
