Title,Rated,Director,Language,Country,imdbID,BoxOffice,IMDB_Value,RT_Value,MC_Value,Actor_1,Actor_2,Actor_3,Actor_4
Ivan Vasilyevich Changes His Profession,TV-G,Leonid Gaidai,Russian,Soviet Union,tt0070233,,82.0,,,Yuriy Yakovlev, Leonid Kuravlyov, Aleksandr Demyanenko,
Only God Forgives,R,Nicolas Winding Refn,English,Denmark,tt1602613,779188.0,57.0,41.0,37.0,Ryan Gosling, Kristin Scott Thomas, Vithaya Pansringarm,
The Hangover Part III,R,Todd Phillips,English,United States,tt1951261,112200072.0,58.0,20.0,30.0,Bradley Cooper, Zach Galifianakis, Ed Helms,
Fast & Furious 6,PG-13,Justin Lin,English,United States,tt1905041,238679850.0,70.0,70.0,61.0,Vin Diesel, Paul Walker, Dwayne Johnson,
Epic,PG,Chris Wedge,English,United States,tt0848537,107518682.0,66.0,64.0,52.0,Amanda Seyfried, Josh Hutcherson, Beyoncé,
Captain America,TV-PG,Rod Holcomb,English,United States,tt0078937,,35.0,,,Reb Brown, Len Birman, Heather Menzies-Urich,
Tie Xi Qu: West of the Tracks,,Bing Wang,Mandarin,China,tt0389448,,82.0,,,,,,
The Rink,TV-G,Charles Chaplin,English,United States,tt0007264,,70.0,,,Charles Chaplin, Edna Purviance, James T. Kelley,
Captain America II: Death Too Soon,TV-PG,Ivan Nagy,English,United States,tt0078938,,39.0,,,Reb Brown, Connie Sellecca, Len Birman,
Down Terrace,R,Ben Wheatley,English,United Kingdom,tt1489167,9812.0,64.0,86.0,68.0,Robin Hill, Robert Hill, Julia Deakin,
Frances Ha,R,Noah Baumbach,English,United States,tt2347569,4069826.0,74.0,93.0,82.0,Greta Gerwig, Mickey Sumner, Adam Driver,
The Lords of Salem,R,Rob Zombie,English,Canada,tt1731697,1165882.0,52.0,46.0,57.0,Sheri Moon Zombie, Meg Foster, Bruce Davison,
Behind the Candelabra,TV-MA,Steven Soderbergh,English,United States,tt1291580,,70.0,94.0,,Michael Douglas, Matt Damon, Scott Bakula,
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,,Jonas Mekas,English,United States,tt0262240,,82.0,,,Jonas Mekas, Jane Brakhage, Stan Brakhage,
With Great Power: The Stan Lee Story,Not Rated,"Terry Dougas, Nikki Frakes, Will Hess",English,United States,tt1091863,,71.0,,,Avi Arad, Jim Goodkind, Jeremy Piven,
After Earth,PG-13,M. Night Shyamalan,English,United States,tt1815862,60522097.0,48.0,12.0,33.0,Jaden Smith, David Denman, Will Smith,
Now You See Me,PG-13,Louis Leterrier,English,United States,tt1670345,117723989.0,72.0,50.0,50.0,Jesse Eisenberg, Common, Mark Ruffalo,
Inhuman Resources,R,Daniel Krige,English,Australia,tt1857842,,59.0,,,Nicholas Hope, Kelly Paterniti, Sam Reid,
The Way Way Back,PG-13,"Nat Faxon, Jim Rash",English,United States,tt1727388,21506546.0,74.0,84.0,68.0,Steve Carell, Toni Collette, Allison Janney,
Much Ado About Nothing,PG-13,Joss Whedon,English,United States,tt2094064,4328849.0,71.0,87.0,78.0,Alexis Denisof, Amy Acker, Fran Kranz,
Man of Steel,PG-13,Zack Snyder,English,United States,tt0770828,291045518.0,71.0,56.0,55.0,Henry Cavill, Amy Adams, Michael Shannon,
The Kings of Summer,R,Jordan Vogt-Roberts,English,United States,tt2179116,1315590.0,71.0,76.0,61.0,Nick Robinson, Gabriel Basso, Moises Arias,
The Purge,R,James DeMonaco,English,United States,tt2184339,64473115.0,57.0,40.0,41.0,Ethan Hawke, Lena Headey, Max Burkholder,
Rapture-Palooza,R,Paul Middleditch,English,United States,tt1879032,,52.0,24.0,44.0,Craig Robinson, Anna Kendrick, John Francis Daley,
20 Feet from Stardom,PG-13,Morgan Neville,English,United States,tt2396566,4946445.0,74.0,99.0,83.0,Darlene Love, Merry Clayton, Lisa Fischer,
The Bling Ring,R,Sofia Coppola,English,United States,tt2132285,5845732.0,56.0,60.0,66.0,Katie Chang, Israel Broussard, Emma Watson,
Monsters University,G,Dan Scanlon,English,United States,tt1453405,268492764.0,72.0,80.0,65.0,Billy Crystal, John Goodman, Steve Buscemi,
The Break Up Man,R,"Matthias Schweighöfer, Torsten Künstler",German,Germany,tt1978524,,55.0,,,Sascha Alexander, Ariane Pochon, Martin Neuhaus,
Fullmetal Alchemist: The Sacred Star of Milos,TV-PG,Kazuya Murata,Japanese,Japan,tt1776196,177802.0,69.0,83.0,54.0,Vic Mignogna, Maxey Whitehead, Alexis Tipton,
Maniac,Not Rated,Franck Khalfoun,English,France,tt2103217,31081.0,61.0,53.0,47.0,Elijah Wood, Nora Arnezeder, America Olivo,
Not Suitable for Children,R,Peter Templeman,English,Australia,tt1935065,,58.0,88.0,,Ryan Kwanten, Sarah Snook, Ryan Corr,
Pacific Rim,PG-13,Guillermo del Toro,English,United States,tt1663662,101802906.0,69.0,72.0,65.0,Idris Elba, Charlie Hunnam, Rinko Kikuchi,
Lego Batman: The Movie - DC Super Heroes Unite,Not Rated,Jon Burton,English,USA,tt2465238,,65.0,,,Clancy Brown, Troy Baker, Christopher Corey Smith, Charlie Schlatter
The Best Offer,R,Giuseppe Tornatore,English,Italy,tt1924396,100035.0,78.0,56.0,49.0,Geoffrey Rush, Jim Sturgess, Sylvia Hoeks,
Adam and Eve,R,Jeff Kanew,English,United States,tt0391728,,43.0,,,Cameron Douglas, Emmanuelle Chriqui, Chad Lindberg,
World War Z,PG-13,Marc Forster,English,United States,tt0816711,202807711.0,70.0,66.0,63.0,Brad Pitt, Mireille Enos, Daniella Kertesz,
Elysium,R,Neill Blomkamp,English,United States,tt1535108,93050117.0,66.0,64.0,61.0,Matt Damon, Jodie Foster, Sharlto Copley,
Despicable Me 2,PG,"Pierre Coffin, Chris Renaud",English,United States,tt1690953,368065385.0,73.0,75.0,62.0,Steve Carell, Kristen Wiig, Benjamin Bratt,
White House Down,PG-13,Roland Emmerich,English,United States,tt2334879,73103784.0,63.0,51.0,52.0,Channing Tatum, Jamie Foxx, Maggie Gyllenhaal,
The World's End,R,Edgar Wright,English,United Kingdom,tt1213663,26004851.0,69.0,89.0,81.0,Simon Pegg, Nick Frost, Martin Freeman,
Redemption,R,Steven Knight,English,United Kingdom,tt1893256,36895.0,62.0,48.0,43.0,Jason Statham, Agata Buzek, Vicky McClure,
The Heat,R,Paul Feig,English,United States,tt2404463,159582188.0,66.0,66.0,60.0,Sandra Bullock, Michael McDonald, Melissa McCarthy,
The Lone Ranger,PG-13,Gore Verbinski,English,United States,tt1210819,89302115.0,64.0,31.0,37.0,Johnny Depp, Armie Hammer, William Fichtner,
Passion,R,Brian De Palma,English,,tt1829012,,53.0,33.0,53.0,Rachel McAdams, Noomi Rapace, Karoline Herfurth,
V/H/S/2,R,"Simon Barrett, Jason Eisener, Gareth Evans",English,United States,tt2450186,21833.0,60.0,70.0,49.0,Lawrence Michael Levine, Kelsy Abbott, Adam Wingard,
The Knot,Not Rated,Jesse Lawrence,English,United Kingdom,tt1877797,,44.0,0.0,,Noel Clarke, Mena Suvari, Matthew McNulty,
The Spectacular Now,R,James Ponsoldt,English,United States,tt1714206,6854611.0,71.0,91.0,82.0,Miles Teller, Shailene Woodley, Kyle Chandler,
The Lifeguard,R,Liz W. Garcia,English,United States,tt2265534,,56.0,16.0,34.0,Kristen Bell, Mamie Gummer, Martin Starr,
Sharknado,Not Rated,Anthony C. Ferrante,English,United States,tt2724064,,33.0,74.0,,Ian Ziering, Tara Reid, John Heard,
Craig Ferguson: I'm Here to Help,Not Rated,Jay Chapman,English,United States,tt2523852,,71.0,,,Craig Ferguson,,,
Stuck in Love.,R,Josh Boone,English,United States,tt2205697,81071.0,72.0,58.0,49.0,Greg Kinnear, Jennifer Connelly, Lily Collins,
Class Act,PG-13,Randall Miller,English,United States,tt0103978,13272113.0,60.0,17.0,49.0,Christopher Reid, Christopher Martin, Andre Rosey Brown,
Fruitvale Station,R,Ryan Coogler,English,United States,tt2334649,16101339.0,75.0,94.0,85.0,Michael B. Jordan, Melonie Diaz, Octavia Spencer,
R.I.P.D.,PG-13,Robert Schwentke,English,United States,tt0790736,33618855.0,56.0,12.0,25.0,Ryan Reynolds, Jeff Bridges, Mary-Louise Parker,
A Field in England,Not Rated,Ben Wheatley,English,United Kingdom,tt2375574,32846.0,62.0,86.0,73.0,Julian Barratt, Peter Ferdinando, Richard Glover,
The Conjuring,R,James Wan,English,United States,tt1457767,137446368.0,75.0,86.0,68.0,Patrick Wilson, Vera Farmiga, Ron Livingston,
Turbo,PG,David Soren,English,United States,tt1860353,83028128.0,64.0,67.0,58.0,Ryan Reynolds, Paul Giamatti, Maya Rudolph,
The Wolverine,PG-13,James Mangold,English,United States,tt1430132,132556852.0,67.0,71.0,61.0,Hugh Jackman, Will Yun Lee, Tao Okamoto,
Drinking Buddies,R,Joe Swanberg,English,United States,tt2265398,343341.0,61.0,84.0,71.0,Olivia Wilde, Jake Johnson, Anna Kendrick,
RED 2,PG-13,Dean Parisot,English,United States,tt1821694,53262560.0,66.0,44.0,47.0,Bruce Willis, Helen Mirren, John Malkovich,
Coffee Town,Not Rated,Brad Copeland,English,United States,tt2234025,,65.0,,,Glenn Howerton, Steve Little, Ben Schwartz,
Revenge for Jolly!,R,Chadd Harbold,English,United States,tt2053423,,46.0,,,Brian Petsos, Kristen Wiig, Elijah Wood,
2 Guns,R,Baltasar Kormákur,English,United States,tt1272878,75612460.0,67.0,64.0,55.0,Denzel Washington, Mark Wahlberg, Paula Patton,
Blue Jasmine,PG-13,Woody Allen,English,United States,tt2334873,33405481.0,73.0,91.0,78.0,Cate Blanchett, Alec Baldwin, Peter Sarsgaard,
The Great Beauty,Not Rated,Paolo Sorrentino,Italian,Italy,tt2358891,2852400.0,77.0,91.0,86.0,Toni Servillo, Carlo Verdone, Sabrina Ferilli,
Three Giant Men,,T. Fikret Uçak,Turkish,Turkey,tt0181947,,40.0,,,Aytekin Akkaya, Deniz Erkanat, Yavuz Selekman,
Louis C.K. Oh My God,TV-MA,Louis C.K.,English,United States,tt2510998,,83.0,,,Louis C.K.,,,
Percy Jackson: Sea of Monsters,PG,Thor Freudenthal,English,United States,tt1854564,68559554.0,57.0,42.0,39.0,Logan Lerman, Alexandra Daddario, Brandon T. Jackson,
The Smurfs 2,PG,Raja Gosnell,English,United States,tt2017020,71017784.0,53.0,14.0,34.0,Neil Patrick Harris, Jayma Mays, Katy Perry,
Alan Partridge,R,Declan Lowney,English,United Kingdom,tt0469021,153426.0,69.0,87.0,66.0,Steve Coogan, Colm Meaney, Tim Key,
Man of Tai Chi,R,Keanu Reeves,Cantonese,United States,tt2016940,100144.0,60.0,71.0,52.0,Tiger Hu Chen, Keanu Reeves, Karen Mok,
Batman: Mystery of the Batwoman,PG,"Jennifer Graves, Tim Maltby, Curt Geda",English,USA,tt0346578,,67.0,60.0,,Kevin Conroy, Kimberly Brooks, Kelly Ripa, Elisa Gabrielli
We're the Millers,R,Rawson Marshall Thurber,English,United States,tt1723121,150394119.0,70.0,49.0,44.0,Jason Sudeikis, Jennifer Aniston, Emma Roberts,
Grown Ups 2,PG-13,Dennis Dugan,English,United States,tt2191701,133668525.0,53.0,8.0,19.0,Adam Sandler, Kevin James, Chris Rock,
Kick-Ass 2,R,Jeff Wadlow,English,United Kingdom,tt1650554,28795985.0,65.0,32.0,41.0,Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse,
Riddick,R,David Twohy,English,Canada,tt1411250,42025135.0,64.0,57.0,49.0,Vin Diesel, Karl Urban, Katee Sackhoff,
Planes,PG,Klay Hall,English,United States,tt1691917,90288712.0,57.0,25.0,39.0,Carlos Alazraqui, Dane Cook, Stacy Keach,
Blackfish,PG-13,Gabriela Cowperthwaite,English,United States,tt2545118,2073582.0,81.0,98.0,83.0,Tilikum, Dave Duffus, Samantha Berg,
The Wind Rises,PG-13,Hayao Miyazaki,Japanese,Japan,tt2013293,5209580.0,77.0,88.0,83.0,Hideaki Anno, Hidetoshi Nishijima, Miori Takimoto,
Jobs,PG-13,Joshua Michael Stern,English,United States,tt2357129,16131410.0,60.0,28.0,44.0,Ashton Kutcher, Dermot Mulroney, Josh Gad,
The Butler,PG-13,Lee Daniels,English,United States,tt1327773,116632095.0,72.0,71.0,65.0,Forest Whitaker, Oprah Winfrey, John Cusack,
In a World...,R,Lake Bell,English,United States,tt2294677,2963902.0,67.0,92.0,79.0,Lake Bell, Fred Melamed, Michaela Watkins,
About Time,R,Richard Curtis,English,United Kingdom,tt2194499,15322921.0,78.0,70.0,55.0,Domhnall Gleeson, Rachel McAdams, Bill Nighy,
Justice League: Crisis on Two Earths,PG-13,"Sam Liu, Lauren Montgomery",English,USA,tt1494772,,73.0,,,William Baldwin, Mark Harmon, Chris Noth, Gina Torres
You're Next,R,Adam Wingard,English,United States,tt1853739,18494006.0,66.0,79.0,66.0,Sharni Vinson, Joe Swanberg, AJ Bowen,
Maria Bamford: The Special Special Special!,TV-MA,Jordan Brady,English,United States,tt2546038,,68.0,,,Maria Bamford, Joel Bamford, Marilyn Bamford,
Getaway,PG-13,Courtney Solomon,English,United States,tt2167202,10501938.0,44.0,3.0,22.0,Ethan Hawke, Selena Gomez, Jon Voight,
The Mystery of the Third Planet,,"Roman Kachanov, Glenn Stanton",Russian,Soviet Union,tt0211653,,79.0,,,Olga Gromova, Vsevolod Larionov, Yuriy Volyntsev,
Rage of Honor,R,Gordon Hessler,English,Argentina,tt0093820,,55.0,,,Shô Kosugi, Lewis Van Bergen, Robin Evans,
Gravity,PG-13,Alfonso Cuarón,English,United Kingdom,tt1454468,274092705.0,77.0,96.0,96.0,Sandra Bullock, George Clooney, Ed Harris,
What If,PG-13,Michael Dowse,English,Canada,tt1486834,3493000.0,68.0,74.0,59.0,Daniel Radcliffe, Zoe Kazan, Megan Park,
The History of Future Folk,Not Rated,"John Mitchell, Jeremy Kipp Walker",English,United States,tt2245195,17646.0,71.0,93.0,67.0,Nils d'Aulaire, Jay Klaitz, Julie Ann Emery,
Prisoners,R,Denis Villeneuve,English,United States,tt1392214,61002302.0,81.0,81.0,70.0,Hugh Jackman, Jake Gyllenhaal, Viola Davis,
Austenland,PG-13,Jerusha Hess,English,United Kingdom,tt1985019,2159041.0,63.0,32.0,42.0,Keri Russell, JJ Feild, Jennifer Coolidge,
Insidious: Chapter 2,PG-13,James Wan,English,United States,tt2226417,83586447.0,65.0,38.0,40.0,Patrick Wilson, Rose Byrne, Barbara Hershey,
Rush,R,Ron Howard,English,United Kingdom,tt1979320,26947624.0,81.0,88.0,74.0,Daniel Brühl, Chris Hemsworth, Olivia Wilde,
The Family,R,Luc Besson,English,France,tt2404311,36918811.0,63.0,28.0,42.0,Robert De Niro, Michelle Pfeiffer, Dianna Agron,
Short Term 12,R,Destin Daniel Cretton,English,United States,tt2370248,1013100.0,79.0,98.0,82.0,Brie Larson, Frantz Turner, John Gallagher Jr.,
Collision Course,PG,Lewis Teague,English,United States,tt0097081,,46.0,,,Pat Morita, Jay Leno, Chris Sarandon,
The To Do List,R,Maggie Carey,English,United States,tt1758795,3491669.0,58.0,56.0,61.0,Aubrey Plaza, Johnny Simmons, Bill Hader,
Inescapable,R,Ruba Nadda,English,Canada,tt1844203,6334.0,52.0,17.0,37.0,Alexander Siddig, Joshua Jackson, Marisa Tomei,
Nebraska,R,Alexander Payne,English,United States,tt1821549,17654912.0,77.0,91.0,86.0,Bruce Dern, Will Forte, June Squibb,
Enough Said,PG-13,Nicole Holofcener,English,United States,tt2390361,17550872.0,70.0,95.0,78.0,Julia Louis-Dreyfus, James Gandolfini, Catherine Keener,
Don Jon,R,Joseph Gordon-Levitt,English,United States,tt2229499,24477704.0,65.0,80.0,66.0,Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore,
Mood Indigo,Not Rated,Michel Gondry,French,France,tt2027140,303187.0,65.0,61.0,54.0,Romain Duris, Audrey Tautou, Gad Elmaleh,
Crystal Fairy & the Magical Cactus,Not Rated,Sebastián Silva,English,Chile,tt2332579,202370.0,58.0,83.0,67.0,Michael Cera, Gaby Hoffmann, Juan Andrés Silva,
Bad Milo,R,Jacob Vaughan,English,United States,tt2274570,19613.0,57.0,57.0,62.0,Ken Marino, Gillian Jacobs, Patrick Warburton,
Runner Runner,R,Brad Furman,English,United States,tt2364841,19316646.0,56.0,7.0,36.0,Ben Affleck, Justin Timberlake, Gemma Arterton,
Blue Is the Warmest Colour,NC-17,Abdellatif Kechiche,French,France,tt2278871,2199787.0,77.0,89.0,90.0,Léa Seydoux, Adèle Exarchopoulos, Salim Kechiouche,
Cloudy with a Chance of Meatballs 2,PG,"Cody Cameron, Kris Pearn",English,United States,tt1985966,119793567.0,63.0,71.0,59.0,Bill Hader, Anna Faris, Will Forte,
Captain Phillips,PG-13,Paul Greengrass,English,United States,tt1535109,107100855.0,78.0,93.0,82.0,Tom Hanks, Barkhad Abdi, Barkhad Abdirahman,
An All Dogs Christmas Carol,G,"Paul Sabella, Gary Selvaggio(co-director)",English,USA,tt0166960,,49.0,,,Ernest Borgnine, Dom DeLuise, Sheena Easton, Taylor Emerson
Machete Kills,R,Robert Rodriguez,English,United States,tt2002718,8008161.0,56.0,29.0,41.0,Danny Trejo, Alexa PenaVega, Mel Gibson,
Filth,R,Jon S. Baird,English,United Kingdom,tt1450321,34411.0,70.0,66.0,56.0,James McAvoy, Jamie Bell, Eddie Marsan,
Escape Plan,R,Mikael Håfström,English,United States,tt1211956,25135965.0,67.0,50.0,49.0,Sylvester Stallone, Arnold Schwarzenegger, 50 Cent,
The Thief of Paris,Not Rated,Louis Malle,French,France,tt0062457,,69.0,,,Jean-Paul Belmondo, Geneviève Bujold, Marie Dubois,
Carrie,R,Kimberly Peirce,English,United States,tt1939659,35266619.0,58.0,50.0,53.0,Chloë Grace Moretz, Julianne Moore, Gabriella Wilde,
UnHung Hero,Unrated,Brian Spitz,English,United States,tt2708946,,56.0,,,Patrick Moote, Wendy Suzann Miller, Axel Braun,
The Counselor,R,Ridley Scott,English,United Kingdom,tt2193215,16973715.0,54.0,34.0,48.0,Michael Fassbender, Penélope Cruz, Cameron Diaz,
Escape from Tomorrow,Not Rated,Randy Moore,English,United States,tt2187884,171962.0,51.0,58.0,58.0,Roy Abramsohn, Elena Schuber, Katelynn Rodriguez,
The Double,R,Richard Ayoade,English,United Kingdom,tt1825157,200406.0,65.0,84.0,68.0,Jesse Eisenberg, Mia Wasikowska, Wallace Shawn,
12 Years a Slave,R,Steve McQueen,English,United States,tt2024544,56671993.0,81.0,95.0,96.0,Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender,
All Is Lost,PG-13,J.C. Chandor,English,United States,tt2017038,6263670.0,69.0,94.0,87.0,Robert Redford,,,
Ender's Game,PG-13,Gavin Hood,English,United States,tt1731141,61737191.0,66.0,62.0,51.0,Harrison Ford, Asa Butterfield, Hailee Steinfeld,
Jackass Presents: Bad Grandpa,R,Jeff Tremaine,English,United States,tt3063516,102003019.0,65.0,61.0,54.0,Johnny Knoxville, Jackson Nicoll, Gregorio,
Thor: The Dark World,PG-13,Alan Taylor,English,United States,tt1981115,206362140.0,68.0,66.0,54.0,Chris Hemsworth, Natalie Portman, Tom Hiddleston,
Dallas Buyers Club,R,Jean-Marc Vallée,English,United States,tt0790636,27298285.0,79.0,92.0,77.0,Matthew McConaughey, Jennifer Garner, Jared Leto,
The Selfish Giant,Not Rated,Clio Barnard,English,United Kingdom,tt2304426,12189.0,73.0,98.0,83.0,Conner Chapman, Shaun Thomas, Sean Gilder,
Last Vegas,PG-13,Jon Turteltaub,English,United States,tt1204975,63914167.0,66.0,46.0,48.0,Robert De Niro, Michael Douglas, Morgan Freeman,
Philomena,PG-13,Stephen Frears,English,United Kingdom,tt2431286,37709979.0,76.0,91.0,77.0,Judi Dench, Steve Coogan, Sophie Kennedy Clark,
The Book Thief,PG-13,Brian Percival,English,Germany,tt0816442,21488481.0,75.0,48.0,53.0,Sophie Nélisse, Geoffrey Rush, Emily Watson,
The Hunger Games: Catching Fire,PG-13,Francis Lawrence,English,United States,tt1951264,424668047.0,75.0,90.0,76.0,Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth,
The Hobbit: The Desolation of Smaug,PG-13,Peter Jackson,English,New Zealand,tt1170358,258387334.0,78.0,74.0,66.0,Ian McKellen, Martin Freeman, Richard Armitage,
47 Ronin,PG-13,Carl Rinsch,English,United States,tt1335975,38362475.0,62.0,16.0,28.0,Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki,
Delivery Man,PG-13,Ken Scott,English,United States,tt2387559,30664106.0,63.0,40.0,44.0,Vince Vaughn, Chris Pratt, Cobie Smulders,
Charlie Countryman,R,Fredrik Bond,English,United States,tt1196948,11650.0,63.0,27.0,31.0,Shia LaBeouf, Evan Rachel Wood, Mads Mikkelsen,
Red Flag,Not Rated,Alex Karpovsky,English,United States,tt2147048,2075.0,55.0,74.0,65.0,Dustin Guy Defa, Alex Karpovsky, Keith Poulson,
Guilty of Romance,,Sion Sono,Japanese,Japan,tt1743724,,68.0,67.0,56.0,Miki Mizuno, Makoto Togashi, Megumi Kagurazaka,
Frozen,PG,"Chris Buck, Jennifer Lee",English,United States,tt2294629,400953009.0,74.0,90.0,75.0,Kristen Bell, Idina Menzel, Jonathan Groff,
Inside Llewyn Davis,R,"Ethan Coen, Joel Coen",English,United States,tt2042568,13235319.0,74.0,92.0,93.0,Oscar Isaac, Carey Mulligan, John Goodman,
The Wolf of Wall Street,R,Martin Scorsese,English,United States,tt0993846,116900694.0,82.0,80.0,75.0,Leonardo DiCaprio, Jonah Hill, Margot Robbie,
Homefront,R,Gary Fleder,English,United States,tt2312718,20158898.0,65.0,42.0,40.0,Jason Statham, James Franco, Winona Ryder,
Mandela: Long Walk to Freedom,PG-13,Justin Chadwick,English,United Kingdom,tt2304771,8323085.0,71.0,62.0,60.0,Idris Elba, Naomie Harris, Terry Pheto,
Evangelion: 3.0 You Can (Not) Redo,TV-14,"Mahiro Maeda, Masayuki, Kazuya Tsurumaki",Japanese,Japan,tt0860907,174945.0,69.0,,45.0,Megumi Ogata, Megumi Hayashibara, Yûko Miyamura,
All Is Bright,R,Phil Morrison,English,United States,tt1462901,4556.0,56.0,49.0,54.0,Paul Giamatti, Paul Rudd, Sally Hawkins,
Tim's Vermeer,PG-13,Teller,English,,tt3089388,,78.0,89.0,76.0,Tim Jenison, Penn Jillette, Martin Mull,
American Hustle,R,David O. Russell,English,United States,tt1800241,150117807.0,72.0,92.0,90.0,Christian Bale, Amy Adams, Bradley Cooper,
The Secret Life of Walter Mitty,PG,Ben Stiller,English,United States,tt0359950,58236838.0,73.0,52.0,54.0,Ben Stiller, Kristen Wiig, Jon Daly,
Her,R,Spike Jonze,English,United States,tt1798709,25568251.0,80.0,94.0,91.0,Joaquin Phoenix, Amy Adams, Scarlett Johansson,
RoboGeisha,TV-MA,Noboru Iguchi,Japanese,Japan,tt1381512,,52.0,,,Aya Kiguchi, Hitomi Hasebe, Takumi Saitoh,
A Christmas Carol,TV-PG,Moira Armstrong,English,United Kingdom,tt0188504,,66.0,,,Michael Hordern, John Le Mesurier, Bernard Lee,
Lone Survivor,R,Peter Berg,English,United States,tt1091191,125095601.0,75.0,75.0,60.0,Mark Wahlberg, Taylor Kitsch, Emile Hirsch,
Saving Mr. Banks,PG-13,John Lee Hancock,English,United Kingdom,tt2140373,83301580.0,75.0,79.0,65.0,Emma Thompson, Tom Hanks, Annie Rose Buckley,
Zatoichi and the Chest of Gold,Not Rated,Kazuo Ikehiro,Japanese,Japan,tt0130377,,73.0,,,Shintarô Katsu, Shôgo Shimada, Mikiko Tsubouchi,
Oldboy,R,Spike Lee,English,United States,tt1321511,2193658.0,58.0,39.0,49.0,Josh Brolin, Elizabeth Olsen, Samuel L. Jackson,
