imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3,Awards,Nominations,Adj_Box_Office,Log_Box_Office,Genre,Sub_Genre
tt4128514,"Dzien dobry, kocham cie!",2014,11,2025979.0,38.0,47.86,47.86,47.86,Unknown,Ryszard Zatorski,Polish,Poland,0.0,Aleksy Komorowski, Barbara Kurdej-Szatan, Pawel Domagala,Comedy,Romance,Unknown,0.0,0.0,2318952.4602510817,14.6566261159202,Comedy,Romance
tt1344726,How Much Does the Trojan Horse Weigh?,2008,12,3589300.0,58.0,65.0,65.0,65.0,Unknown,Juliusz Machulski,Polish,Poland,117.0,Ilona Ostrowska, Maciej Marczewski, Robert Wieckiewicz,Comedy,Romance,Unknown,0.0,0.0,4517320.339242836,15.323429530705896,Comedy,Romance
tt1847584,Frozen Silence,2012,1,536761.0,57.0,52.0,52.0,52.0,Unknown,Gerardo Herrero,Spanish,Spain,106.0,Juan Diego Botto, Carmelo Gómez, Víctor Clavijo,War,Mystery,Drama,0.0,0.0,633492.7226756797,13.359003791188288,Drama,War
tt1361838,Descendents,2008,4,30775.0,26.0,48.440000000000005,48.440000000000005,48.440000000000005,R,Jorge Olguín,English,Chile,74.0,Camille Lynch, Karina Pizarro, Carolina Andrade,Thriller/Horror,Thriller/Horror,Sci-Fi/Fantasy,0.0,0.0,38731.934761707926,10.564419726378768,Thriller/Horror,Thriller/Horror
tt1851988,Ko,2011,4,44757.0,78.0,70.85,70.85,70.85,Not Rated,K.V. Anand,Tamil,India,160.0,Jiiva, Ajmal Ameer, Karthika Nair,Action/Adventure,Thriller/Horror,Unknown,0.0,0.0,53915.96961842989,10.89518199535978,Action/Adventure,Thriller/Horror
tt3510480,Spy Time,2015,9,3015840.0,61.0,56.92999999999999,56.92999999999999,56.92999999999999,Unknown,Javier Ruiz Caldera,Spanish,Spain,94.0,Imanol Arias, Quim Gutiérrez, Alexandra Jiménez,Action/Adventure,Comedy,Unknown,0.0,0.0,3447863.084926398,15.053265201429287,Action/Adventure,Comedy
tt3169770,Retribution,2015,9,3224631.0,66.0,67.71,67.71,67.71,Not Rated,Dani de la Torre,Spanish,Spain,101.0,Luis Tosar, Javier Gutiérrez, Elvira Mínguez,Thriller/Horror,Drama,Unknown,0.0,0.0,3686563.6729432913,15.120205328185454,Drama,Thriller/Horror
tt0496386,The Secret of the Magic Gourd,2007,6,214033.0,51.0,73.78,73.78,73.78,G,Frankie Chung,Mandarin,China,85.0,Corbin Bleu, Peisi Chen, Aaron Michael Drozin,Drama,Family,Sci-Fi/Fantasy,0.0,0.0,279714.29816438543,12.54152399752734,Drama,Family
tt4080728,A Man Called Ove,2015,12,3479315.0,77.0,91.0,70.0,75.97,PG-13,Hannes Holm,Swedish,Sweden,116.0,Rolf Lassgård, Bahar Pars, Filip Berg,Comedy,Drama,Unknown,0.0,0.0,3977731.494154428,15.196222238419246,Comedy,Drama
tt4466936,Blind Date,2015,5,3409804.0,66.0,64.64,64.64,64.64,Not Rated,Clovis Cornillac,French,France,90.0,Mélanie Bernier, Clovis Cornillac, Lilou Fogli,Comedy,Romance,Drama,0.0,0.0,3898262.951096336,15.176041614726314,Comedy,Romance
tt4144190,Wiener-Dog,2016,6,477453.0,59.0,74.0,66.0,55.8,R,Todd Solondz,English,United States,88.0,Greta Gerwig, Keaton Nigel Cooke, Tracy Letts,Comedy,Drama,Unknown,0.0,0.0,539048.6086239151,13.197561028800616,Comedy,Drama
tt1594972,Norm of the North,2016,1,17062499.0,34.0,6.0,21.0,46.64,PG,Trevor Wall,English,United States,86.0,Rob Schneider, Heather Graham, Ken Jeong,Action/Adventure,Animation,Comedy,0.0,0.0,19263710.45023687,16.773733596362945,Action/Adventure,Animation
tt2869728,Ride Along 2,2016,1,91221830.0,59.0,14.0,32.0,62.400000000000006,PG-13,Tim Story,English,United States,102.0,Ice Cube, Kevin Hart, Tika Sumpter,Action/Adventure,Comedy,Unknown,0.0,0.0,102990243.097493,18.4501448144982,Action/Adventure,Comedy
tt3471098,Maggie's Plan,2016,4,3351735.0,62.0,86.0,76.0,57.17,R,Rebecca Miller,English,United States,98.0,Greta Gerwig, Ethan Hawke, Julianne Moore,Romance,Comedy,Drama,0.0,0.0,3784138.099930418,15.146328704241236,Drama,Romance
tt4669210,Mythopathy,2016,1,894783.0,65.0,57.0,57.0,57.0,Unknown,Tassos Boulmetis,Greek,Greece,99.0,Yiannis Niarros, Themis Panou, Maria Kallimani,Comedy,Drama,Unknown,0.0,0.0,1010217.8249384394,13.825676533820268,Comedy,Drama
tt0196186,I Viceré,2007,11,2584556.0,61.0,58.08,58.08,58.08,Unknown,Roberto Faenza,Italian,Italy,117.0,Alessandro Preziosi, Lando Buzzanca, Cristiana Capotondi,Drama,History,Romance,0.0,0.0,3377690.6720297867,15.0327028008218,Drama,History
tt2525596,Ah Boys to Men,2012,11,5088413.0,61.0,60.83,60.83,60.83,Unknown,Jack Neo,English,Singapore,108.0,Tosh Zhang, Weiliang Wang, Noah Yap,Comedy,Unknown,Unknown,0.0,0.0,6005415.083190328,15.608172134036622,Comedy,Unknown
tt4285198,Under Electric Clouds,2015,2,22150.0,62.0,73.2,73.2,73.2,Unknown,Aleksey German Jr.,Russian,Russia,137.0,Louis Franck, Viktoriya Korotkova, Merab Ninidze,Drama,Sci-Fi/Fantasy,Unknown,0.0,0.0,25323.01691439855,10.139469020597684,Drama,Sci-Fi/Fantasy
tt2964120,Wood Job!,2014,5,5247133.0,75.0,71.84,71.84,71.84,Unknown,Shinobu Yaguchi,Japanese,Japan,116.0,Hideaki Itô, Masami Nagasawa, Shôta Sometani,Drama,Comedy,Unknown,0.0,0.0,6005912.19337152,15.60825490760028,Drama,Comedy
tt2158649,Moy paren - angel,2011,12,2372984.0,66.0,71.0,71.0,71.0,Unknown,Vera Storozheva,Russian,Russia,97.0,Artur Smolyaninov, Anna Starshenbaum, Sergey Puskepalis,Comedy,Romance,Sci-Fi/Fantasy,0.0,0.0,2858585.992113417,14.865837652183975,Comedy,Romance
tt1083452,Eddie the Eagle,2016,2,15789389.0,73.0,81.0,54.0,71.76,PG-13,Dexter Fletcher,English,United Kingdom,106.0,Taron Egerton, Hugh Jackman, Tom Costello,Comedy,Drama,History,0.0,0.0,17826358.13676268,16.69618871416787,Comedy,Drama
tt4387040,Airlift,2016,1,240267.0,79.0,83.0,71.55,71.55,Not Rated,Raja Menon,Hindi,Unknown,126.0,Akshay Kumar, Nimrat Kaur, Kumud Mishra,Drama,History,Action/Adventure,0.0,0.0,271263.5422716837,12.510846108016136,Drama,History
tt4399594,Fitoor,2016,2,528799.0,54.0,15.0,59.0,59.0,Unknown,Abhishek Kapoor,Hindi,India,131.0,Aditya Roy Kapoor, Katrina Kaif, Tabu,Romance,Drama,Unknown,0.0,0.0,597018.6912465052,13.299703700505246,Drama,Romance
tt2005299,The Sky Court,2012,5,4270.0,71.0,66.0,66.0,66.0,Not Rated,Alyona Zvantsova,Russian,Russia,0.0,Konstantin Khabenskiy, Mikhail Porechenkov, Sergey Byzgu,Drama,Sci-Fi/Fantasy,Unknown,0.0,0.0,5039.512792146137,8.525064688167767,Drama,Sci-Fi/Fantasy
tt1760958,En fuera de juego,2012,6,211639.0,51.0,43.85,43.85,43.85,TV-PG,David Marqués,Spanish,Argentina,106.0,Fernando Tejero, Diego Peretti, Hugo Silva,Comedy,Unknown,Unknown,0.0,0.0,249779.26178384456,12.428332853947277,Comedy,Unknown
tt4019560,Exposed,2016,1,117312.0,43.0,8.0,23.0,49.36,R,Gee Malik Linton,English,United States,102.0,Ana de Armas, Keanu Reeves, Christopher McDonald,Drama,Crime,Thriller/Horror,0.0,0.0,132446.27298370466,11.793932355260928,Drama,Crime
tt3399896,Terminus,2015,1,101.0,54.0,28.0,49.36,49.36,R,Marc Furmie,English,Australia,94.0,Jai Koutrae, Todd Lasance, Kendra Appleton,Sci-Fi/Fantasy,Thriller/Horror,Sci-Fi/Fantasy,0.0,0.0,115.46838412434552,4.748996761965663,Thriller/Horror,Sci-Fi/Fantasy
tt3478962,My King,2015,10,54114.0,71.0,72.0,68.0,71.95,Unrated,Maïwenn,French,France,130.0,Vincent Cassel, Emmanuelle Bercot, Louis Garrel,Drama,Romance,Unknown,0.0,0.0,61865.902361434,11.032724456518167,Drama,Romance
tt1087865,Fluke,2008,10,37403.0,60.0,0.0,0.0,0.0,Unknown,Tamás Keményffy,Hungarian,Hungary,0.0,Andor Lukáts, István Gyuricza, Miklós Kapácsy,Comedy,Unknown,Unknown,0.0,0.0,47073.61676335211,10.759467969415516,Comedy,Unknown
tt3398052,Daawat-e-Ishq,2014,9,213249.0,61.0,50.0,69.09,69.09,Not Rated,Habib Faisal,Hindi,India,118.0,Aditya Roy Kapoor, Parineeti Chopra, Anupam Kher,Drama,Romance,Comedy,0.0,0.0,244086.5839162612,12.405278293446042,Drama,Romance
tt3018070,Stonewall,2015,9,187674.0,53.0,9.0,30.0,61.85,R,Roland Emmerich,English,United States,129.0,Jeremy Irvine, Jonny Beauchamp, Joey King,Drama,History,Unknown,0.0,0.0,214558.54972428145,12.276337939191214,Drama,History
tt4086032,Frankenstein,2015,8,247755.0,51.0,100.0,55.620000000000005,55.620000000000005,R,Bernard Rose,English,United States,89.0,Xavier Samuel, Carrie-Anne Moss, Danny Huston,Thriller/Horror,Sci-Fi/Fantasy,Thriller/Horror,0.0,0.0,283246.23275967553,12.554071878747704,Thriller/Horror,Sci-Fi/Fantasy
tt3594826,Monk Comes Down the Mountain,2015,7,95723.0,55.0,50.38,50.38,50.38,Not Rated,Kaige Chen,Mandarin,China,113.0,Baoqiang Wang, Xuejian Li, Wei Fan,Action/Adventure,Comedy,Unknown,0.0,0.0,109435.44686668046,11.603090128068034,Action/Adventure,Comedy
tt4466544,Fatima,2015,10,50105.0,65.0,84.0,69.0,61.34,Not Rated,Philippe Faucon,French,France,79.0,Soria Zeroual, Zita Hanrot, Kenza Noah Aïche,Drama,Family,Unknown,0.0,0.0,57282.60778762706,10.955752327616834,Drama,Family
tt2321163,ABCD (Any Body Can Dance),2013,2,222098.0,63.0,63.0,63.0,63.0,Not Rated,Remo D'Souza,Hindi,India,136.0,Prabhu Deva, Ganesh Acharya, Kay Kay Menon,Drama,Music,Unknown,0.0,0.0,258339.07141661335,12.462028231355973,Drama,Music
tt3008014,The Face Reader,2013,9,515876.0,68.0,68.53,68.53,68.53,PG-13,Han Jae-rim,Korean,South Korea,140.0,Song Kang-ho, Lee Jung-jae, Yun-shik Baek,Drama,History,Unknown,0.0,0.0,600054.6011495686,13.304775931973808,Drama,History
tt1421048,Bloodworth,2010,2,12971.0,60.0,50.0,68.1,68.1,R,Shane Dax Taylor,English,United States,105.0,Val Kilmer, Kris Kristofferson, Hilary Duff,Drama,Romance,Unknown,0.0,0.0,16118.574448765456,9.687727578450716,Drama,Romance
tt1663655,Martyrs,2016,1,23825.0,40.0,9.0,22.0,52.92,Not Rated,"Kevin Goetz, Michael Goetz",English,United States,86.0,Troian Bellisario, Bailey Noble, Kate Burton,Drama,Thriller/Horror,Thriller/Horror,0.0,0.0,26898.633164866027,10.199830752583956,Drama,Thriller/Horror
tt3254796,Big Stone Gap,2014,10,1009301.0,57.0,33.0,39.0,60.86,PG-13,Adriana Trigiani,English,United States,93.0,Ashley Judd, Patrick Wilson, Whoopi Goldberg,Romance,Comedy,Unknown,0.0,0.0,1155254.3422631118,13.959831087447034,Comedy,Romance
tt1401656,I Give My First Love to You,2009,10,23942259.0,71.0,74.0,74.0,74.0,Unknown,Takehiko Shinjô,Japanese,Japan,122.0,Mao Inoue, Masaki Okada, Natsuki Harada,Drama,Comedy,Romance,0.0,0.0,30240163.334203426,17.22468151052436,Drama,Comedy
tt4000936,Looking for Grace,2016,1,147164.0,53.0,44.0,87.0,87.0,PG-13,Sue Brooks,English,Australia,100.0,Radha Mitchell, Richard Roxburgh, Odessa Young,Drama,Unknown,Unknown,0.0,0.0,166149.4418079473,12.020642914210123,Drama,Unknown
tt4940780,The Mine,2016,1,400538.0,68.0,69.67,69.67,69.67,Unknown,Aleksi Salmenperä,Finnish,Finland,97.0,Joonas Saartamo, Jani Volanen, Peter Franzén,Drama,Unknown,Unknown,0.0,0.0,452210.9015987034,13.0219039464494,Drama,Unknown
tt3182590,La Sapienza,2014,8,135392.0,66.0,88.0,74.0,59.0,Unrated,Eugène Green,French,France,100.0,Fabrizio Rongione, Christelle Prot, Ludovico Succio,Drama,Unknown,Unknown,0.0,0.0,154970.8123817248,11.950992070954676,Drama,Unknown
tt3882082,The Boy,2016,1,35819556.0,60.0,30.0,42.0,59.38,PG-13,William Brent Bell,English,United States,97.0,Lauren Cohan, Rupert Evans, James Russell,Thriller/Horror,Thriller/Horror,Mystery,0.0,0.0,40440591.68824244,17.515344583271684,Thriller/Horror,Thriller/Horror
tt4337690,90 Minutes in Heaven,2015,9,4842699.0,48.0,26.0,28.0,60.84,PG-13,Michael Polish,English,United States,121.0,Kate Bosworth, Hayden Christensen, Hudson Meek,Drama,Unknown,Unknown,0.0,0.0,5536422.06267905,15.526859013019331,Drama,Unknown
tt4552524,Jeruzalem,2016,1,11287.0,48.0,54.0,45.0,55.510000000000005,R,"Doron Paz, Yoav Paz",English,Israel,87.0,Yael Grobglas, Yon Tumarkin, Danielle Jadelyn,Thriller/Horror,Action/Adventure,Sci-Fi/Fantasy,0.0,0.0,12743.121617286162,9.452746924017177,Action/Adventure,Thriller/Horror
tt3907156,Horse Money,2014,8,6508.0,69.0,82.0,84.0,72.88,Unrated,Pedro Costa,Portuguese,Portugal,104.0,Ventura, Vitalina Varela, Tito Furtado,Drama,Unknown,Unknown,0.0,0.0,7449.111077318195,8.91584998577381,Drama,Unknown
tt3564794,Welcome to Happiness,2016,5,5083.0,61.0,31.0,29.0,55.0,PG-13,Oliver Thompson,English,United States,108.0,Kyle Gallner, Olivia Thirlby, Nick Offerman,Sci-Fi/Fantasy,Comedy,Drama,0.0,0.0,5738.751411417168,8.654996941508454,Drama,Sci-Fi/Fantasy
tt2390630,Medeas,2013,9,5895.0,62.0,80.0,64.0,60.83,Unknown,Andrea Pallaoro,English,United States,98.0,Catalina Sandino Moreno, Brían F. O'Byrne, Mary Mouser,Drama,Unknown,Unknown,0.0,0.0,6856.922736814091,8.833014039438192,Drama,Unknown
tt3864024,Lazer Team,2016,1,1186426.0,55.0,60.0,42.0,55.08,PG-13,Matt Hullum,English,United States,102.0,Burnie Burns, Gavin Free, Michael Jones,Comedy,Sci-Fi/Fantasy,Action/Adventure,0.0,0.0,1339485.3200948306,14.107796008664366,Comedy,Sci-Fi/Fantasy
tt1986769,Alone Yet Not Alone,2013,9,887851.0,47.0,56.67,56.67,56.67,PG-13,"Ray Bengston, George D. Escobar",English,United States,103.0,Kelly Greyson, Natalie Racoosin, Clay Walker,Action/Adventure,Action/Adventure,Drama,0.0,0.0,1032727.007430556,13.84771344156945,Action/Adventure,Action/Adventure
tt3231054,Risen,2016,2,36880033.0,63.0,53.0,51.0,61.05,PG-13,Kevin Reynolds,English,United States,107.0,Joseph Fiennes, Tom Felton, Peter Firth,Action/Adventure,History,Action/Adventure,0.0,0.0,41637879.486889966,17.544520875507743,Action/Adventure,History
tt2580382,The Survivalist,2015,4,33881.0,64.0,96.0,80.0,62.45,Not Rated,Stephen Fingleton,English,United Kingdom,104.0,Martin McCann, Mia Goth, Olwen Fouéré,Drama,Sci-Fi/Fantasy,Thriller/Horror,0.0,0.0,38734.49824274208,10.564485909393412,Drama,Sci-Fi/Fantasy
tt3597510,The White Knights,2016,1,968473.0,61.0,86.0,55.0,55.0,Unknown,Joachim Lafosse,French,Belgium,112.0,Vincent Lindon, Louise Bourgoin, Valérie Donzelli,Drama,Unknown,Unknown,0.0,0.0,1093414.4787860354,13.90481590734003,Drama,Unknown
tt2262345,Long Way North,2015,12,7968.0,72.0,98.0,70.0,75.0,PG,Rémi Chayé,French,France,80.0,Christa Théret, Féodor Atkine, Peter Hudson,Action/Adventure,Animation,Drama,0.0,0.0,9109.426581215695,9.117065044388838,Action/Adventure,Animation
tt3422078,April and the Extraordinary World,2015,11,295488.0,73.0,97.0,85.0,70.28,PG,"Christian Desmares, Franck Ekinci",French,France,103.0,Marion Cotillard, Marc-André Grondin, Philippe Katerine,Thriller/Horror,Action/Adventure,Animation,0.0,0.0,337817.0483973724,12.730259750991063,Action/Adventure,Thriller/Horror
tt3702652,The Other Side of the Door,2016,2,3000342.0,53.0,36.0,41.0,55.09,R,Johannes Roberts,English,United Kingdom,96.0,Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky,Thriller/Horror,Thriller/Horror,Unknown,0.0,0.0,3387412.332723629,15.035576864196427,Thriller/Horror,Thriller/Horror
tt1860213,Dirty Grandpa,2016,1,35593113.0,59.0,10.0,21.0,59.0,R,Dan Mazer,English,United States,102.0,Robert De Niro, Zac Efron, Zoey Deutch,Comedy,Unknown,Unknown,0.0,0.0,40184935.56275442,17.509002746112788,Comedy,Unknown
tt4643844,God Willing,2015,4,4263667.0,67.0,54.0,64.79,64.79,Unknown,Edoardo Maria Falcone,Italian,Italy,87.0,Marco Giallini, Alessandro Gassmann, Laura Morante,Comedy,Unknown,Unknown,0.0,0.0,4874442.959745504,15.39951639121779,Comedy,Unknown
tt3907858,Ever Been to the Moon?,2015,1,3065820.0,62.0,57.0,57.0,57.0,Unknown,Paolo Genovese,Italian,Italy,115.0,Sabrina Impacciatore, Raoul Bova, Pietro Sermonti,Comedy,Romance,Unknown,0.0,0.0,3505002.7862980296,15.06970187340002,Comedy,Romance
tt2025690,The Finest Hours,2016,1,27569558.0,67.0,63.0,58.0,65.84,PG-13,Craig Gillespie,English,United States,117.0,Chris Pine, Casey Affleck, Ben Foster,Action/Adventure,Drama,History,0.0,0.0,31126271.863987304,17.253562775014267,Action/Adventure,Drama
tt3442634,Absolution,2015,2,148205.0,63.0,56.0,56.0,56.0,Unknown,Petri Kotwica,Finnish,Finland,93.0,Laura Birn, Mari Rantasila, Eero Aho,Thriller/Horror,Drama,Unknown,0.0,0.0,169435.5630608775,12.04022797459104,Drama,Thriller/Horror
tt2518370,The One I Wrote for You,2014,11,58872.0,58.0,53.0,53.0,53.0,PG,Andy Lauer,English,United States,111.0,Cheyenne Jackson, Kevin Pollak, Christine Woods,Music,Drama,Family,0.0,0.0,67385.38219789133,11.118183392041315,Drama,Music
tt4203284,Volley,2015,3,5707.0,64.0,57.5,57.5,57.5,Unrated,Martín Piroyansky,Spanish,Argentina,95.0,Martín Piroyansky, Violeta Urtizberea, Inés Efron,Comedy,Unknown,Unknown,0.0,0.0,6524.535328689504,8.783325015661111,Comedy,Unknown
tt1437361,Le mac,2010,2,12886305.0,60.0,57.5,57.5,57.5,Unknown,Pascal Bourdiaux,French,France,90.0,José Garcia, Gilbert Melki, Carmen Maura,Comedy,Unknown,Unknown,0.0,0.0,16013327.153804528,16.588931880608904,Comedy,Unknown
tt1682187,Lucky Trouble,2011,1,1414182.0,59.0,60.0,60.0,60.0,Not Rated,Levan Gabriadze,Russian,Russia,90.0,Konstantin Khabenskiy, Milla Jovovich, Ivan Urgant,Romance,Comedy,Unknown,0.0,0.0,1703576.9543742973,14.348240689335974,Comedy,Romance
tt1364289,Samyy luchshiy film 2,2009,1,1159002.0,28.0,27.42,27.42,27.42,Unknown,Oleg Fomin,Russian,Russia,82.0,Garik Kharlamov, Oleg Vereshchagin, Dmitriy Khrustalyov,Comedy,Unknown,Unknown,0.0,0.0,1463872.3014678124,14.196595743925652,Comedy,Unknown
tt3037582,The Guide,2014,11,905985.0,77.0,81.35999999999999,81.35999999999999,81.35999999999999,Unknown,Oles Sanin,Ukrainian,Ukraine,120.0,Stanislav Boklan, Jeff Burrell, Anton Sviatoslav Greene,Drama,Drama,Unknown,0.0,0.0,1036997.9869981752,13.85184054603155,Drama,Drama
tt3627572,Usturoi,2014,6,39090.0,74.0,47.0,47.0,47.0,Unknown,Lucian Alexandrescu,Romanian,United States,90.0,Sebastian Topan, Darius Stoica, Elena Ivanca,Family,Action/Adventure,Comedy,0.0,0.0,44742.74001419303,10.70868447622188,Comedy,Family
tt3719896,My All-American,2015,11,2246000.0,71.0,31.0,34.0,71.21000000000001,PG,Angelo Pizzo,English,United States,118.0,Aaron Eckhart, Finn Wittrock, Robin Tunney,Drama,Unknown,Unknown,0.0,0.0,2567742.482606733,14.75853765940493,Drama,Unknown
tt4196450,The Birth of a Nation,2016,9,15861566.0,65.0,73.0,69.0,65.17,R,Nate Parker,English,United States,120.0,Nate Parker, Armie Hammer, Penelope Ann Miller,Drama,Unknown,Unknown,0.0,0.0,17907846.60039082,16.700749532324107,Drama,Unknown
tt3671542,Holding the Man,2015,8,5206.0,74.0,81.0,77.75,77.75,Unrated,Neil Armfield,English,Australia,128.0,Ryan Corr, Sarah Snook, Francesco Ferdinandi,Drama,Unknown,Unknown,0.0,0.0,5951.766413379632,8.691443330678915,Drama,Unknown
tt3019620,Butterfly,2015,5,229691.0,75.0,93.0,69.0,69.0,Not Rated,Kanu Behl,Hindi,India,112.0,Shashank Arora, Ranvir Shorey, Shivani Raghuvanshi,Drama,Action/Adventure,Crime,0.0,0.0,262594.5407713371,12.478366451492835,Drama,Action/Adventure
tt4571838,I Killed Napoléon,2015,3,573115.0,55.0,55.0,55.0,55.0,Unknown,Giorgia Farina,Italian,Italy,90.0,Micaela Ramazzotti, Libero De Rienzo, Adriano Giannini,Comedy,Unknown,Unknown,0.0,0.0,655214.4848259831,13.392717918764394,Comedy,Unknown
tt1499201,Anjaana Anjaani,2010,9,854757.0,57.0,60.79,60.79,60.79,Not Rated,Siddharth Anand,Hindi,India,151.0,Priyanka Chopra Jonas, Ranbir Kapoor, Carl Marino,Comedy,Drama,Romance,0.0,0.0,1062174.4152419562,13.875828700107158,Comedy,Drama
tt2674426,Me Before You,2016,6,56245075.0,74.0,54.0,51.0,79.03,PG-13,Thea Sharrock,English,United Kingdom,110.0,Emilia Clarke, Sam Claflin, Janet McTeer,Drama,Romance,Unknown,0.0,0.0,63501181.102009535,17.96656906372159,Drama,Romance
tt4663992,Land and Shade,2015,5,161857.0,70.0,94.0,74.0,70.0,Not Rated,César Augusto Acevedo,Spanish,Colombia,97.0,Haimer Leal, Hilda Ruiz, Edison Raigosa,Drama,Unknown,Unknown,0.0,0.0,185043.2301902396,12.128344753466312,Drama,Unknown
tt4844288,The Treacherous,2015,5,7899033.0,61.0,60.53,60.53,60.53,Unknown,Kyu-dong Min,Korean,South Korea,133.0,Ju Ji-Hoon, Kang-woo Kim, Ji-Yeon Lim,Drama,History,Unknown,0.0,0.0,9030579.966880014,16.016127150006252,Drama,History
tt2848324,Touched with Fire,2016,2,146487.0,62.0,67.0,62.0,62.04,R,Paul Dalio,English,United States,102.0,Katie Holmes, Luke Kirby, Christine Lahti,Romance,Drama,Unknown,0.0,0.0,165385.10289283228,12.016031990362066,Drama,Romance
tt4426656,The Wakhan Front,2015,9,12810.0,63.0,92.0,72.0,61.0,Not Rated,Clément Cogitore,French,France,100.0,Jérémie Renier, Swann Arlaud, Marc Robert,Drama,Sci-Fi/Fantasy,War,0.0,0.0,14645.049511216495,9.591857640015183,Drama,Sci-Fi/Fantasy
tt4528386,¡Asu Mare! 2,2015,4,10785879.0,57.0,64.0,64.0,64.0,Not Rated,Ricardo Maldonado,Spanish,Peru,100.0,Ana Cecilia Natteri, Andrés Salas, Anahí de Cárdenas,Comedy,Unknown,Unknown,0.0,0.0,12330970.490007048,16.327624581694913,Comedy,Unknown
tt3774802,Pandemic,2016,2,8459.0,44.0,44.0,47.0,49.66,TV-MA,John Suits,English,United States,91.0,Rachel Nichols, Alfie Allen, Missi Pyle,Action/Adventure,Sci-Fi/Fantasy,Thriller/Horror,0.0,0.0,9550.284908356842,9.164326266365563,Action/Adventure,Sci-Fi/Fantasy
tt0790770,Miles Ahead,2016,1,2610896.0,64.0,65.0,64.0,65.0,R,Don Cheadle,English,United States,100.0,Don Cheadle, Emayatzy Corinealdi, Ewan McGregor,Drama,Music,History,0.0,0.0,2947724.3960384494,14.896544039467331,Drama,Music
tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,2,396327.0,61.0,20.0,47.0,60.99,PG-13,Woo-Ping Yuen,English,China,103.0,Donnie Yen, Michelle Yeoh, Harry Shum Jr.,Action/Adventure,Action/Adventure,Drama,0.0,0.0,447456.645806164,13.011334931123711,Action/Adventure,Action/Adventure
tt1712261,Triple 9,2016,2,12639297.0,63.0,54.0,52.0,59.42,R,John Hillcoat,English,United States,115.0,Casey Affleck, Chiwetel Ejiofor, Anthony Mackie,Action/Adventure,Thriller/Horror,Mystery,0.0,0.0,14269876.745636586,16.473661352109243,Action/Adventure,Thriller/Horror
tt2404233,Gods of Egypt,2016,2,31153464.0,54.0,15.0,25.0,56.07,PG-13,Alex Proyas,English,United States,127.0,Brenton Thwaites, Nikolaj Coster-Waldau, Gerard Butler,Action/Adventure,Action/Adventure,Sci-Fi/Fantasy,0.0,0.0,35172533.05145267,17.375776024928925,Action/Adventure,Action/Adventure
tt4285496,Embrace of the Serpent,2015,5,1329249.0,78.0,96.0,82.0,76.75,Not Rated,Ciro Guerra,Spanish,Colombia,125.0,Nilbio Torres, Jan Bijvoet, Antonio Bolívar,Drama,Action/Adventure,Unknown,0.0,0.0,1519665.6844445758,14.234000924186777,Drama,Action/Adventure
tt5286444,Neerja,2016,2,1585687.0,76.0,100.0,73.53,73.53,Not Rated,Ram Madhvani,Hindi,India,122.0,Sonam Kapoor, Shabana Azmi, Yogendra Tikku,Drama,Thriller/Horror,Unknown,0.0,0.0,1790254.477536072,14.397868333933548,Drama,Thriller/Horror
tt3499096,Race,2016,2,19206207.0,71.0,63.0,56.0,72.49,PG-13,Stephen Hopkins,English,Canada,134.0,Stephan James, Jason Sudeikis, Eli Goree,Drama,History,Unknown,0.0,0.0,21683975.512339227,16.89208409006544,Drama,History
tt4385026,Providence,2016,2,8840.0,73.0,0.0,0.0,0.0,Unknown,Sharon Wilharm,English,United States,79.0,Juli Tapken, Rich Swingle, Jenn Gotzon,Drama,Romance,Unknown,0.0,0.0,9980.437237247248,9.20838217969324,Drama,Romance
tt3057572,Of Mind and Music,2014,10,15073.0,70.0,71.0,61.0,61.0,PG-13,Richie Adams,English,United States,98.0,Joaquim de Almeida, Aunjanue Ellis, Bill Cobbs,Drama,Music,Unknown,0.0,0.0,17252.681510205464,9.755722860245411,Drama,Music
