original_title,imdb_id,release_date,revenue,runtime,vote_average,original_language,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,Year,Month
நிபுணன்,tt5159408,2017-07-28,0,137,67.5,ta,Action,Crime,Thriller,,,,,,,2017,07
Den skyldige,tt6742252,2018-06-14,0,86,73.17999999999999,da,Drama,Thriller,,,,,,,,2018,06
Monster: The Josef Fritzl Story,tt1399053,2010-08-16,0,48,48.46,en,Crime,Documentary,Drama,,,,,,,2010,08
Shirkers,tt7472352,2018-01-21,0,96,74.16,en,Documentary,,,,,,,,,2018,01
Hal,tt5844196,2019-03-28,0,90,63.33,en,Documentary,,,,,,,,,2019,03
Terrifier,tt4281724,2016-03-15,0,84,66.05000000000001,en,Horror,Thriller,,,,,,,,2016,03
Earthrise,tt3743362,2014-10-09,0,90,30.0,en,Thriller,Drama,Science Fiction,,,,,,,2014,10
Martian Land,tt4943934,2015-10-06,0,90,33.97,en,Adventure,Science Fiction,Action,Horror,,,,,,2015,10
Let My People Go!,tt1841713,2011-12-28,0,96,51.67,en,Comedy,,,,,,,,,2011,12
Who's Gonna Love Me Now?,tt5486818,2016-04-07,0,86,64.0,en,Documentary,,,,,,,,,2016,04
'63 Boycott,tt2490508,2016-11-06,0,30,0.0,en,Documentary,,,,,,,,,2016,11
謝罪の王様,tt2556296,2013-09-28,0,128,65.0,ja,Comedy,,,,,,,,,2013,09
真夏の方程式,tt2412556,2013-06-28,0,129,65.25999999999999,ja,Crime,Drama,Mystery,,,,,,,2013,06
Panama,tt2933004,2015-05-16,0,105,45.599999999999994,sr,Thriller,Drama,,,,,,,,2015,05
Black Water Transit,tt0490087,2009-05-13,0,100,40.0,en,Drama,Crime,,,,,,,,2009,05
Скиф,tt7844166,2018-01-18,1053002,105,60.05,ru,Action,Drama,Fantasy,History,Adventure,,,,,2018,01
Ta peau si lisse,tt7133648,2018-03-15,0,94,63.0,fr,Documentary,,,,,,,,,2018,03
Distorted,tt6143850,2018-06-22,0,90,49.25,en,Action,Mystery,Thriller,,,,,,,2018,06
Stuff,tt3848072,2015-07-12,0,98,58.67,en,Romance,Drama,,,,,,,,2015,07
Shahada,tt1584729,2010-02-17,0,89,54.0,de,Drama,,,,,,,,,2010,02
Camp Cool Kids,tt4703182,2017-07-11,5199,104,56.33,en,Family,,,,,,,,,2017,07
How Sweet It Is,tt2294663,2013-05-10,0,104,30.0,en,Music,,,,,,,,,2013,05
To Dust,tt7117594,2019-02-08,0,105,63.75,en,Drama,,,,,,,,,2019,02
大护法,tt7146054,2017-07-13,13006233,95,71.25,zh,Animation,Adventure,Action,Drama,,,,,,2017,07
Le retour du héros,tt7064498,2018-02-14,7362730,90,62.01,fr,History,Comedy,,,,,,,,2018,02
Octavio Is Dead,tt6320482,2018-06-02,0,90,45.0,en,Drama,,,,,,,,,2018,06
Safe House,tt2381304,2012-06-09,0,90,50.0,en,Crime,Drama,TV Movie,,,,,,,2012,06
The Extraordinary Journey of the Fakir,tt5371168,2018-05-09,3267486,96,69.64,en,Comedy,Adventure,Drama,,,,,,,2018,05
Sea Sorrow,tt6777306,2017-11-08,0,74,52.0,en,Documentary,,,,,,,,,2017,11
Tito e gli Alieni,tt7677228,2018-07-07,0,89,55.8,it,Comedy,,,,,,,,,2018,07
Ulysses: A Dark Odyssey,tt5581752,2018-06-14,0,110,53.0,en,Action,Drama,Adventure,,,,,,,2018,06
健忘村,tt6461526,2017-01-26,0,116,56.67,zh,Comedy,,,,,,,,,2017,01
Oh mio Dio!,tt7379228,2018-03-29,0,95,45.0,it,Comedy,Drama,,,,,,,,2018,03
鲛珠传,tt6288650,2017-08-11,0,108,59.050000000000004,zh,Romance,Adventure,Fantasy,Comedy,,,,,,2017,08
Cardinals,tt5618692,2017-09-07,0,84,59.379999999999995,en,Thriller,Crime,Drama,,,,,,,2017,09
En guerre,tt7555774,2018-05-16,0,105,71.03,fr,Drama,,,,,,,,,2018,05
"Plaire, aimer et courir vite",tt7534054,2018-05-09,1631910,132,68.31,fr,Drama,,,,,,,,,2018,05
Beyond The Sky,tt3665498,2018-09-21,0,85,50.300000000000004,en,Science Fiction,Horror,Mystery,Thriller,,,,,,2018,09
Embarazados,tt3952900,2016-01-29,0,100,53.59,es,Comedy,Drama,Romance,,,,,,,2016,01
ミュージアム,tt5227140,2016-11-12,0,132,65.0,ja,Drama,Thriller,,,,,,,,2016,11
Chronological Order,tt1648035,2010-01-01,0,95,70.0,en,Science Fiction,,,,,,,,,2010,01
గోవిందుడు అందరివాడేలే,tt3802668,2014-10-01,0,160,48.209999999999994,te,Drama,Action,,,,,,,,2014,10
Favola,tt7715194,2018-06-25,0,87,72.0,it,Comedy,,,,,,,,,2018,06
Από Έρωτα,tt3909476,2014-12-04,0,90,53.0,el,Romance,Comedy,Drama,,,,,,,2014,12
అజ్ఞాతవాసి,tt7711342,2018-01-09,0,158,45.0,te,Drama,Action,,,,,,,,2018,01
Ahlat Ağacı,tt6628102,2018-08-08,0,188,75.1,tr,Drama,,,,,,,,,2018,08
బాద్‍షా,tt2204243,2013-04-05,0,155,57.0,te,Action,Comedy,,,,,,,,2013,04
The King,tt6775942,2018-06-22,162589,107,59.79,en,Documentary,,,,,,,,,2018,06
How It Ends,tt5246700,2018-07-13,0,113,52.72,en,Science Fiction,Thriller,Mystery,Action,Adventure,,,,,2018,07
Lust Stories,tt8439854,2018-06-15,0,120,62.87,hi,Drama,Romance,,,,,,,,2018,06
Hannah Gadsby: Nanette,tt8465676,2018-06-19,0,69,81.28999999999999,en,Comedy,,,,,,,,,2018,06
Charmøren,tt5668850,2018-05-17,0,100,62.629999999999995,da,Drama,Thriller,,,,,,,,2018,05
Vind die domme trut en gooi haar in de rivier,tt5600678,2017-04-12,0,90,62.220000000000006,nl,Drama,,,,,,,,,2017,04
The Pistol Shrimps,tt5563100,2016-04-14,0,75,55.709999999999994,en,Documentary,,,,,,,,,2016,04
Diamant 13,tt1172230,2009-06-21,878153,102,53.0,fr,Action,Crime,Thriller,,,,,,,2009,06
Arbor Demon,tt4375268,2016-08-26,0,100,46.22,en,Drama,Horror,Thriller,,,,,,,2016,08
The Dating Project,tt6277760,2018-04-17,0,0,100.0,en,Documentary,,,,,,,,,2018,04
Lucky Stiff,tt2404593,2014-10-08,0,78,50.0,en,Comedy,Music,,,,,,,,2014,10
Stranger Fruit,tt6642264,2017-03-11,0,95,64.44,en,Documentary,,,,,,,,,2017,03
Catching Feelings,tt5827360,2017-06-18,0,115,44.0,en,Romance,Comedy,Drama,,,,,,,2017,06
僕と妻の1778の物語,tt1545979,2011-01-16,0,139,63.33,ja,Drama,,,,,,,,,2011,01
Nadie nos mira,tt3810810,2017-05-18,0,102,59.17,es,Drama,,,,,,,,,2017,05
Casi 40,tt8171548,2018-04-20,0,87,61.760000000000005,es,Comedy,Romance,Drama,,,,,,,2018,04
Los perros,tt6596454,2017-10-12,0,94,55.59,es,Drama,,,,,,,,,2017,10
Jefe,tt7527538,2018-05-04,0,89,54.91,es,Comedy,,,,,,,,,2018,05
The Year of Spectacular Men,tt5039578,2018-06-15,0,102,58.0,en,Drama,Comedy,Romance,,,,,,,2018,06
暴裂无声,tt6389316,2017-07-27,0,119,70.49000000000001,zh,Drama,Thriller,,,,,,,,2017,07
Likeness,tt2488258,2013-04-19,0,9,62.59,en,Drama,,,,,,,,,2013,04
寒假,tt1701993,2010-08-11,0,91,69.0,zh,Drama,,,,,,,,,2010,08
Le lion est mort ce soir,tt6034966,2018-01-03,0,103,67.0,fr,Drama,,,,,,,,,2018,01
Hannah,tt4432006,2017-09-10,0,95,59.0,fr,Drama,,,,,,,,,2017,09
Hmyz,tt5783476,2018-02-19,0,98,58.0,cs,Comedy,Drama,Animation,,,,,,,2018,02
Arábia,tt6400280,2018-04-05,0,98,79.0,pt,Drama,,,,,,,,,2018,04
24 Frames,tt6777170,2017-07-17,0,114,65.11,en,Documentary,,,,,,,,,2017,07
The Darkest Minds,tt4073790,2018-07-25,41142379,105,70.0,en,Action,Adventure,Drama,,,,,,,2018,07
春风沉醉的夜晚,tt1422119,2009-05-13,10,116,60.19,zh,Drama,Romance,,,,,,,,2009,05
Le Concours,tt4823592,2017-02-08,0,119,70.89,fr,Documentary,,,,,,,,,2017,02
Museo,tt4958448,2018-08-23,0,127,66.79,es,Crime,Drama,,,,,,,,2018,08
Les Goûts et les Couleurs,tt6290418,2018-06-24,0,95,50.709999999999994,fr,Comedy,Romance,,,,,,,,2018,06
Believer,tt7689424,2018-01-20,0,102,70.0,en,Documentary,,,,,,,,,2018,01
帰ってきたバスジャック,tt6968738,2017-07-08,0,68,0.0,ja,Comedy,,,,,,,,,2017,07
Kaleidoscope,tt5634088,2017-11-10,0,100,55.75,en,Thriller,,,,,,,,,2017,11
Tilt,tt1680019,2011-01-28,0,94,63.0,bg,Drama,Romance,,,,,,,,2011,01
Jeff Ross Roasts the Border,tt7620650,2017-11-13,0,50,68.57000000000001,en,Comedy,,,,,,,,,2017,11
Le Convoi,tt4117206,2016-01-20,0,103,55.27,fr,Drama,Action,Thriller,,,,,,,2016,01
John From,tt3977428,2016-03-31,0,100,61.0,pt,Drama,,,,,,,,,2016,03
Aos Teus Olhos,tt7293380,2017-10-19,0,87,66.69,pt,Drama,,,,,,,,,2017,10
ນ້ອງຮັກ,tt4701908,2016-09-22,0,101,62.0,lo,Drama,Horror,,,,,,,,2016,09
The Family,tt5939770,2016-07-30,0,98,75.0,en,Documentary,,,,,,,,,2016,07
"Salam, New York!",tt2598064,2013-02-14,0,0,0.0,ky,Comedy,Drama,Romance,,,,,,,2013,02
Assassin's Creed: Embers,tt2112900,2011-11-15,0,21,68.66,en,Animation,,,,,,,,,2011,11
The Break-In,tt4921338,2016-02-05,0,72,40.0,en,Horror,,,,,,,,,2016,02
A Family Thanksgiving,tt1738342,2010-11-06,0,87,61.47,en,Fantasy,TV Movie,Comedy,,,,,,,2010,11
Loue-moi !,tt6268152,2017-07-05,0,89,56.28,fr,Comedy,,,,,,,,,2017,07
Einsamkeit und Sex und Mitleid,tt4217878,2017-05-04,0,119,56.790000000000006,de,Comedy,Drama,,,,,,,,2017,05
W. Kamau Bell: Private School Negro,tt8467788,2018-06-26,0,65,61.790000000000006,en,Comedy,,,,,,,,,2018,06
Paradise Trips,tt4084076,2015-08-19,0,90,71.0,en,Comedy,Drama,,,,,,,,2015,08
The Redemption of the Devil,tt5124104,2015-10-02,0,82,80.0,en,Music,Documentary,,,,,,,,2015,10
Honey: Rise Up and Dance,tt7021508,2018-04-03,0,100,70.0,en,Music,Drama,,,,,,,,2018,04
Broken,tt4621398,2016-05-16,0,98,45.330000000000005,en,Drama,Thriller,,,,,,,,2016,05
Slender Man,tt5690360,2018-08-10,11817275,93,43.57,en,Horror,Mystery,Thriller,,,,,,,2018,08
Den blomstertid nu kommer,tt5227746,2018-06-20,0,129,55.339999999999996,sv,Thriller,,,,,,,,,2018,06
Lady Chatterley's Lover,tt4116030,2015-09-06,0,89,64.0,en,Romance,Drama,,,,,,,,2015,09
"I'm Drunk, I Love You",tt6431324,2017-02-15,0,110,72.0,tl,Romance,,,,,,,,,2017,02
The O'Briens,tt2408982,2013-10-09,0,87,75.0,en,Romance,Comedy,Drama,Music,Family,,,,,2013,10
A Prayer Before Dawn,tt4080956,2018-05-24,958883,116,67.46000000000001,en,Drama,Action,Crime,,,,,,,2018,05
October,tt7700730,2018-04-13,0,109,67.08,hi,Drama,Romance,,,,,,,,2018,04
Re loca,tt7177720,2018-07-04,0,90,64.39,es,Comedy,,,,,,,,,2018,07
La omisión,tt7753540,2018-07-05,0,87,55.0,es,Drama,,,,,,,,,2018,07
El azote,tt7679672,2017-11-24,0,88,60.0,es,Drama,,,,,,,,,2017,11
Las olas,tt6107572,2017-01-02,0,88,60.0,es,Drama,Comedy,Adventure,,,,,,,2017,01
Praça Paris,tt6206880,2017-10-10,0,112,66.42999999999999,pt,Thriller,Drama,,,,,,,,2017,10
El intercambio,tt5845262,2017-12-31,0,0,52.599999999999994,es,Comedy,,,,,,,,,2017,12
La Douleur,tt6313378,2017-08-17,0,126,61.75,fr,Drama,,,,,,,,,2017,08
Jalouse,tt7156144,2017-11-08,6497695,102,58.16,fr,Comedy,,,,,,,,,2017,11
Resan till Fjäderkungens Rike,tt3480110,2014-03-21,226595,78,64.13,sv,Animation,Adventure,,,,,,,,2014,03
In Zeiten des abnehmenden Lichts,tt6020104,2017-06-01,0,100,62.31,de,Drama,Comedy,,,,,,,,2017,06
Normandie Nue,tt6923840,2018-01-10,0,105,56.730000000000004,fr,Drama,Comedy,,,,,,,,2018,01
Dhogs,tt5612554,2017-08-25,0,85,53.0,gl,Crime,Comedy,Drama,,,,,,,2017,08
La noche del virgen,tt4982166,2016-10-16,0,85,56.72,es,Fantasy,Horror,Comedy,Thriller,Mystery,,,,,2016,10
Diane a les épaules,tt5867796,2017-11-15,0,87,56.62,fr,Comedy,Drama,,,,,,,,2017,11
No dormirás,tt7158686,2018-01-11,0,106,54.76,es,Horror,Thriller,,,,,,,,2018,01
Croc-Blanc,tt5222768,2018-03-28,0,87,73.0,fr,Animation,Family,,,,,,,,2018,03
El mundo es suyo,tt6831724,2018-06-22,1345315,92,58.269999999999996,es,Comedy,,,,,,,,,2018,06
Como la espuma,tt4952054,2017-06-02,0,93,43.25,es,Comedy,Romance,,,,,,,,2017,06
"Juliet, Naked",tt5607096,2018-08-16,0,97,63.269999999999996,en,Comedy,Drama,Romance,,,,,,,2018,08
Tarak,tt7415646,2017-09-29,0,145,64.0,kn,Action,Romance,,,,,,,,2017,09
Tout le monde debout,tt6838702,2018-03-14,0,107,65.47,fr,Comedy,Romance,,,,,,,,2018,03
Dim the Fluorescents,tt6029106,2017-01-21,0,128,43.0,en,Romance,Comedy,Drama,,,,,,,2017,01
My Generation,tt6264954,2017-10-08,0,87,69.89,en,Documentary,Music,History,,,,,,,2017,10
12 Jahre,tt1598753,2010-09-07,0,3,55.0,de,Animation,,,,,,,,,2010,09
Axolotl Overkill,tt5061564,2017-06-29,0,91,54.0,de,Drama,,,,,,,,,2017,06
Рубеж,tt7776936,2018-02-22,0,98,52.0,ru,Action,Fantasy,Science Fiction,Adventure,War,,,,,2018,02
The Domestics,tt5591666,2018-06-28,0,95,62.0,en,Thriller,Horror,,,,,,,,2018,06
动物世界,tt7946836,2018-06-29,0,125,71.8,zh,Drama,Action,Adventure,Thriller,Mystery,Fantasy,,,,2018,06
Calibre,tt6218358,2018-06-22,0,101,64.61,en,Thriller,Drama,,,,,,,,2018,06
Throw Me To The Dogs,tt4997024,2015-06-21,0,13,60.0,en,Drama,,,,,,,,,2015,06
マイク・ミルズのうつの話,tt0995716,2007-10-23,0,82,63.0,ja,Documentary,,,,,,,,,2007,10
Hermosa juventud,tt3314376,2014-05-30,0,102,60.0,es,Drama,,,,,,,,,2014,05
友罪,tt7210264,2018-05-25,0,129,66.0,ja,Drama,Thriller,Crime,Mystery,,,,,,2018,05
土竜の唄 香港狂騒曲,tt5328802,2016-12-23,0,128,72.0,ja,Action,Comedy,,,,,,,,2016,12
64-ロクヨン-後編,tt4471634,2016-06-01,0,119,67.0,ja,Mystery,,,,,,,,,2016,06
64-ロクヨン-前編,tt4471630,2016-05-07,0,121,72.0,ja,Mystery,,,,,,,,,2016,05
のだめカンタービレ 最終楽章 後編,tt1337673,2010-04-17,0,123,71.88,ja,Drama,Romance,Comedy,Music,,,,,,2010,04
のだめカンタービレ 最終楽章 前編,tt1337672,2009-12-19,0,122,72.06,ja,Drama,Romance,Comedy,Music,,,,,,2009,12
ディア・ドクター,tt1257557,2009-07-27,0,127,59.290000000000006,ja,Drama,,,,,,,,,2009,07
のだめカンタービレ in ヨーロッパ,tt1197528,2008-01-04,0,237,74.0,ja,Drama,,,,,,,,,2008,01
Todas As Razões Para Esquecer,tt6964520,2017-10-25,0,90,72.13,pt,Comedy,Drama,Romance,,,,,,,2017,10
Ploey: You Never Fly Alone,tt2766104,2018-04-12,6110461,83,62.300000000000004,en,Animation,Family,,,,,,,,2018,04
Napalm,tt6777212,2017-09-06,0,100,49.0,fr,Documentary,,,,,,,,,2017,09
Die Frau des Polizisten,tt1734429,2013-08-30,0,175,56.0,de,Drama,,,,,,,,,2013,08
Do Over,tt3865614,2016-10-11,0,99,47.0,en,Comedy,,,,,,,,,2016,10
Hot Dog,tt6284564,2018-01-18,0,100,54.63,de,Comedy,Action,,,,,,,,2018,01
Каникулы президента,tt7304032,2018-03-29,0,105,49.0,ru,Comedy,,,,,,,,,2018,03
Купи меня,tt6964554,2017-06-23,0,107,52.220000000000006,ru,Drama,,,,,,,,,2017,06
Over the Limit,tt8184202,2018-10-05,0,74,72.92,pl,Documentary,,,,,,,,,2018,10
Kona fer í stríð,tt7279188,2018-05-22,0,101,72.23,is,Drama,Thriller,Comedy,,,,,,,2018,05
공작,tt8290698,2018-08-08,0,138,73.78,ko,Drama,History,Thriller,,,,,,,2018,08
Game Changers,tt7539078,2018-06-29,0,96,74.0,en,Documentary,,,,,,,,,2018,06
Bécassine !,tt7217128,2018-06-20,0,102,48.0,fr,Comedy,,,,,,,,,2018,06
家族のレシピ,tt6720618,2018-03-29,0,89,68.0,ja,Drama,,,,,,,,,2018,03
This Is Congo,tt2095768,2017-09-01,0,93,68.0,en,Documentary,War,,,,,,,,2017,09
Cul-de-Sac,tt5276548,2016-09-09,0,15,64.0,en,Mystery,Drama,,,,,,,,2016,09
The Bob Zula,tt1338558,2009-03-26,0,8,0.0,en,Comedy,,,,,,,,,2009,03
Одноклассники.ru: НаCLICKай удачу,tt2664094,2013-12-12,0,104,34.74,ru,Comedy,Romance,,,,,,,,2013,12
Brothers' Nest,tt7263664,2018-06-21,0,98,68.4,en,Comedy,Crime,,,,,,,,2018,06
Unsound,tt3147410,2015-03-28,0,94,70.0,en,Comedy,Drama,,,,,,,,2015,03
The Wicked Gift,tt6525978,2017-11-23,0,112,64.61,it,Horror,Thriller,Mystery,,,,,,,2017,11
Blindspotting,tt7242142,2018-07-20,0,95,73.86,en,Comedy,Drama,,,,,,,,2018,07
Shock and Awe,tt5540992,2018-07-13,0,90,65.65,en,History,Drama,Thriller,,,,,,,2018,07
Searching,tt7668870,2018-08-24,75462037,102,76.06,en,Thriller,Mystery,Drama,,,,,,,2018,08
Mario,tt6999052,2018-02-22,0,123,72.97,de,Drama,Romance,,,,,,,,2018,02
Chris & Don: A Love Story,tt1138002,2007-06-13,0,90,65.0,en,Documentary,,,,,,,,,2007,06
Ein Weg,tt5954892,2017-10-27,0,105,69.17,de,Drama,,,,,,,,,2017,10
Sunday Morning,tt6562130,2017-06-14,0,45,0.0,en,Drama,Family,Thriller,,,,,,,2017,06
Shorebreak: The Clark Little Story,tt6189676,2016-10-24,0,59,60.0,en,Documentary,,,,,,,,,2016,10
ஒஸ்தி,tt2133300,2011-11-22,0,157,43.129999999999995,ta,Action,Comedy,,,,,,,,2011,11
கோவா,tt1421036,2010-01-29,0,164,62.0,ta,Comedy,Romance,,,,,,,,2010,01
சிலம்பாட்டம்,tt1496868,2008-12-18,0,167,33.0,ta,Action,Romance,,,,,,,,2008,12
காளை,tt3522722,2008-01-14,0,133,51.0,ta,Action,,,,,,,,,2008,01
Skrapp út,tt1064928,2008-08-08,0,92,64.09,is,Romance,Comedy,,,,,,,,2008,08
Unfreedom,tt2049630,2015-05-29,0,102,54.379999999999995,en,Romance,Crime,Drama,,,,,,,2015,05
Le Coach,tt1473389,2009-09-09,0,92,55.0,fr,Comedy,,,,,,,,,2009,09
Total Frat Movie,tt3879074,2016-09-23,0,93,50.0,en,Comedy,,,,,,,,,2016,09
Recovery Boys,tt8167872,2018-05-01,0,90,64.0,en,Documentary,,,,,,,,,2018,05
Turneja,tt0996982,2008-08-30,0,102,66.0,sr,Adventure,Comedy,Action,,,,,,,2008,08
The Long Dumb Road,tt4712076,2018-11-09,0,90,56.120000000000005,en,Comedy,,,,,,,,,2018,11
The Commodore Story,tt6541512,2018-02-23,0,120,65.0,en,Documentary,,,,,,,,,2018,02
Mohawk,tt5189828,2018-03-02,0,92,52.18,en,Action,Thriller,,,,,,,,2018,03
Raise The Roof,tt4295090,2015-02-03,0,0,0.0,en,Documentary,,,,,,,,,2015,02
Mad Genius,tt5011848,2017-08-25,0,90,60.0,en,Science Fiction,,,,,,,,,2017,08
Big Legend,tt6409762,2018-07-01,0,89,62.96,en,Horror,Action,Thriller,,,,,,,2018,07
The Legacy of a Whitetail Deer Hunter,tt4762824,2018-03-10,0,83,50.44,en,Comedy,,,,,,,,,2018,03
The Unicorn,tt7149336,2019-02-01,0,88,49.290000000000006,en,Comedy,,,,,,,,,2019,02
On the Yeti Trail,tt6045940,2014-01-01,0,51,0.0,en,Documentary,,,,,,,,,2014,01
West of Hell,tt4287470,2018-01-01,0,80,47.629999999999995,en,Horror,Western,Fantasy,,,,,,,2018,01
Finding Joseph I: The HR from Bad Brains Documentary,tt6379596,2017-11-03,0,92,63.0,en,Documentary,Music,,,,,,,,2017,11
Celtic Soul,tt6157994,2016-11-25,0,86,50.0,en,Documentary,,,,,,,,,2016,11
How Not to Make a Movie,tt4053592,2013-04-10,0,49,73.0,en,Documentary,,,,,,,,,2013,04
Future '38,tt6273924,2017-12-01,0,75,75.0,en,Comedy,Romance,Science Fiction,,,,,,,2017,12
Wexford Plaza,tt5806472,2016-11-23,0,82,75.0,en,Comedy,,,,,,,,,2016,11
Undir trénu,tt6223806,2017-09-06,0,89,68.0,is,Drama,Comedy,,,,,,,,2017,09
வேலையில்லா பட்டதாரி 2,tt7019812,2017-08-11,0,129,59.24,ta,Action,Comedy,,,,,,,,2017,08
U Me Aur Hum,tt1039995,2008-04-11,0,157,60.0,hi,Romance,Comedy,Drama,,,,,,,2008,04
Sleepwalking in Suburbia,tt6829222,2017-07-16,0,84,49.0,en,Drama,TV Movie,,,,,,,,2017,07
Welcome to Willits,tt3074952,2016-11-11,0,82,39.03,en,Horror,,,,,,,,,2016,11
Ryuichi Sakamoto: Coda,tt6578572,2017-11-04,960212,100,71.72,ja,Documentary,Music,,,,,,,,2017,11
1968,tt7675404,2018-01-25,0,93,64.0,el,History,Documentary,,,,,,,,2018,01
Running for Grace,tt5696326,2018-08-17,0,110,65.0,en,Family,Romance,,,,,,,,2018,08
UFO,tt6290798,2018-09-04,0,88,69.56,en,Science Fiction,Action,Thriller,,,,,,,2018,09
Summer of 84,tt5774450,2018-08-10,0,105,68.94,en,Thriller,Mystery,Drama,Horror,,,,,,2018,08
Support the Girls,tt6859352,2018-08-24,129124,91,60.0,en,Drama,Comedy,,,,,,,,2018,08
Father of the Year,tt7256866,2018-07-20,0,94,53.91,en,Comedy,,,,,,,,,2018,07
Madeline's Madeline,tt6101602,2018-08-10,185576,94,60.22,en,Drama,,,,,,,,,2018,08
Pick of the Litter,tt5644050,2019-01-10,0,81,73.0,en,Documentary,,,,,,,,,2019,01
Dog Days,tt7365604,2018-08-10,0,112,67.43,en,Romance,Comedy,,,,,,,,2018,08
The Little Stranger,tt6859762,2018-08-30,1824902,111,57.13,en,Mystery,Drama,Horror,History,,,,,,2018,08
Pickings,tt4789822,2018-03-02,0,103,58.0,en,Thriller,Action,Crime,Drama,Mystery,,,,,2018,03
Occupation,tt6774786,2018-07-12,0,119,44.2,en,Action,Science Fiction,Drama,,,,,,,2018,07
गुड़गांव,tt4699202,2017-08-04,0,107,50.0,hi,Crime,Thriller,,,,,,,,2017,08
Race 3,tt7431594,2018-06-15,0,160,46.0,hi,Thriller,Action,,,,,,,,2018,06
संजू,tt6452574,2018-06-29,67414985,161,73.0,hi,Drama,Comedy,,,,,,,,2018,06
बागी 2,tt6843812,2018-03-30,0,145,59.260000000000005,hi,Action,Crime,Drama,,,,,,,2018,03
रॉकी हैंडसम,tt3410408,2016-03-25,0,126,64.0,hi,Action,Thriller,,,,,,,,2016,03
Criticsized,tt2370138,2016-12-13,0,86,51.0,en,Thriller,Crime,,,,,,,,2016,12
The Portal,tt1051253,2010-01-01,0,83,38.0,en,Horror,,,,,,,,,2010,01
King in the Wilderness,tt7689960,2018-01-22,0,111,68.0,en,Documentary,,,,,,,,,2018,01
How to Train Your Husband,tt5866442,2018-06-19,0,85,63.0,en,Romance,Comedy,TV Movie,,,,,,,2018,06
The Perfect Husband,tt2820008,2014-12-04,0,85,42.14,en,Drama,Horror,Thriller,,,,,,,2014,12
Weekend aan Zee,tt2024555,2012-04-25,0,87,51.0,nl,Romance,Comedy,,,,,,,,2012,04
Kin,tt6017942,2018-08-29,10023153,102,61.91,en,Science Fiction,Action,,,,,,,,2018,08
The Testimony,tt4994782,2015-08-21,0,28,70.0,fr,Documentary,Crime,,,,,,,,2015,08
Parmanu: The Story of Pokhran,tt6826438,2018-05-25,0,129,70.07,hi,Drama,Action,History,,,,,,,2018,05
Automatic at Sea,tt4169074,2016-10-28,0,87,53.0,en,Mystery,Adventure,Drama,,,,,,,2016,10
Erasing  Eden,tt2516326,2016-10-15,0,90,50.0,en,Drama,,,,,,,,,2016,10
Veljeni vartija,tt6591616,2018-01-31,0,100,48.0,fi,Drama,Music,,,,,,,,2018,01
Lola Pater,tt5517708,2017-08-09,0,95,64.0,fr,Drama,,,,,,,,,2017,08
The Miniaturist,tt6889090,2017-12-26,0,157,73.83,en,History,Drama,TV Movie,,,,,,,2017,12
Pin Cushion,tt6190348,2018-01-26,0,82,65.13,en,Drama,,,,,,,,,2018,01
Reality Show,tt2690560,2015-08-04,0,92,47.0,en,,,,,,,,,,2015,08
Melancholie der Engel,tt1420558,2009-05-01,0,164,41.0,de,Drama,Fantasy,Horror,Mystery,Thriller,,,,,2009,05
Icaros: A Vision,tt4371680,2017-05-19,0,90,63.0,en,Drama,,,,,,,,,2017,05
Without the King,tt0997233,2007-04-13,0,83,60.0,en,,,,,,,,,,2007,04
#SCREAMERS,tt5531032,2016-10-14,0,85,42.14,en,Horror,,,,,,,,,2016,10
3 Musketeers,tt1977681,2011-10-25,0,87,47.0,en,Action,Adventure,Thriller,,,,,,,2011,10
Addio fottuti musi verdi,tt7512574,2017-11-09,0,93,56.72,it,Comedy,Science Fiction,,,,,,,,2017,11
Walk Like a Panther,tt6962204,2018-03-09,0,108,63.89,en,Comedy,,,,,,,,,2018,03
Cú và chim se se,tt0971162,2007-02-01,0,97,68.61,vi,Drama,,,,,,,,,2007,02
You Might As Well Live,tt1217645,2009-01-01,0,78,49.0,en,Comedy,,,,,,,,,2009,01
Смешарики: Дежавю,tt7050476,2018-04-26,0,85,70.14999999999999,ru,Animation,Family,Comedy,,,,,,,2018,04
Gazda,tt7526686,2016-10-04,0,80,82.0,hr,Documentary,,,,,,,,,2016,10
The Last Man,tt3312180,2018-09-06,0,101,56.84,en,Science Fiction,Action,Drama,Thriller,,,,,,2018,09
The Perfect Bride,tt6874542,2017-06-10,0,84,66.84,en,Romance,TV Movie,,,,,,,,2017,06
Bajo la piel de lobo,tt6347150,2018-03-09,0,110,52.08,es,Romance,Drama,,,,,,,,2018,03
Muse: Drones World Tour,tt6060840,2018-04-12,0,90,85.0,en,Music,,,,,,,,,2018,04
Steel,tt3588082,2015-10-02,0,108,60.0,en,Romance,Drama,,,,,,,,2015,10
Dracula in Love,tt7830584,2018-07-11,0,83,60.0,en,Horror,Fantasy,,,,,,,,2018,07
Anděl Páně 2,tt4901798,2016-12-01,0,99,75.56,cs,Family,Fantasy,Comedy,,,,,,,2016,12
Dead Season,tt1650042,2012-05-15,0,86,47.0,en,Horror,,,,,,,,,2012,05
Whitney Cummings: Money Shot,tt1659261,2010-01-01,0,48,59.78,en,Comedy,,,,,,,,,2010,01
2 Jennifer,tt4627224,2016-06-03,0,88,43.67,en,Action,Horror,,,,,,,,2016,06
