original_title,imdb_id,revenue,runtime,vote_average,original_language,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,Year,Month
Imperium,tt4781612,35000,109,64.24000000000001,en,Crime,Drama,Thriller,Mystery,,,,,,,2016,08
傷物語〈Ⅰ鉄血篇〉,tt3138698,0,64,77.0,ja,Animation,Fantasy,Mystery,,,,,,,,2016,01
劇場版 STEINS;GATE 負荷領域のデジャヴ,tt2967286,4843719,90,75.99000000000001,ja,Science Fiction,Animation,Drama,,,,,,,,2013,04
シン・ゴジラ,tt4262980,77947607,120,70.66,ja,Action,Science Fiction,Horror,,,,,,,,2016,07
Винни-Пух,tt0211729,0,11,71.74000000000001,ru,Animation,Family,,,,,,,,,1969,01
Винни-Пух идёт в гости,tt0211730,0,10,72.67,ru,Animation,Family,,,,,,,,,1971,01
君の名は。,tt5311514,357986087,106,85.19,ja,Romance,Animation,Drama,,,,,,,,2016,08
Винни-Пух и день забот,tt0208558,0,21,73.0,ru,Family,Animation,,,,,,,,,1972,07
Comedy Central Roast of David Hasselhoff,tt1694505,0,90,66.0,en,Comedy,,,,,,,,,,2010,08
DC Super Hero Girls: Hero of the Year,tt5836262,0,72,61.0,en,Animation,Family,Action,,,,,,,,2016,08
Hacksaw Ridge,tt2119532,175302354,139,81.89999999999999,en,Drama,History,War,,,,,,,,2016,10
David Cross: Making America Great Again,tt5943936,0,74,64.87,en,Comedy,,,,,,,,,,2016,08
"Крылья, ноги и хвосты",tt1350929,0,4,67.0,ru,Comedy,Animation,,,,,,,,,1986,01
Blair Witch,tt1540011,45172994,89,52.169999999999995,en,Thriller,Horror,,,,,,,,,2016,09
31,tt3835080,850419,102,54.31,en,Horror,Crime,,,,,,,,,2016,09
ARQ,tt5640450,0,88,60.88,en,Science Fiction,Thriller,,,,,,,,,2016,09
Arrival,tt2543164,203388186,116,75.75999999999999,en,Drama,Science Fiction,Mystery,,,,,,,,2016,11
Storks,tt4624424,182379278,87,66.0,en,Adventure,Animation,Comedy,Family,,,,,,,2016,09
Maximum Ride,tt0825283,4218,88,48.94,en,Action,Adventure,Comedy,Fantasy,Science Fiction,Thriller,,,,,2016,09
Poesía sin fin,tt4451458,0,130,75.22,es,Fantasy,Drama,,,,,,,,,2016,03
The Girl with All the Gifts,tt4547056,0,110,65.47,en,Drama,Horror,Thriller,Science Fiction,,,,,,,2016,09
All Roads Lead to Rome,tt4119278,0,90,50.32,en,Comedy,Romance,,,,,,,,,2016,01
Amanda Knox,tt5952332,0,92,66.89,en,Documentary,Crime,,,,,,,,,2016,09
Dirty 30,tt5521550,0,87,58.91,en,Romance,Comedy,,,,,,,,,2016,09
Gimme Danger,tt1714917,0,108,67.64,en,Music,Documentary,,,,,,,,,2016,10
Go Figure,tt0447987,0,88,59.0,en,TV Movie,Comedy,Drama,Family,,,,,,,2005,06
Anything for Love,tt5340362,0,84,59.0,en,Romance,TV Movie,Comedy,,,,,,,,2016,02
Ночные стражи,tt5487524,0,97,49.0,ru,Action,Fantasy,Thriller,Science Fiction,,,,,,,2016,08
La La Land,tt3783958,447407695,129,78.83,en,Comedy,Drama,Romance,Music,,,,,,,2016,11
13th,tt5895028,0,100,79.92,en,Documentary,,,,,,,,,,2016,10
London Town,tt1724597,1126,92,62.59,en,Drama,Music,,,,,,,,,2017,08
Inferno,tt3062096,220021259,121,60.44,en,Mystery,Thriller,Drama,Action,,,,,,,2016,10
Keeping Up with the Joneses,tt2387499,29918745,105,60.98,en,Action,Comedy,,,,,,,,,2016,10
Wild Oats,tt1655461,0,96,61.22,en,Comedy,Drama,,,,,,,,,2016,09
The Rocky Horror Picture Show: Let's Do the Time Warp Again,tt1267299,0,88,52.47,en,TV Movie,Comedy,Music,Science Fiction,,,,,,,2016,10
Jack Reacher: Never Go Back,tt3393786,162146076,118,59.0,en,Action,Thriller,,,,,,,,,2016,10
Joe Rogan: Triggered,tt6023444,0,63,66.96,en,Comedy,,,,,,,,,,2016,10
Ethel & Ernest,tt1725969,0,94,72.72999999999999,en,Animation,Drama,War,,,,,,,,2016,10
Flowers for Algernon,tt0210044,0,91,53.0,en,Drama,,,,,,,,,,2000,02
Manchester by the Sea,tt4034228,78988148,138,75.34,en,Drama,,,,,,,,,,2016,11
Lion,tt3741834,140312928,118,80.88,en,Drama,,,,,,,,,,2016,11
The Thinning,tt5254868,0,90,68.64,en,Thriller,Drama,Horror,,,,,,,,2016,10
Team Thor,tt6016776,0,3,73.07000000000001,en,Comedy,Science Fiction,,,,,,,,,2016,08
Bad Santa 2,tt1798603,24079268,92,53.53,en,Comedy,Crime,Drama,Mystery,,,,,,,2016,11
Ice Guardians,tt4431208,0,108,70.32,en,Documentary,,,,,,,,,,2016,09
Risk,tt4964772,197621,86,67.33,en,Documentary,,,,,,,,,,2017,05
True Memoirs of an International Assassin,tt1542768,0,98,57.62,en,Comedy,Action,,,,,,,,,2016,11
Алёша Попович и Тугарин Змей,tt0415481,1730000,72,68.17,ru,Animation,Comedy,Drama,Family,Fantasy,,,,,,2004,12
HyperNormalisation,tt6156350,0,167,74.69,en,Documentary,,,,,,,,,,2016,10
Bienvenue à Marly-Gomont,tt5555502,0,94,68.2,fr,Comedy,,,,,,,,,,2016,06
Whiplash,tt2654430,0,18,78.62,en,Drama,Music,,,,,,,,,2013,01
Малыш и Карлсон,tt0756316,0,19,68.33,ru,Adventure,Animation,Family,,,,,,,,1968,01
Saphirblau,tt3260022,5188128,116,71.41,de,Fantasy,Romance,Science Fiction,Drama,Adventure,Family,Action,,,,2014,08
映画 聲の形,tt5323662,30156463,130,83.94999999999999,ja,Animation,Drama,,,,,,,,,2016,09
Moana,tt3521164,690860472,107,75.66,en,Adventure,Comedy,Family,Animation,,,,,,,2016,10
Office Christmas Party,tt1711525,114501299,105,56.47,en,Comedy,,,,,,,,,,2016,11
The Space Between Us,tt3922818,14793385,121,70.85,en,Romance,Adventure,Science Fiction,Drama,,,,,,,2017,01
Rogue One: A Star Wars Story,tt3748528,1056057273,133,74.83,en,Action,Adventure,Science Fiction,,,,,,,,2016,12
Split,tt4972582,278454358,117,73.31,en,Horror,Thriller,,,,,,,,,2016,11
Underworld: Blood Wars,tt3717252,81093313,91,58.0,en,Fantasy,Action,Thriller,Horror,,,,,,,2016,11
Miss Sloane,tt4540710,9101546,133,75.0,en,Thriller,Drama,,,,,,,,,2016,11
Passengers,tt1355644,303144152,116,69.2,en,Drama,Romance,Science Fiction,,,,,,,,2016,12
Hidden Figures,tt4846340,235956898,127,80.61999999999999,en,Drama,History,,,,,,,,,2016,12
Fences,tt2671706,64414761,139,68.59,en,Drama,,,,,,,,,,2016,12
The Founder,tt4276820,24121245,115,70.97,en,Drama,History,,,,,,,,,2016,09
Why Him?,tt4501244,118102725,111,63.63,en,Comedy,,,,,,,,,,2016,12
Sing,tt3470600,634151679,108,71.13000000000001,en,Animation,Comedy,Family,Music,,,,,,,2016,11
I Am Not Your Negro,tt5804038,7123919,93,77.64,en,Documentary,,,,,,,,,,2017,02
Iron Man,tt0022002,0,73,48.0,en,Drama,,,,,,,,,,1931,04
Assassin's Creed,tt2094766,240697856,115,54.230000000000004,en,Action,Adventure,Science Fiction,,,,,,,,2016,12
A Dog's Purpose,tt1753383,205035819,100,75.93,en,Adventure,Comedy,Fantasy,Family,Drama,,,,,,2017,01
Microwave Massacre,tt0085937,0,76,45.0,en,Comedy,Horror,,,,,,,,,1983,08
Fist Fight,tt3401882,41087017,91,61.02,en,Comedy,,,,,,,,,,2017,02
Shakespeare Behind Bars,tt0368264,49,93,73.0,en,Documentary,,,,,,,,,,2005,01
A Street Cat Named Bob,tt3606888,82703,103,78.63000000000001,en,Family,Drama,,,,,,,,,2016,11
The Lego Batman Movie,tt4116284,311950384,104,72.06,en,Animation,Action,Comedy,Family,,,,,,,2017,02
The Spirit of Christmas,tt0122264,0,5,67.35000000000001,en,Animation,Comedy,,,,,,,,,1995,12
Хороший мальчик,tt5358714,1237319,95,54.379999999999995,ru,Comedy,Drama,Family,,,,,,,,2016,11
"Dana Carvey: Straight White Male, 60",tt6217368,0,64,63.0,en,Comedy,,,,,,,,,,2016,11
Marvel One-Shot: Agent Carter,tt3067038,0,15,72.97,en,Action,Adventure,Science Fiction,Fantasy,,,,,,,2013,09
傷物語〈Ⅱ熱血篇〉,tt5084196,0,64,80.0,ja,Animation,Fantasy,Mystery,,,,,,,,2016,08
Joe Rogan: Live,tt0822818,0,58,62.0,en,Comedy,,,,,,,,,,2006,09
Jim Gaffigan: Cinco,tt6090102,0,73,70.08,en,Comedy,,,,,,,,,,2017,01
傷物語〈Ⅲ冷血篇〉,tt5084198,0,83,81.0,ja,Animation,Fantasy,Mystery,,,,,,,,2017,01
John Wick: Chapter 2,tt4425200,171539887,122,72.87,en,Action,Thriller,Crime,,,,,,,,2017,02
Get Out,tt5052448,255407969,104,76.0,en,Mystery,Thriller,Horror,,,,,,,,2017,02
Logan,tt3315342,619021436,137,78.13,en,Action,Drama,Science Fiction,,,,,,,,2017,02
Kong: Skull Island,tt3731562,566652812,118,65.0,en,Action,Adventure,Fantasy,,,,,,,,2017,03
T2 Trainspotting,tt2763304,42067430,117,69.44,en,Drama,Comedy,,,,,,,,,2017,01
The Big Sick,tt5462602,56303596,120,73.4,en,Comedy,Drama,Romance,,,,,,,,2017,03
100 Streets,tt2990126,0,93,62.0,en,Drama,,,,,,,,,,2016,11
Saturn 3,tt0079285,0,87,53.8,en,Science Fiction,Thriller,,,,,,,,,1980,02
Beauty and the Beast,tt2771200,1263521126,129,69.67,en,Family,Fantasy,Romance,,,,,,,,2017,03
The Boss Baby,tt3874544,527965936,97,64.55,en,Animation,Comedy,Family,,,,,,,,2017,03
Mercury Plains,tt1753786,0,102,47.0,en,Action,Adventure,Drama,,,,,,,,2016,01
Call Me by Your Name,tt5726616,41063475,132,81.83999999999999,en,Romance,Drama,,,,,,,,,2017,09
Mudbound,tt2396589,0,135,74.08,en,Drama,,,,,,,,,,2017,11
Ghost in the Shell,tt1219827,169801921,107,60.519999999999996,en,Action,Crime,Mystery,Science Fiction,Thriller,,,,,,2017,03
Bill Burr: Walk Your Way Out,tt6184894,0,77,67.53999999999999,en,Comedy,,,,,,,,,,2017,01
Fifty Shades Darker,tt4465564,378827494,118,64.99,en,Drama,Romance,,,,,,,,,2017,02
Neal Brennan: 3 Mics,tt6438918,0,65,73.04,en,Comedy,,,,,,,,,,2017,01
Lemonade,tt5662106,0,65,85.89,en,Music,TV Movie,,,,,,,,,2016,04
American Fable,tt4671002,0,96,62.0,en,Drama,Thriller,,,,,,,,,2017,02
The Void,tt4255304,151042,90,59.050000000000004,en,Mystery,Horror,Science Fiction,,,,,,,,2016,09
Guyver: Dark Hero,tt0109965,0,127,56.39,en,Science Fiction,Action,,,,,,,,,1994,04
Denis Leary: No Cure for Cancer,tt0248752,0,62,69.0,en,Comedy,,,,,,,,,,1993,02
Buster's Mal Heart,tt5173032,73121,96,61.790000000000006,en,Mystery,Drama,,,,,,,,,2017,05
Power Rangers,tt3717490,142337240,124,62.73,en,Action,Adventure,Science Fiction,,,,,,,,2017,03
Alien: Covenant,tt2316204,240891763,122,60.69,en,Science Fiction,Horror,Mystery,,,,,,,,2017,05
Free Fire,tt4158096,3719383,90,62.72,en,Action,Crime,Mystery,,,,,,,,2017,03
Species III,tt0410650,0,111,53.0,en,Science Fiction,Action,Horror,,,,,,,,2004,11
Ultimate Avengers 2: Rise of the Panther,tt0803093,0,73,66.98,en,Adventure,Animation,Action,Science Fiction,,,,,,,2006,08
Mulholland Dr.,tt1619856,0,88,78.0,en,Thriller,TV Movie,Drama,Mystery,,,,,,,1999,01
Dave Chappelle: The Age of Spin,tt6648926,0,67,76.98,en,Comedy,,,,,,,,,,2017,03
CHiPS,tt0493405,26800152,100,61.31,en,Action,Comedy,Crime,,,,,,,,2017,03
Table 19,tt1412528,5042014,87,60.0,en,Comedy,Drama,,,,,,,,,2017,03
Dave Chappelle: Deep in the Heart of Texas,tt6649108,0,66,76.92999999999999,en,Comedy,,,,,,,,,,2017,03
조용한 가족,tt0188503,0,98,70.94,ko,Horror,Comedy,Thriller,,,,,,,,1998,04
Пластилиновая ворона,tt0219251,0,9,72.0,ru,Animation,,,,,,,,,,1981,12
Gifted,tt4481414,40343446,101,80.47,en,Drama,Comedy,,,,,,,,,2017,04
Жил-был пёс,tt0216434,0,10,77.19,ru,Comedy,Animation,Family,,,,,,,,1982,11
Baywatch,tt1469304,177856751,116,61.04,en,Comedy,Action,Crime,,,,,,,,2017,05
Snatched,tt2334871,60845711,90,53.769999999999996,en,Action,Comedy,,,,,,,,,2017,05
The Mummy,tt2345759,409231607,110,55.03999999999999,en,Fantasy,Thriller,Action,Adventure,Horror,,,,,,2017,06
Life-Size,tt0200809,0,101,61.790000000000006,en,TV Movie,Family,Comedy,Fantasy,,,,,,,2000,03
The Fate of the Furious,tt4630562,1238764765,136,68.94,en,Action,Crime,Thriller,,,,,,,,2017,04
Sandy Wexler,tt5893332,0,130,55.129999999999995,en,Comedy,,,,,,,,,,2017,04
Betting on Zero,tt3762912,0,104,71.88,en,Documentary,,,,,,,,,,2017,03
Win It All,tt3155328,0,88,56.97,en,Comedy,,,,,,,,,,2017,03
Captain Underpants: The First Epic Movie,tt2091256,125427681,89,62.35,en,Action,Animation,Comedy,Family,,,,,,,2017,06
It Comes at Night,tt4695012,19280931,91,58.0,en,Drama,Horror,Mystery,,,,,,,,2017,06
Cars 3,tt3606752,383925276,102,68.45,en,Animation,Adventure,Comedy,Family,,,,,,,2017,06
Mini's First Time,tt0425253,156318,91,57.01,en,Comedy,Crime,Drama,,,,,,,,2006,07
The Hero,tt5655222,4077333,97,61.08,en,Drama,,,,,,,,,,2017,06
Nobody Speak: Trials of the Free Press,tt6333064,0,95,60.0,en,Documentary,,,,,,,,,,2017,01
Maria Bamford: Old Baby,tt6264596,0,64,53.0,en,Comedy,,,,,,,,,,2017,05
Robin Williams: Live on Broadway,tt0330829,0,99,76.76,en,Comedy,,,,,,,,,,2002,07
La Mort de Louis XIV,tt5129510,17355,115,62.56999999999999,fr,Drama,History,,,,,,,,,2016,11
मुन्ना भाई एम बी बी एस,tt0374887,0,156,72.0,hi,Comedy,Drama,,,,,,,,,2003,12
The Beguiled,tt5592248,27397655,93,58.84,en,Drama,,,,,,,,,,2017,06
Baby Driver,tt3890160,226945087,113,74.56,en,Action,Crime,,,,,,,,,2017,06
Okja,tt3967856,0,122,74.00999999999999,en,Adventure,Drama,Science Fiction,Fantasy,,,,,,,2017,06
AmbaSSada,tt3273632,0,105,52.0,pl,Comedy,Science Fiction,War,,,,,,,,2013,10
Rough Night,tt4799050,45056771,101,57.0,en,Drama,Comedy,,,,,,,,,2017,06
Generation Iron 2,tt6263642,0,106,67.45,en,Documentary,,,,,,,,,,2017,05
Mystère à la Tour Eiffel,tt4471456,0,86,65.0,fr,Mystery,Drama,Thriller,,,,,,,,2016,04
Vor der Morgenröte,tt3397160,0,106,65.87,de,Drama,History,,,,,,,,,2016,06
Saved by the Bell: Hawaiian Style,tt0105321,0,92,63.64,en,Comedy,,,,,,,,,,1992,11
Plain Clothes,tt0095875,289323,98,60.709999999999994,en,Comedy,Thriller,Mystery,Romance,Action,,,,,,1988,04
The Prime Gig,tt0223954,0,98,58.0,en,Drama,Romance,,,,,,,,,2000,01
The Night Before,tt0095730,0,85,63.0,en,Comedy,,,,,,,,,,1988,04
Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,tt0422618,0,61,69.17,en,Comedy,,,,,,,,,,2004,08
Get Me Roger Stone,tt6714534,0,100,70.0,en,Documentary,,,,,,,,,,2017,04
Despicable Me 3,tt3469046,1031552585,96,64.46,en,Action,Animation,Comedy,Family,Adventure,,,,,,2017,06
Падал прошлогодний снег,tt0219233,0,20,73.08,ru,Animation,Comedy,Family,Fantasy,,,,,,,1983,01
Следствие ведут Колобки,tt3066856,0,21,74.4,ru,Animation,,,,,,,,,,1986,01
Карлсон вернулся,tt0209074,0,20,69.64,en,Adventure,Animation,Family,,,,,,,,1970,06
Каникулы в Простоквашино,tt1315584,0,18,73.77,ru,Animation,,,,,,,,,,1980,06
Зима в Простоквашино,tt1318414,0,16,75.86,ru,Animation,,,,,,,,,,1984,06
The Godfather Trilogy: 1901-1980,tt0150742,0,583,89.46,en,Crime,Drama,,,,,,,,,1992,10
Приключения капитана Врунгеля,tt0219263,0,117,74.0,ru,Animation,Comedy,Adventure,Action,,,,,,,1979,06
Tickling Giants,tt5494396,0,111,75.5,en,Documentary,,,,,,,,,,2017,03
Вовка в Тридевятом царстве,tt0213309,0,19,70.75,ru,Adventure,Animation,Family,Fantasy,,,,,,,1965,01
Маугли. Похищение,tt1259772,0,20,74.38,ru,Adventure,Animation,Family,,,,,,,,1968,01
A Detective Story,tt0366177,0,10,71.15,en,Science Fiction,Animation,Crime,,,,,,,,2003,04
Final Flight of the Osiris,tt0350934,0,9,69.65,en,Science Fiction,Action,Animation,,,,,,,,2003,03
Kid's Story,tt0368574,0,15,70.24,en,Science Fiction,Animation,,,,,,,,,2003,06
War for the Planet of the Apes,tt3450958,490719763,140,71.47999999999999,en,Drama,Science Fiction,War,,,,,,,,2017,07
The Square,tt4995790,1502347,151,67.52,en,Drama,,,,,,,,,,2017,08
The Meyerowitz Stories (New and Selected),tt5536736,0,112,64.56,en,Comedy,Drama,,,,,,,,,2017,10
War Machine,tt4758646,0,122,55.620000000000005,en,Comedy,Drama,War,,,,,,,,2017,05
Tokyo Idols,tt6039532,0,88,66.0,ja,Music,Documentary,,,,,,,,,2017,07
Vir Das: Abroad Understanding,tt6822400,0,65,69.0,en,Comedy,,,,,,,,,,2017,04
"Norm Macdonald: Hitler's Dog, Gossip & Trickery",tt6878486,0,60,67.91,en,Comedy,,,,,,,,,,2017,05
Valerian and the City of a Thousand Planets,tt2239822,225874228,136,66.27,en,Adventure,Science Fiction,Action,,,,,,,,2017,07
The Gracefield Incident,tt4464394,0,95,47.47,en,Horror,Science Fiction,Action,Mystery,,,,,,,2017,07
Shadow World,tt2626338,0,94,72.0,en,Documentary,History,,,,,,,,,2016,10
"Ух ты, говорящая рыба!",tt1352408,0,8,85.0,ru,Animation,Family,,,,,,,,,1983,03
Путешествие муравья,tt0216126,0,10,75.22,ru,Animation,Family,,,,,,,,,1983,01
Les Fugitifs,tt0091093,0,85,67.09,fr,Comedy,Crime,,,,,,,,,1986,12
Tiger Raid,tt4447518,0,92,46.92,en,Thriller,,,,,,,,,,2016,10
What Happened to Monday,tt1536537,27975429,123,71.77,en,Science Fiction,Thriller,Drama,Mystery,Action,,,,,,2017,08
Atomic Blonde,tt2406566,100014025,115,63.97,en,Action,Thriller,,,,,,,,,2017,07
Vratné lahve,tt0809951,0,103,71.92,cs,Comedy,,,,,,,,,,2007,03
Goon: Last of the Enforcers,tt2417712,0,101,56.980000000000004,en,Comedy,,,,,,,,,,2017,03
Dunkirk,tt5013056,527000000,107,74.57,en,War,Action,Drama,,,,,,,,2017,07
哀しみのベラドンナ,tt0071203,0,86,74.33,ja,Animation,Drama,Fantasy,,,,,,,,1973,06
Unedited Footage of a Bear,tt4289434,0,11,67.08,en,Thriller,Horror,,,,,,,,,2014,12
Наваждение,tt15452576,34947,31,78.0,ru,Comedy,,,,,,,,,,1965,08
"Oh, Hello on Broadway",tt6987652,0,102,68.03,en,Comedy,,,,,,,,,,2017,06
Good Time,tt4846232,3283369,102,72.1,en,Thriller,Crime,,,,,,,,,2017,08
Il compagno Don Camillo,tt0059049,0,109,71.0,it,Comedy,History,,,,,,,,,1965,09
The House,tt4481514,34200000,88,56.239999999999995,en,Comedy,,,,,,,,,,2017,06
Logan Lucky,tt5439796,48453605,118,67.25,en,Action,Comedy,Crime,Drama,,,,,,,2017,08
The Dark Tower,tt1648190,113231078,95,57.0,en,Fantasy,Action,Science Fiction,Adventure,,,,,,,2017,08
Annabelle: Creation,tt5140878,306515884,110,65.9,en,Horror,Mystery,Thriller,,,,,,,,2017,08
Крокодил Гена,tt0146970,0,20,70.0,ru,Animation,Family,,,,,,,,,1969,12
It,tt1396484,701842551,135,72.35000000000001,en,Horror,Fantasy,,,,,,,,,2017,09
По следам бременских музыкантов,tt0251333,0,18,67.5,ru,Animation,Adventure,Family,,,,,,,,1973,02
"В синем море, в белой пене...",tt0487132,0,8,68.17999999999999,ru,Animation,Family,,,,,,,,,1984,06
Волк и телёнок,tt0882997,0,10,70.0,ru,Animation,,,,,,,,,,1984,01
Бобик в гостях у Барбоса,tt1070753,0,9,70.75999999999999,ru,Animation,Comedy,,,,,,,,,1977,01
Волшебное кольцо,tt0189195,0,20,81.0,ru,Animation,Fantasy,,,,,,,,,1979,01
The Emoji Movie,tt4877122,216909830,86,55.19,en,Animation,Family,Comedy,,,,,,,,2017,07
Death Note,tt1241317,0,101,42.31,en,Crime,Fantasy,Horror,Thriller,,,,,,,2017,08
Wind River,tt5362988,44998252,107,74.29,en,Crime,Drama,Mystery,Thriller,,,,,,,2017,08
Rory Scovel Tries Stand-Up for the First Time,tt7044010,0,66,74.0,en,Comedy,,,,,,,,,,2017,06
Shot Caller,tt4633690,0,121,69.19,en,Crime,Drama,Thriller,,,,,,,,2017,07
The Hitman's Bodyguard,tt1959563,176586701,118,68.83,en,Action,Comedy,,,,,,,,,2017,08
Themroc,tt0069369,0,104,70.0,fr,Comedy,,,,,,,,,,1973,02
Ein deutsches Leben,tt5135434,0,109,69.09,de,Documentary,,,,,,,,,,2016,10
Selbstkritik eines bürgerlichen Hundes,tt6354108,0,99,63.0,de,Comedy,,,,,,,,,,2017,01
Der Herr Karl,tt0273646,0,60,85.0,de,Comedy,,,,,,,,,,1961,11
LEGO DC Super Hero Girls: Brain Drain,tt7158814,0,75,65.25999999999999,en,Animation,,,,,,,,,,2017,07
Kingsman: The Golden Circle,tt4649466,410902662,141,70.0,en,Action,Adventure,Comedy,Science Fiction,Crime,,,,,,2017,09
Blade Runner 2049,tt1856101,259239658,164,75.22,en,Science Fiction,Drama,,,,,,,,,2017,10
The Nut Job 2: Nutty by Nature,tt3486626,65146020,91,59.290000000000006,en,Animation,Family,Adventure,Comedy,,,,,,,2017,08
Glück,tt1835980,0,108,55.0,de,Drama,,,,,,,,,,2012,02
Alles Inklusive,tt3469518,0,119,45.0,de,Drama,Comedy,,,,,,,,,2014,03
mother!,tt5109784,44516999,121,69.86,en,Drama,Horror,Mystery,,,,,,,,2017,09
Icarus,tt6333060,0,121,76.85,en,Documentary,,,,,,,,,,2017,06
Cage Dive,tt4126568,0,80,45.620000000000005,en,Horror,Drama,Thriller,Mystery,,,,,,,2017,08
Black Mirror,tt2492564,0,4,76.12,en,Drama,,,,,,,,,,2011,06
Каникулы Бонифация,tt1332537,0,21,60.85,ru,Animation,Comedy,Family,,,,,,,,1965,01
American Made,tt3532216,133511855,115,68.41,en,Action,Crime,Comedy,,,,,,,,2017,08
Little Boxes,tt5030402,0,84,63.43,en,Comedy,Drama,,,,,,,,,2017,04
Geostorm,tt1981128,221600160,109,60.75,en,Action,Science Fiction,Thriller,,,,,,,,2017,10
Maz Jobrani: Immigrant,tt7164714,0,67,62.0,en,Comedy,,,,,,,,,,2017,08
劇場版 ソードアート・オンライン -オーディナル・スケール-,tt5544384,20725409,119,77.0,ja,Animation,Action,Adventure,Fantasy,Romance,Science Fiction,,,,,2017,02
"Three Billboards Outside Ebbing, Missouri",tt5027774,160192031,115,80.92,en,Crime,Drama,,,,,,,,,2017,12
Lady Bird,tt4925292,78966486,94,72.72,en,Drama,Comedy,,,,,,,,,2017,09
Murder on the Orient Express,tt3402236,352794081,114,67.06,en,Drama,Mystery,Crime,,,,,,,,2017,11
Coco,tt2380307,800526015,105,82.26,en,Family,Animation,Fantasy,Music,Comedy,Adventure,,,,,2017,10
夜は短し歩けよ乙女,tt6335734,3878208,93,74.47,ja,Comedy,Romance,Animation,Fantasy,,,,,,,2017,04
"I, Tonya",tt5580036,53939297,120,75.11999999999999,en,Drama,,,,,,,,,,2017,12
打ち上げ花火、下から見るか？横から見るか？,tt6317962,26617621,90,66.0,ja,Animation,Drama,Fantasy,,,,,,,,2017,08
Adventures in Plymptoons!,tt1691448,0,85,0.0,en,Documentary,,,,,,,,,,2011,05
Gaga: Five Foot Two,tt7291268,0,100,74.93,en,Music,Documentary,,,,,,,,,2017,09
Dave Chappelle: Killin' Them Softly,tt0251654,0,57,80.78,en,Comedy,Documentary,,,,,,,,,2000,07
Front Cover,tt3185602,26409,87,62.0,en,Romance,Comedy,Drama,,,,,,,,2016,08
Paddington 2,tt4468740,227300000,104,75.0,en,Adventure,Comedy,Family,,,,,,,,2017,11
2048: Nowhere to Run,tt7387408,0,6,68.42,en,Science Fiction,Thriller,Action,,,,,,,,2017,09
La Chasse à l'homme,tt0057936,0,91,67.95,fr,Comedy,,,,,,,,,,1964,09
The Death of Stalin,tt4686844,24640027,107,70.14999999999999,en,Comedy,Drama,History,,,,,,,,2017,10
Loving Vincent,tt3262342,42187665,95,80.52,en,Animation,Drama,Mystery,History,,,,,,,2017,06
Christina P: Mother Inferior,tt7057376,0,59,59.379999999999995,en,Comedy,,,,,,,,,,2017,10
Jumanji: Welcome to the Jungle,tt2283362,962102237,119,68.2,en,Adventure,Action,Comedy,Fantasy,,,,,,,2017,12
Dane Cook: Troublemaker,tt4129180,0,78,70.0,en,Comedy,,,,,,,,,,2014,10
Mayhem,tt4348012,0,86,64.9,en,Action,Comedy,Horror,,,,,,,,2017,11
Smaragdgrün,tt4960934,0,113,69.91,de,Fantasy,Action,,,,,,,,,2016,07
Wonder Wheel,tt5825380,15366466,101,64.02,en,Drama,Romance,,,,,,,,,2017,12
Creep 2,tt3654796,0,80,63.209999999999994,en,Horror,Thriller,,,,,,,,,2017,10
LBJ,tt4778988,0,98,64.22,en,Drama,History,,,,,,,,,2017,11
"Roman J. Israel, Esq.",tt6000478,13025860,122,63.0,en,Drama,Crime,Thriller,,,,,,,,2017,11
Darkest Hour,tt4555426,150847207,125,73.5,en,Drama,History,,,,,,,,,2017,11
Star Wars: The Last Jedi,tt2527336,1332698830,152,68.0,en,Adventure,Action,Science Fiction,,,,,,,,2017,12
