,Release Group,Rollout,Markets,Domestic,International,Worldwide,imdb_id,Area,Release Date,Opening,Gross,Filmmakers,Role,# Releases,Lifetime Gross,Rank
0,Original Release,"January 20, 1995",Domestic,"$2,080,805","$3,382","$2,084,187",tt0106966,,,,,,,,,
0,,,,,,,tt0114594,Domestic,"Apr 21, 1995","$34,703","$382,928",,,,,
0,,,,,,,tt0111309,Domestic,"Mar 10, 1995","$38,479","$766,464",,,,,
0,,,,,,,tt0113936,Domestic,"Sep 8, 1995","$2,184,901","$4,686,937",,,,,
0,,,,,,,tt0110081,Domestic,"Nov 18, 1994","$32,900","$2,332,728",,,,,
0,,,,,,,tt0114614,Domestic,"Mar 31, 1995","$2,018,183","$4,064,495",,,,,
0,,,,,,,tt0114608,Domestic,"Jan 13, 1995","$10,019,555","$21,089,146",,,,,
0,,,,,,,tt0111280,Domestic,"Nov 18, 1994","$23,116,394","$75,671,125",,,,,
0,,,,,,,tt0114609,Domestic,"May 26, 1995","$3,898,983","$11,837,928",,,,,
0,,,,,,,tt0111454,Domestic,"Dec 2, 1994","$21,968","$538,534",,,,,
0,,,,,,,tt0114852,Domestic,"Apr 28, 1995","$3,222,450","$9,418,365",,,,,
0,,,,,,,tt0114694,Domestic,"Mar 31, 1995","$8,027,843","$32,679,899",,,,,
0,,,,,,,tt0111590,Domestic,"Oct 21, 1994","$17,636","$1,746,050",,,,,
0,,,,,,,tt0114788,Domestic,"Apr 28, 1995","$141,345","$536,023",,,,,
0,,,,,,,tt0114888,Domestic,"Feb 24, 1995","$2,324,767","$6,014,341",,,,,
0,,,,,,,tt0108550,Domestic,"Dec 17, 1993","$74,421","$10,032,765",,,,,
0,,,,,,,tt0114857,Domestic,"Aug 4, 1995","$8,309,869","$24,047,675",,,,,
0,Original Release,"April 21, 1995",Domestic,"$81,057,016",–,"$81,057,016",tt0114924,,,,,,,,,
0,,,,,,,tt0111667,Domestic,"Nov 4, 1994","$5,203,275","$16,928,556",,,,,
0,,,,,,,tt0109655,Domestic,"Jul 28, 1995",–,"$759,393",,,,,
0,Original Release,"March 10-November 10, 1995","EMEA, Domestic","$15,119,639","$362,638","$15,482,277",tt0110598,,,,,,,,,
0,,,,,,,tt0112435,Domestic,"Aug 18, 1995","$3,418,908","$9,685,976",,,,,
0,,,,,,,tt0109040,Domestic,"Feb 4, 1994","$12,115,105","$72,217,396",,,,,
0,Original Release,"August 10, 1994",Domestic,"$11,220,670",–,"$11,220,670",tt0109045,,,,,,,,,
0,,,,,,,tt0106339,Domestic,"Apr 15, 1994","$126,740","$2,392,589",,,,,
0,,,,,,,tt0104779,Domestic,"Mar 18, 1994","$37,997","$1,862,805",,,,,
0,,,,,,,tt0109348,Domestic,"Oct 21, 1994","$86,072","$13,383,747",,,,,
0,,,,,,,tt0109444,Domestic,"Aug 5, 1994","$20,348,017","$122,187,717",,,,,
0,,,,,,,tt0109446,Domestic,"Jul 22, 1994","$17,174,262","$92,115,211",,,,,
0,,,,,,,tt0109484,Domestic,"Aug 12, 1994",–,"$20,164,171",,,,,
0,,,,,,,tt0109504,Domestic,"May 13, 1994","$4,209,475","$13,642,861",,,,,
0,Original Release,"May 13, 1994",Domestic,"$50,693,129",–,"$50,693,129",tt0109506,,,,,,,,,
0,,,,,,,tt0109450,Domestic,"Dec 2, 1994","$63,786","$1,007,583",,,,,
0,,,,,,,tt0109813,Domestic,"May 27, 1994","$29,688,730","$130,531,208",,,,,
0,Original Release,"July 6, 1994",Domestic,"$329,694,499",–,"$329,694,499",tt0109830,,,,,,,,,
0,Original Release,"March 11, 1994",Domestic,"$52,700,832",–,"$52,700,832",tt0109831,,,,,,,,,
0,,,,,,,tt0113305,Domestic,"Jan 13, 1995","$13,276,662","$38,290,723",,,,,
0,,,,,,,tt0110091,Domestic,"Oct 14, 1994",–,"$1,760,527",,,,,
0,,,,,,,tt0110093,Domestic,"Jul 1, 1994","$7,827,002","$30,806,194",,,,,
0,,,,,,,tt0110167,Domestic,"Jul 29, 1994","$8,112,822","$37,939,757",,,,,
0,,,,,,,tt0110213,Domestic,"Dec 25, 1994","$5,129,959","$43,229,904",,,,,
0,,,,,,,tt0107472,Domestic,"Mar 18, 1994","$9,711","$449,707",,,,,
0,Original Release,"June 15-November 18, 1994",7 markets,"$312,855,561","$450,600,000","$763,455,561",tt0110357,,,,,,,,,
0,,,,,,,tt0107426,Domestic,"May 27, 1994","$873,983","$4,858,139",,,,,
0,,,,,,,tt0111686,Domestic,"Oct 14, 1994","$6,667,118","$18,090,181",,,,,
0,,,,,,,tt0110475,Domestic,"Jul 29, 1994","$23,117,068","$119,938,730",,,,,
0,,,,,,,tt0110478,Domestic,"May 20, 1994","$17,248,545","$101,631,272",,,,,
0,,,,,,,tt0110588,Domestic,"Nov 23, 1994","$74,512","$2,144,667",,,,,
0,,,,,,,tt0110622,Domestic,"Mar 18, 1994","$13,216,531","$51,132,598",,,,,
0,,,,,,,tt0110771,Domestic,"Mar 18, 1994","$175,507","$38,824,341",,,,,
0,,,,,,,tt0110950,Domestic,"Feb 18, 1994","$5,113,050","$20,982,557",,,,,
0,,,,,,,tt0105226,Domestic,"Jan 28, 1994","$11,562","$2,502,551",,,,,
0,,,,,,,tt0110989,Domestic,"Dec 21, 1994","$5,830,302","$38,087,756",,,,,
0,,,,,,,tt0110997,Domestic,"Sep 30, 1994","$10,214,450","$46,816,343",,,,,
0,Original Release,"June 10, 1994",Domestic,"$121,248,145",–,"$121,248,145",tt0111257,,,,,,,,,
0,,,,,,,tt0111256,Domestic,"Dec 16, 1994","$3,969,048","$20,667,959",,,,,
0,,,,,,,tt0111438,Domestic,"Sep 16, 1994","$12,064,625","$44,853,581",,,,,
0,,,,,,,tt0111503,Domestic,"Jul 15, 1994","$25,869,770","$146,282,411",,,,,
0,,,,,,,tt0111693,Domestic,"Apr 29, 1994",–,"$50,021,959",,,,,
0,Original Release,"June 17, 1994",Domestic,"$65,002,597",–,"$65,002,597",tt0111742,,,,,,,,,
0,,,,,,,tt0111756,Domestic,"Jun 24, 1994","$7,543,504","$25,052,000",,,,,
0,,,,,,,tt0112443,Domestic,"Jan 20, 1995","$1,459,824","$3,674,841",,,,,
0,,,,,,,tt0110455,Domestic,"Dec 22, 1994","$36,606","$920,916",,,,,
0,,,,,,,tt0111048,Domestic,"Jan 20, 1995","$44,227","$63,513",,,,,
0,,,,,,,tt0110399,Domestic,"Nov 25, 1994","$7,970,574","$29,392,418",,,,,
0,,,,,,,tt0112570,,,,,Robert Lee King,Director,,,
0,,,,,,,tt0109454,Domestic,"Dec 23, 1994","$19,101","$464,284",,,,,
0,,,,,,,tt0059170,,,,,Russ Meyer,Director,,,
0,,,,,,,tt0110186,Domestic,"Sep 30, 1994","$5,122,600","$20,851,521",,,,,
0,Original Release,"December 23-April 13, 1995","EMEA, Domestic","$33,423,521","$66,008,265","$99,431,786",tt0111301,,,,,,,,,
0,,,,,,,tt0110027,Domestic,"Jan 27, 1995","$5,536,435","$12,303,080",,,,,
0,,,,,,,tt0109785,Domestic,"Dec 9, 1994","$20,601","$514,775",,,,,
0,,,,,,,tt0113409,Domestic,"Feb 3, 1995","$3,441,807","$8,924,549",,,,,
0,,,,,,,tt0109021,Domestic,"Feb 25, 1994","$3,369,037","$19,623,396",,,,,
0,,,,,,,tt0109035,Domestic,"Mar 25, 1994","$3,738,800","$16,192,320",,,,,
0,,,,,,,tt0106220,Domestic,"Nov 19, 1993","$14,117,545","$48,919,043",,,,,
0,,,,,,,tt0106226,Domestic,"Sep 17, 1993","$2,317,289","$32,255,440",,,,,
0,,,,,,,tt0109068,Domestic,"Aug 5, 1994","$1,911,739","$5,751,882",,,,,
0,,,,,,,tt0109067,Domestic,"Jan 7, 1994","$5,240,859","$21,011,318",,,,,
0,,,,,,,tt0106292,Domestic,"Jul 23, 1993","$5,418,316","$20,208,496",,,,,
0,,,,,,,tt0109198,Domestic,"Apr 22, 1994","$5,012,200","$15,240,435",,,,,
0,,,,,,,tt0109219,Domestic,"Jul 29, 1994","$102,820","$7,266,973",,,,,
0,,,,,,,tt0106379,Domestic,"May 6, 1994","$764,011","$1,519,366",,,,,
0,,,,,,,tt0106400,Domestic,"Oct 15, 1993","$9,525,375","$44,029,386",,,,,
0,,,,,,,tt0109254,Domestic,"May 25, 1994","$12,426,169","$42,614,912",,,,,
0,,,,,,,tt0109279,Domestic,"Jul 29, 1994","$1,285,820","$4,630,377",,,,,
0,,,,,,,tt0109297,Domestic,"Jan 28, 1994","$4,410,077","$16,696,219",,,,,
0,,,,,,,tt0109303,Domestic,"Jul 1, 1994","$10,424,873","$30,156,002",,,,,
0,,,,,,,tt0109305,Domestic,"Feb 18, 1994","$10,123,605","$23,070,663",,,,,
0,,,,,,,tt0109306,Domestic,"Sep 16, 1994","$763,890","$3,359,465",,,,,
0,,,,,,,tt0106452,Domestic,"Jan 14, 1994","$31,494","$428,868",,,,,
0,,,,,,,tt0106471,Domestic,"Sep 3, 1993","$787,724","$1,796,389",,,,,
0,,,,,,,tt0106489,Domestic,"Oct 1, 1993","$3,716,456","$17,287,898",,,,,
0,,,,,,,tt0109361,Domestic,"Jan 7, 1994","$1,513,507","$3,662,459",,,,,
0,,,,,,,tt0106505,Domestic,"Sep 3, 1993","$1,802,688","$2,570,550",,,,,
0,Original Release,"November 12, 1993",Domestic,"$36,948,322",–,"$36,948,322",tt0106519,,,,,,,,,
0,,,,,,,tt0109439,Domestic,"Jun 10, 1994","$11,516,375","$43,622,150",,,,,
0,,,,,,,tt0109443,Domestic,"May 6, 1994","$3,136,130","$7,355,425",,,,,
0,Original Release,"May 28, 1993",Domestic,"$84,049,211",–,"$84,049,211",tt0106582,,,,,,,,,
0,,,,,,,tt0106598,Domestic,"Jul 23, 1993","$7,100,501","$21,274,717",,,,,
0,,,,,,,tt0109456,Domestic,"Aug 19, 1994","$6,610,488","$19,726,050",,,,,
0,,,,,,,tt0109480,Domestic,"Apr 15, 1994","$3,724,254","$11,391,093",,,,,
0,,,,,,,tt0109493,Domestic,"Jun 3, 1994","$5,048,640","$20,280,016",,,,,
0,,,,,,,tt0106673,Domestic,"May 7, 1993","$7,306,755","$63,270,710",,,,,
0,Original Release,"September 24, 1993","Domestic, APAC","$7,993,039",–,"$7,993,039",tt0106677,,,,,,,,,
0,,,,,,,tt0106697,Domestic,"Oct 8, 1993","$14,262,432","$58,055,768",,,,,
0,,,,,,,tt0106834,Domestic,"May 20, 1994","$676,978","$1,708,873",,,,,
0,,,,,,,tt0106873,Domestic,"Oct 29, 1993","$3,502,569","$7,839,327",,,,,
0,Original Release,"October 15, 1993-March 30, 2017","APAC, Domestic","$5,216,888","$878,603","$6,095,491",tt0106332,,,,,,,,,
0,,,,,,,tt0106881,Domestic,"Oct 15, 1993","$144,044","$6,995,302",,,,,
0,,,,,,,tt0106880,Domestic,"Jun 3, 1994","$15,191","$233,824",,,,,
0,,,,,,,tt0111732,Domestic,"Apr 29, 1994","$4,328,543","$20,016,254",,,,,
0,,,,,,,tt0106926,Domestic,"Nov 5, 1993","$4,517,066","$9,709,451",,,,,
0,,,,,,,tt0111712,Domestic,"May 13, 1994","$133,084","$6,243,722",,,,,
0,,,,,,,tt0106941,Domestic,"Oct 1, 1993","$4,016,220","$11,146,270",,,,,
0,,,,,,,tt0106918,Domestic,"Jul 2, 1993","$25,400,000","$158,348,367",,,,,
0,Original Release,"July 16, 1993",Domestic,"$77,698,625",–,"$77,698,625",tt0106965,,,,,,,,,
0,,,,,,,tt0109842,Domestic,"Aug 19, 1994",–,"$8,094,616",,,,,
0,,,,,,,tt0106977,Domestic,"Aug 6, 1993","$23,758,855","$183,875,760",,,,,
0,,,,,,,tt0107004,Domestic,"Dec 10, 1993","$4,018,452","$18,635,620",,,,,
0,,,,,,,tt0109890,Domestic,"Feb 11, 1994","$5,806,515","$16,094,974",,,,,
0,,,,,,,tt0109891,Domestic,"Jun 17, 1994","$5,579,480","$18,869,594",,,,,
0,,,,Domestic,,,tt0109913,,,,,,,,"$2,405,285",7041.0
0,,,,,,,tt0107076,Domestic,"Aug 20, 1993","$10,106,500","$32,589,677",,,,,
0,,,,,,,tt0107144,Domestic,"May 21, 1993","$10,250,661","$38,922,972",,,,,
0,,,,,,,tt0113674,Domestic,"Dec 8, 1995",–,"$23,808",,,,,
0,,,,,,,tt0112966,Domestic,"May 12, 1995","$2,811,355","$10,904,930",,,,,
0,,,,,,,tt0107151,Domestic,"Apr 1, 1994","$1,719,085","$6,265,311",,,,,
0,,,,,,,tt0110064,Domestic,"Jan 14, 1994","$6,850,010","$19,281,235",,,,,
0,,,,,,,tt0110074,Domestic,"Mar 11, 1994","$104,490","$2,816,518",,,,,
0,,,,,,,tt0110097,Domestic,"Feb 4, 1994","$4,702,625","$10,424,645",,,,,
0,,,,,,,tt0110123,Domestic,"Aug 12, 1994","$6,367,194","$28,881,266",,,,,
0,,,,,,,tt0107206,Domestic,"Jul 9, 1993","$15,269,388","$102,314,823",,,,,
0,Original Release,"December 31, 1993",Domestic,"$25,096,862",–,"$25,096,862",tt0107207,,,,,,,,,
0,,,,,,,tt0110137,Domestic,"Apr 22, 1994","$2,358,988","$8,880,705",,,,,
0,,,,,,,tt0108551,Domestic,"Jun 11, 1993","$1,222,718","$39,100,956",,,,,
0,,,,,,,tt0110197,Domestic,"Apr 1, 1994","$1,451,000","$3,783,003",,,,,
0,,,,,,,tt0107286,Domestic,"Oct 15, 1993","$4,088,955","$12,526,677",,,,,
0,Original Release,"June 11, 1993",Domestic,"$357,067,947","$621,100,000","$978,167,947",tt0107290,,,,,,,,,
0,,,,,,,tt0107302,Domestic,"Sep 3, 1993","$1,159,133","$2,395,231",,,,,
0,,,,,,,tt0110265,Domestic,"Aug 19, 1994","$30,586","$418,961",,,,,
0,,,,,,,tt0110305,Domestic,"Jul 22, 1994","$3,201,843","$9,979,683",,,,,
0,,,,,,,tt0107362,Domestic,"Jun 18, 1993","$15,338,241","$50,016,394",,,,,
0,,,,,,,tt0107413,Domestic,"Jun 4, 1993","$3,606,279","$12,440,858",,,,,
0,,,,,,,tt0110353,Domestic,"Mar 11, 1994","$5,401,743","$16,821,273",,,,,
0,,,,,,,tt0107468,Domestic,"Oct 1, 1993","$57,280","$1,498,795",,,,,
0,,,,,,,tt0107478,Domestic,"May 28, 1993","$11,821,326","$44,942,695",,,,,
0,,,,,,,tt0107497,Domestic,"Oct 1, 1993","$9,232,650","$46,405,336",,,,,
0,,,,,,,tt0107501,Domestic,"Aug 27, 1993","$4,026,775","$24,760,338",,,,,
0,,,,,,,tt0107507,Domestic,"Aug 18, 1993","$2,015,360","$11,330,911",,,,,
0,,,,,,,tt0107554,Domestic,"May 28, 1993","$3,816,393","$27,912,072",,,,,
0,,,,,,,tt0116253,Domestic,"Mar 15, 1996","$12,069,780","$56,569,216",,,,,
0,,,,,,,tt0111689,,,,,Tom Noonan,Director,,,
0,,,,,,,tt0107616,Domestic,"May 7, 1993","$108,617","$22,549,338",,,,,
0,,,,,,,tt0107613,Domestic,"Oct 15, 1993","$1,177,311","$3,125,424",,,,,
0,Original Release,"November 24, 1993",Domestic,"$219,195,243",–,"$219,195,243",tt0107614,,,,,,,,,
0,Original Release,"December 17, 1993",Domestic,"$1,769,305",–,"$1,769,305",tt0107653,,,,,,,,,
0,,,,,,,tt0110657,Domestic,"Aug 12, 1994",–,"$8,914,777",,,,,
0,,,,,,,tt0110678,Domestic,"Apr 29, 1994","$4,588,736","$15,339,030",,,,,
0,,,,,,,tt0110687,Domestic,"Jul 22, 1994","$3,036,050","$7,182,747",,,,,
0,Original Release,"June 9, 1993",Domestic,"$5,319,445",–,"$5,319,445",tt0107756,,,,,,,,,
0,,,,,,,tt0107808,Domestic,"Nov 24, 1993","$8,075,582","$31,130,999",,,,,
0,,,,,,,tt0107818,Domestic,"Dec 24, 1993","$143,433","$77,446,440",,,,,
0,Original Release,"November 12, 1993",Domestic,"$40,157,856",–,"$40,157,856",tt0107822,,,,,,,,,
0,,,,,,,tt0107840,Domestic,"Jul 23, 1993","$11,728,455","$27,515,786",,,,,
0,,,,,,,tt0107889,Domestic,"Sep 24, 1993","$6,821,931","$23,032,565",,,,,
0,,,,,,,tt0111003,Domestic,"Oct 21, 1994","$4,069,057","$8,647,042",,,,,
0,,,,,,,tt0110939,Domestic,"Oct 21, 1994","$835,570","$1,316,865",,,,,
0,,,,,,,tt0110955,Domestic,"Mar 9, 1994","$3,044,097","$11,439,193",,,,,
0,,,,,,,tt0107943,Domestic,"Nov 5, 1993","$1,528,982","$23,237,911",,,,,
0,,,,,,,tt0110971,Domestic,"Jun 3, 1994","$5,557,590","$24,332,324",,,,,
0,,,,,,,tt0107969,Domestic,"Jul 30, 1993","$15,195,941","$63,179,523",,,,,
0,,,,,,,tt0111001,Domestic,"Oct 28, 1994","$2,580,108","$6,562,513",,,,,
0,,,,,,,tt0107978,Domestic,"Nov 5, 1993","$4,304,829","$10,696,210",,,,,
0,,,,,,,tt0107977,Domestic,"Jul 30, 1993","$6,841,830","$35,739,755",,,,,
0,,,,,,,tt0107983,Domestic,"Feb 4, 1994","$1,225,737","$3,275,585",,,,,
0,,,,,,,tt0105275,Domestic,"Jun 9, 1993","$8,233","$175,340",,,,,
0,,,,,,,tt0108000,Domestic,"Oct 8, 1993","$25,297","$1,001,437",,,,,
0,Original Release,"October 15, 1993",Domestic,"$22,750,363",–,"$22,750,363",tt0108002,,,,,,,,,
0,,,,,,,tt0105032,Domestic,"Feb 25, 1994",–,"$662,341",,,,,
0,Original Release,"December 15, 1993",Domestic,"$96,065,768",–,"$96,065,768",tt0108052,,,,,,,,,
0,,,,,,,tt0111094,Domestic,"Sep 30, 1994","$1,458,837","$2,694,234",,,,,
0,,,,,,,tt0108065,Domestic,"Aug 13, 1993","$1,121,354","$7,266,383",,,,,
0,,,,,,,tt0108071,Domestic,"Aug 13, 1993","$4,625,583","$31,181,347",,,,,
0,,,,,,,tt0111127,Domestic,"Apr 13, 1994","$2,040,450","$7,820,688",,,,,
0,,,,,,,tt0111143,Domestic,"Jul 1, 1994","$11,713,845","$32,063,435",,,,,
0,,,,,,,tt0108101,Domestic,"Dec 31, 1993","$81,082","$25,842,377",,,,,
0,,,,,,,tt0108122,Domestic,"Oct 1, 1993",–,"$6,110,979",,,,,
0,,,,,,,tt0111194,Domestic,"Sep 2, 1994","$1,404,904","$3,430,583",,,,,
0,,,,,,,tt0111201,Domestic,"Mar 4, 1994","$34,299","$7,770,731",,,,,
0,,,,,,,tt0108149,Domestic,"Dec 10, 1993","$53,058","$6,405,918",,,,,
0,Original Release,"June 25, 1993",Domestic,"$126,680,884",–,"$126,680,884",tt0108160,,,,,,,,,
0,,,,,,,tt0108162,Domestic,"May 21, 1993","$12,138,283","$36,300,000",,,,,
0,Original Release,"June 25, 1982",Domestic,"$27,580,111",–,"$27,580,111",tt0083658,,,,,,,,,
0,,,,,,,tt0108186,Domestic,"Jul 2, 1993","$7,033,310","$36,448,400",,,,,
0,,,,,,,tt0108174,Domestic,"Jul 30, 1993","$3,466,930","$11,585,483",,,,,
0,,,,,,,tt0108238,Domestic,"Sep 17, 1993","$8,705,808","$24,107,867",,,,,
0,Original Release,"May 28, 1993",Domestic,"$20,915,465",–,"$20,915,465",tt0108255,,,,,,,,,
0,,,,,,,tt0111323,Domestic,"Apr 15, 1994","$2,907,468","$7,727,256",,,,,
0,,,,,,,tt0111400,Domestic,"Sep 23, 1994","$5,500,404","$16,487,349",,,,,
0,,,,,,,tt0108328,Domestic,"Nov 26, 1993",–,"$1,319,521",,,,,
0,,,,,,,tt0111418,Domestic,"Apr 8, 1994","$4,001,024","$14,815,317",,,,,
0,Original Release,"October 15, 1993",Domestic,"$50,003,043",–,"$50,003,043",tt0107688,,,,,,,,,
0,,,,,,,tt0108333,Domestic,"Nov 12, 1993","$10,621,992","$53,898,845",,,,,
0,,,,,,,tt0108358,Domestic,"Dec 24, 1993","$6,454,752","$56,505,065",,,,,
0,Original Release,"September 10-February 10, 1994","Domestic, APAC","$12,281,551","$807,227","$13,088,778",tt0108399,,,,,,,,,
0,,,,,,,tt0108515,Domestic,"Nov 3, 1993","$15,264","$901,668",,,,,
0,,,,,,,tt0110763,Domestic,"Nov 23, 1994","$4,188,399","$13,670,688",,,,,
0,,,,,,,tt0114906,Domestic,"May 24, 1996",–,"$4,569,019",,,,,
0,,,,,,,tt0107002,,,,,Claude Berri,Director,,,
0,,,,,,,tt0109403,Domestic,"Apr 22, 1994","$733,859","$1,596,687",,,,,
0,Original Release,"May 6, 1994",Domestic,"$2,019,581",–,"$2,019,581",tt0107315,,,,,,,,,
0,Original Release,"January 21, 1994",United Kingdom,–,–,–,tt0106408,,,,,,,,,
0,,,,,,,tt0110363,Domestic,"Jul 1, 1994","$3,105,618","$12,267,790",,,,,
0,,,,,,,tt0107225,Domestic,"Jul 15, 1994",–,"$1,113,435",,,,,
0,,,,,,,tt0111252,Domestic,"Jul 15, 1994","$35,396","$1,359,736",,,,,
0,,,,,,,tt0110366,Domestic,"Aug 5, 1994","$10,028,065","$52,125,282",,,,,
0,,,,,,,tt0109120,Domestic,"Aug 19, 1994","$4,020,760","$16,820,893",,,,,
0,,,,,,,tt0108059,Domestic,"May 6, 1994","$6,998","$147,107",,,,,
0,,,,,,,tt0110892,Domestic,"Sep 16, 1994","$1,005,287","$3,062,530",,,,,
0,,,,,,,tt0112651,Domestic,"Mar 15, 1996","$95,047","$1,400,591",,,,,
0,Original Release,"January 27, 1995-October 15, 2020",EMEA,–,"$107,306","$107,306",tt0109382,,,,,,,,,
0,,,,,,,tt0112572,Domestic,"Feb 17, 1995","$14,827,066","$46,576,136",,,,,
0,Original Release,"November 16-January 1, 1991","Domestic, EMEA","$285,761,243",$1,"$285,761,244",tt0099785,,,,,,,,,
0,Original Release,"July 13, 1990",Domestic,"$217,631,306",–,"$217,631,306",tt0099653,,,,,,,,,
0,Original Release,"November 13-December 3, 1993",6 markets,"$217,350,219","$129,126,076","$346,476,295",tt0103639,,,,,,,,,
0,Original Release,"July 3, 1991",Domestic,"$204,843,345",–,"$204,843,345",tt0103064,,,,,,,,,
0,Original Release,"November 9, 1990",Domestic,"$184,208,848",–,"$184,208,848",tt0099348,,,,,,,,,
0,Original Release,"June 23, 1989",Domestic,"$251,188,924",–,"$251,188,924",tt0096895,,,,,,,,,
0,Original Release,"February 14, 1991",Domestic,"$130,742,922",–,"$130,742,922",tt0102926,,,,,,,,,
0,Original Release,"December 21, 1937",Domestic,"$66,596,803",–,"$66,596,803",tt0029583,,,,,,,,,
0,Original Release,"November 15-December 4, 1992",6 markets,"$145,863,363","$102,939,158","$248,802,521",tt0101414,,,,,,,,,
0,Original Release,"February 9, 1940",Domestic,"$38,976,570",–,"$38,976,570",tt0032910,,,,,,,,,
0,Original Release,"March 23, 1990",Domestic,"$178,406,268",–,"$178,406,268",tt0100405,,,,,,,,,
0,Original Release,"June 18, 1969",Domestic,–,–,–,tt0065214,,,,,,,,,
0,,,,,,,tt0110395,Domestic,"Nov 23, 1994","$9,086","$35,200",,,,,
0,,,,,,,tt0109934,Domestic,"Feb 17, 1995","$21,078","$527,034",,,,,
0,,,,,,,tt0117247,Domestic,"Dec 20, 1996","$6,226,430","$46,151,454",,,,,
0,,,,,,,tt0112625,Domestic,"Mar 17, 1995","$6,046,825","$13,940,383",,,,,
0,Original Release,"March 8, 1996",Domestic,"$24,611,975",–,"$24,611,975",tt0116282,,,,,,,,,
0,,,,,,,tt0116552,Domestic,"Mar 8, 1996","$8,605,649","$32,772,492",,,,,
0,,,,,,,tt0082509,Domestic,"Mar 8, 1996","$204,660","$546,545",,,,,
0,,,,,,,tt0116514,Domestic,"Mar 8, 1996","$4,505,036","$9,336,886",,,,,
0,,,,,,,tt0117283,Domestic,"May 3, 1996","$2,319,236","$5,656,388",,,,,
0,,,,,,,tt0116684,Domestic,"Apr 12, 1996","$269,929","$5,200,601",,,,,
0,,,,,,,tt0070506,,,,,Franco Brusati,Director,,,
0,Original Release,"December 19, 1980",Domestic,"$18,000,000",–,"$18,000,000",tt0065421,,,,,,,,,
0,Original Release,"March 8, 1996",Domestic,"$1,032,180",–,"$1,032,180",tt0113083,,,,,,,,,
0,,,,,,,tt0118001,Domestic,"Mar 15, 1996","$592,871","$1,141,556",,,,,
0,,,,,,,tt0116165,Domestic,"Mar 15, 1996","$1,910,840","$4,422,380",,,,,
0,,,,,,,tt0117891,Domestic,"Apr 5, 1996","$9,310,414","$34,767,836",,,,,
0,,,,,,,tt0113613,Domestic,"Apr 5, 1996","$33,824","$459,749",,,,,
0,,,,,,,tt0117381,Domestic,"Apr 5, 1996","$9,871,222","$56,116,183",,,,,
0,,,,,,,tt0115509,Domestic,"Mar 29, 1996","$2,256,118","$8,620,678",,,,,
0,,,,,,,tt0114671,Domestic,"Mar 15, 1996","$8,144","$228,800",,,,,
0,,,,,,,tt0112844,Domestic,"Mar 29, 1996","$10,006","$148,121",,,,,
0,,,,,,,tt0114658,,,,,Jonathan R. Betuel,Director,,,
0,,,,,,,tt0116275,Domestic,"Mar 29, 1996","$3,020,662","$10,125,417",,,,,
0,,,,,,,tt0113122,Domestic,"Mar 22, 1996","$10,110","$87,433",,,,,
0,,,,,,,tt0117608,Domestic,"Mar 29, 1996","$8,110,080","$30,356,793",,,,,
0,,,,,,,tt0113448,Domestic,"Mar 22, 1996","$59,098","$218,626",,,,,
0,,,,,,,tt0116414,Domestic,"Mar 22, 1996","$2,485,764","$4,939,939",,,,,
0,,,,,,,tt0116095,Domestic,"Mar 22, 1996","$5,524,055","$17,100,266",,,,,
0,Original Release,"June 21, 1996",Domestic,"$950,237",–,"$950,237",tt0113947,,,,,,,,,
0,,,,,,,tt0115956,Domestic,"Jul 12, 1996","$12,501,586","$59,031,057",,,,,
0,Original Release,"May 22, 1996",Domestic,"$180,981,856",–,"$180,981,856",tt0117060,,,,,,,,,
0,,,,,,,tt0109028,,,,,Friðrik Þór Friðriksson,Director,,,
0,,,,,,,tt0117071,Domestic,"Jun 14, 1996","$955,606","$3,486,957",,,,,
0,,,,,,,tt0116136,Domestic,"May 31, 1996","$15,027,150","$51,367,375",,,,,
0,,,,,,,tt0116168,Domestic,"May 31, 1996","$8,041,972","$31,387,164",,,,,
0,,,,,,,tt0116683,Domestic,"Apr 12, 1996","$7,539,098","$28,946,127",,,,,
0,,,,,,,tt0116287,Domestic,"Apr 12, 1996","$6,312,240","$20,831,000",,,,,
0,,,,,,,tt0116768,Domestic,"Apr 12, 1996","$770,280","$2,654,308",,,,,
0,,,,,,,tt0114787,Domestic,"Jun 20, 1997",–,"$171,082",,,,,
0,,,,,,,tt0112536,Domestic,"Mar 1, 1996",–,"$684,351",,,,,
0,Original Release,"November 13, 2008",Netherlands,–,"$1,101","$1,101",tt0048473,,,,,,,,,
0,,,,,,,tt0052572,Domestic,"May 8, 2015","$16,064","$402,723",,,,,
0,,,,,,,tt0117128,Domestic,"Apr 19, 1996","$206,328","$1,007,306",,,,,
0,Original Release,"November 15, 1996",Domestic,"$90,418,342",–,"$90,418,342",tt0117705,,,,,,,,,
0,,,,,,,tt0062711,,,,,Roger Vadim,Director,,,
0,,,,,,,tt0108181,,,,,George Hickenlooper,Director,,,
0,,,,,,,tt0114307,,,,,Peter Yates,Director,,,
0,Original Release,"February 7, 2014",Domestic,"$47,696",–,"$47,696",tt0058898,,,,,,,,,
0,,,,,,,tt0113443,Domestic,"Mar 22, 1996","$148,532","$622,503",,,,,
0,,,,,,,tt0114048,Domestic,"Jul 28, 1995","$6,392,155","$24,670,346",,,,,
0,,,,,,,tt0117104,Domestic,"Apr 19, 1996","$3,872,900","$10,082,005",,,,,
