,Area,Release Date,Opening,Gross,imdb_id,Release Group,Rollout,Markets,Domestic,International,Worldwide,Filmmakers,Role,APAC,# Releases,Lifetime Gross,Rank
0,Domestic,"Jun 20, 2014","$5,650","$19,480",tt2351098,,,,,,,,,,,,
0,,,,,tt1525898,,,,,,,Travis Fine,Director,,,,
0,,,,,tt1754750,,,,,,,Greg Green,Director,,,,
0,,,,,tt1823096,,,,,,,Diane Crespo,Director,,,,
0,,,,,tt2870648,Original Release,"July 3-December 25, 2015",35 markets,"$8,413,144","$15,292,905","$23,706,049",,,,,,
0,Domestic,"Apr 18, 2014","$77,130","$172,343",tt3511542,,,,,,,,,,,,
0,,,,,tt2228000,,,,,,,William Savage,Director,,,,
0,,,,,tt1934483,,,,,,,Richard Wong,Director,,,,
0,,,,,tt1718765,,,,,,,Rola Nashef,Director,,,,
0,,,,,tt2186929,,,,,,,Seth A Smith,Director,,,,
0,,,,,tt1274589,,,,,,,Andrew Bowser,Director,,,,
0,France,"Nov 10, 2010","$96,391","$96,391",tt1587119,,,,,,,,,,,,
0,,,,,tt0466456,Original Release,"October 12, 2007-April 23, 2009",EMEA,–,"$138,985","$138,985",,,,,,
0,,,,,tt4692656,,,,,,,Spike Brandt,Director,,,,
0,,,,,tt2027255,,,,,,,Spike Brandt,Director,,,,
0,,,,,tt1722638,,,,,,,Spike Brandt,Director,,,,
0,,,,,tt3108584,,,,,,,Spike Brandt,Director,,,,
0,France,"Dec 5, 2012","$1,113,509","$2,222,953",tt2342207,,,,,,,,,,,,
0,Netherlands,"Mar 13, 2014","$621,422","$4,268,955",tt3171886,,,,,,,,,,,,
0,,,,,tt2752736,,,,,,,Estlin Feigley,Director,,,,
0,,,,,tt2184207,,,,,,,Patrick Desmarattes,Director,,,,
0,,,,,tt2180168,,,,,,,Courteney Cox,Director,,,,
0,,,,,tt0993755,,,,,,,Tony Barbieri,Director,,,,
0,,,,,tt1093374,,,,,,,Peter Paige,Director,,,,
0,,,,,tt1985064,,,,,,,Eric Priestley,Director,,,,
0,Australia,"Aug 21, 2008","$17,187","$53,490",tt1198220,,,,,,,,,,,,
0,United Kingdom,"Jan 18, 2013","$165,735","$609,607",tt2113809,,,,,,,,,,,,
0,Germany,"Dec 24, 2009","$415,382","$1,766,178",tt1249311,,,,,,,,,,,,
0,,,,,tt1739155,,,,,,,Alexander Mirecki,Director,,,,
0,,,,,tt1541123,,,,,,,Eric Hayden,Director,,,,
0,,,,,tt2287663,,,,,,,Mikael Salomon,Director,,,,
0,,,,,tt1663673,,,,,,,Adam Lipsius,Director,,,,
0,,,,,tt2387543,,,,,,,Caspian Tredwell-Owen,Director,,,,
0,,,,,tt1307066,,,,,,,Rob Diamond,Director,,,,
0,Domestic,"Dec 13, 2013",–,"$6,420",tt2231138,,,,,,,,,,,,
0,,,,,tt0887143,,,,,,,Eric Weston,Director,,,,
0,Spain,"Jan 16, 2009","$173,238","$490,936",tt1190905,,,,,,,,,,,,
0,Italy,"Feb 23, 2007","$3,035,165","$10,652,524",tt0890885,,,,,,,,,,,,
0,United Arab Emirates,"Aug 27, 2015",–,"$10,445",tt3300572,,,,,,,,,,,,
0,,,,,tt2558318,,,,,,,Tom Hammock,Director,,,,
0,,,,,tt2790236,Original Release,"July 31-August 27, 2015",5 markets,"$54,030","$2,353,650","$2,407,680",,,,,,
0,,,,,tt1571730,,,,,,,Peter von Bagh,Director,,,,
0,Domestic,"Jul 1, 2015","$12,857,184","$66,013,057",tt2268016,,,,,,,,,,,,
0,,,,,tt4741170,,,,,,,Visar Morina,Director,,,,
0,Portugal,"Sep 10, 2015","$3,989","$3,989",tt3270108,,,,,,,,,,,,
0,,,,,tt2466212,,,,,,,Martha Burr,Director,,,,
0,,,,,tt1560720,,,,,,,Brett Haley,Director,,,,
0,,,,,tt2091343,,,,,,,Geoff Marslett,Director,,,,
0,,,,,tt1615902,,,,,,,Zach Clark,Director,,,,
0,,,,,tt1675163,,,,,,,Sean H.A. Gallagher,Director,,,,
0,South Korea,"Apr 15, 2010","$74,219","$254,610",tt1517145,,,,,,,,,,,,
0,,,,,tt2317171,,,,,,,Michael Landon Jr.,Director,,,,
0,,,,,tt2704578,,,,,,,Peter Sullivan,Director,,,,
0,Spain,"Jul 17, 2015","$360,828","$1,025,646",tt3902698,,,,,,,,,,,,
0,,,,,tt2585548,,,,,,,Henrique Couto,Director,,,,
0,,,,,tt3254570,,,,,,,Jonathan Smith,Director,,,,
0,,,,,tt2564978,,,,,,,Christian Sesma,Director,,,,
0,,,,,tt1455807,,,,,,,Michael Madison,Director,,,,
0,Domestic,"Apr 11, 2014","$1,081","$1,081",tt1612782,,,,,,,,,,,,
0,,,,,tt2356500,,,,,,,Haylar Garcia,Director,,,,
0,Domestic,"Jan 2, 2015","$9,336","$54,275",tt3576038,,,,,,,,,,,,
0,Domestic,"Nov 26, 2014",–,"$9,331",tt3267194,,,,,,,,,,,,
0,,,,,tt0787500,Original Release,"June 13-April 9, 2009","EMEA, Domestic","$78,079","$49,879","$127,958",,,,,,
0,,,,,tt1703231,,,,,,,Sloane U'Ren,Director,,,,
0,,,,,tt3243216,,,,,,,Jonathan Ehlers,Director,,,,
0,,,,,tt1288589,,,,,,,Joe Lawlor,Director,,,,
0,United Kingdom,"Jun 3, 2011","$15,276","$34,904",tt1727816,,,,,,,,,,,,
0,,,,,tt2014225,,,,,,,J.C. Schroder,Director,,,,
0,Thailand,"Jun 17, 2010","$13,338","$19,727",tt1258124,,,,,,,,,,,,
0,,,,,tt0826752,,,,,,,Rona Mark,Director,,,,
0,,,,,tt2261547,,,,,,,Theo Davies,Director,,,,
0,Spain,"Oct 23, 2009","$169,193","$330,713",tt1249363,,,,,,,,,,,,
0,,,,,tt1072437,,,,,,,Oktay Ortabasi,Director,,,,
0,France,"Mar 4, 2009","$1,067,661","$2,196,995",tt1130993,,,,,,,,,,,,
0,,,,,tt2010976,,,,,,,Greg Olliver,Director,,,,
0,,,,,tt3301196,,,,,,,Riccardo Paoletti,Director,,,,
0,,,,,tt1763288,,,,,,,Mark LaFleur,Director,,,,
0,,,,,tt1294160,,,,,,,Mike Conway,Director,,,,
0,,,,,tt2630300,,,,,,,James Cullen Bressack,Director,,,,
0,,,,,tt2153981,,,,,,,Maxamilliano Hernandez,Director,,,,
0,Italy,"Mar 1, 2012","$45,337","$70,521",tt1699128,,,,,,,,,,,,
0,,,,,tt2009406,,,,,,,Tomer Almagor,Director,,,,
0,,,,,tt0884038,,,,,,,Erik S. Weigel,Director,,,,
0,,,,,tt3040964,Original Release,"April 7, 2016-June 6, 2019",60 markets,"$364,001,123","$602,549,477","$966,550,600",,,,,,
0,Domestic,"Aug 4, 2015","$1,817,937","$8,008,363",tt3819668,,,,,,,,,,,,
0,Lebanon,"Jul 30, 2015","$6,101","$6,104",tt1137470,,,,,,,,,,,,
0,Ukraine,"Oct 4, 2007","$118,927","$366,649",tt1087832,,,,,,,,,,,,
0,Domestic,"May 15, 2015","$390,774","$450,692",tt2979920,,,,,,,,,,,,
0,,,,,tt1617145,,,,,,,César Ducasse,Director,,,,
0,,,,,tt1729615,,,,,,,Rotimi Rainwater,Director,,,,
0,,,,,tt1201135,,,,,,,Sterlin Harjo,Director,,,,
0,,,,,tt1337682,,,,,,,Jith Sen,Director,,,,
0,Domestic,"Feb 7, 2014",–,"$6,047",tt2388759,,,,,,,,,,,,
0,,,,,tt1415256,,,,,,,Armand Mastroianni,Director,,,,
0,,,,,tt1995477,,,,,,,Rita Merson,Director,,,,
0,,,,,tt0483796,,,,,,,Don Most,Director,,,,
0,,,,,tt1403249,,,,,,,Keith Shaw,Director,,,,
0,,,,,tt1825806,,,,,,,Jocelyn Towne,Director,,,,
0,,,,,tt2146834,,,,,,,Tanzeal Rahim,Director,,,,
0,,,,,tt0981286,,,,,,,Daniel Roby,Director,,,,
0,,,,,tt1543566,,,,,,,Phil Borg,Director,,,,
0,,,,,tt1307897,,,,,,,Bradley Walsh,Director,,,,
0,,,,,tt1942972,,,,,,,Peter Markle,Director,,,,
0,,,,,tt1331126,,,,,,,David Bezmozgis,Director,,,,
0,Domestic,"Jan 23, 2015",$147,$881,tt3213222,,,,,,,,,,,,
0,,,,,tt4056808,,,,,,,Hao Zhou,Director,,,,
0,Finland,"Nov 30, 2007","$149,003","$891,526",tt0847759,,,,,,,,,,,,
0,Domestic,"Aug 14, 2015","$13,421,036","$45,445,109",tt1638355,,,,,,,,,,,,
0,,,,,tt3470838,,,,,,,Patrick Forbes,Director,,,,
0,Domestic,"Mar 16, 2012",$734,"$13,569",tt1344337,,,,,,,,,,,,
0,,,,,tt2401215,,,,,,,James Sizemore,Director,,,,
0,,,,,tt2040367,,,,,,,Jessie McCormack,Director,,,,
0,,,,,tt1242544,,,,,,,Vlad Yudin,Director,,,,
0,,,,,tt1951176,,,,,,,Michael Kristoff,Director,,,,
0,Belgium,"Jan 19, 2011","$8,868","$29,825",tt1703919,,,,,,,,,,,,
0,,,,,tt1291183,,,,,,,Tim Alexander,Director,,,,
0,,,,,tt1305618,,,,,,,Bruce Van Dusen,Director,,,,
0,Domestic,"Mar 8, 2013",–,"$4,054",tt2011300,,,,,,,,,,,,
0,,,,,tt0926758,,,,,,,Christopher Saint Booth,Director,,,,
0,,,,,tt1586525,,,,,,,Boris Undorf,Director,,,,
0,Spain,"Nov 29, 2013",$647,"$1,198",tt1210355,,,,,,,,,,,,
0,,,,,tt4324302,,,,,,,Sam Liu,Director,,,,
0,,,,,tt1652361,,,,,,,Camilo Vila,Director,,,,
0,,,,,tt1335977,,,,,,,Terry Ingram,Director,,,,
0,,,,,tt0487958,,,,,,,Janis DeLucia Allen,Director,,,,
0,Domestic,"Jul 3, 2014",–,$398,tt2338062,,,,,,,,,,,,
0,,,,,tt1365598,,,,,,,Jason Shumway,Director,,,,
0,,,,,tt0451106,,,,,,,Archie Gips,Director,,,,
0,South Korea,"Nov 25, 2010","$1,495","$4,452",tt1145152,,,,,,,,,,,,
0,,,,,tt0758757,,,,,,,Scott Dacko,Director,,,,
0,,,,,tt1001333,,,,,,,Franklin Guerrero Jr.,Director,,,,
0,,,,,tt2140429,,,,,,,Christian James,Director,,,,
0,,,,,tt1331300,,,,,,,Sherry White,Director,,,,
0,,,,,tt1670269,,,,,,,Bob Fugger,Director,,,,
0,,,,,tt2327541,,,,,,,Thomas Beatty,Director,,,,
0,,,,,tt1390397,,,,,,,Brendon O'Loughlin,Director,,,,
0,,,,,tt1988805,,,,,,,P.J. Woodside,Director,,,,
0,,,,,tt2505376,,,,,,,Vanessa Hope,Director,,,,
0,,,,,tt1791681,,,,,,,Michael G. Bartlett,Director,,,,
0,,,,,tt2140423,,,,,,,Millie Loredo,Director,,,,
0,,,,,tt3228754,,,,,,,Nick Frangione,Director,,,,
0,,,,,tt2375671,,,,,,,Lee Cipolla,Director,,,,
0,,,,,tt3799088,,,,,,,Ryan Roy,Director,,,,
0,,,,,tt1977892,,,,,,,Oscar Torre,Director,,,,
0,,,,,tt2466320,,,,,,,Tyler Spindel,Director,,,,
0,Domestic,"Jun 27, 2014","$2,853","$4,870",tt2822400,,,,,,,,,,,,
0,Slovenia,"Nov 26, 2015","$1,285","$1,986",tt3339674,,,,,,,,,,,,
0,,,,,tt3895884,,,,,,,Jake Szymanski,Director,,,,
0,United Arab Emirates,"Nov 24, 2016","$4,245","$7,615",tt3094252,,,,,,,,,,,,
0,Domestic,"Sep 30, 2015","$1,560,299","$10,137,502",tt3488710,,,,,,,,,,,,
0,Domestic,"Jan 15, 2016","$16,194,738","$52,853,219",tt4172430,,,,,,,,,,,,
0,,,,,tt2106651,,,,,,,Nic Mathieu,Director,,,,
0,France,"Jun 4, 2014","$2,446,887","$11,108,189",tt3098306,,,,,,,,,,,,
0,Domestic,"Aug 21, 2015","$9,000","$9,000",tt4382618,,,,,,,,,,,,
0,Domestic,"Nov 21, 2014",–,"$45,938",tt3093520,,,,,,,,,,,,
0,,,,,tt0961209,,,,,,,Chris Perkel,Director,,,,
0,,,,,tt3137764,,,,,,,Rhys Thomas,Director,,,,
0,Domestic,"May 17, 2013","$13,616","$107,352",tt2098628,,,,,,,,,,,,
0,,,,,tt0763847,,,,,,,Kedar Korde,Director,,,,
0,Domestic,"Oct 23, 2015","$8,023","$79,800",tt3121332,,,,,,,,,,,,
0,,,,,tt4437046,,,,,,,Chris Riedell,Director,,,,
0,,,,,tt1645109,,,,,,,Jasmine McGlade,Director,,,,
0,,,,,tt1591505,,,,,,,Brad Rego,Director,,,,
0,,,,,tt1673419,,,,,,,Guy Daniels,Director,,,,
0,,,,,tt2040470,,,,,,,Myles Sorensen,Director,,,,
0,,,,,tt1566948,Original Release,"March 3, 2010",Belgium,–,"$19,888","$19,888",,,,,,
0,Italy,"Oct 20, 2011","$1,675,810","$3,687,123",tt1753476,,,,,,,,,,,,
0,Italy,"Jan 17, 2012","$12,747,870","$33,498,625",tt1756415,,,,,,,,,,,,
0,,,,,tt1002536,Original Release,"December 12, 2008",Italy,–,"$4,506,354","$4,506,354",,,,,,
0,,,,,tt1261055,Original Release,"February 27, 2009",Italy,–,"$1,118,316","$1,118,316",,,,,,
0,Italy,"Oct 22, 2010","$787,361","$2,104,909",tt1548559,,,,,,,,,,,,
0,,,,,tt3293250,,,,,,,Rob Burrows,Director,,,,
0,Italy,"Oct 18, 2012","$622,659","$1,661,428",tt1904929,,,,,,,,,,,,
0,Italy,"Nov 22, 2012","$3,434,224","$10,275,097",tt2550838,,,,,,,,,,,,
0,Italy,"May 6, 2011","$31,344","$260,294",tt1724553,,,,,,,,,,,,
0,,,,,tt1964795,Original Release,"September 12, 2012",Italy,–,"$1,720,151","$1,720,151",,,,,,
0,Italy,"Jan 23, 2009","$6,179,760","$17,026,331",tt1082007,,,,,,,,,,,,
0,Italy,"Sep 9, 2011","$48,008","$159,846",tt2006781,,,,,,,,,,,,
0,,,,,tt2076251,Original Release,"November 26, 2010",Italy,–,"$3,825,937","$3,825,937",,,,,,
0,Italy,"Nov 23, 2007","$938,698","$3,909,492",tt1065305,,,,,,,,,,,,
0,Italy,"Oct 16, 2009","$529,304","$1,448,733",tt1371700,,,,,,,,,,,,
0,,,,,tt1680099,Original Release,"October 27, 2010",Italy,–,"$18,493,043","$18,493,043",,,,,,
0,,,,,tt1866205,Original Release,"March 16, 2011",Italy,–,"$11,471,250","$11,471,250",,,,,,
0,,,,,tt1715356,Original Release,"March 30-July 29, 2011",EMEA,–,"$4,669,149","$4,669,149",,,,,,
0,,,,,tt1193126,,,,,,,Mark Romanek,Director,,,,
0,Italy,"Apr 17, 2009","$958,451","$3,919,677",tt1261056,,,,,,,,,,,,
0,,,,,tt1698566,Original Release,"March 16, 2011",Italy,–,"$429,931","$429,931",,,,,,
0,Italy,"Sep 13, 2012",–,"$272,238",tt2299792,,,,,,,,,,,,
0,Italy,"Nov 5, 2010","$597,657","$2,021,470",tt1521090,,,,,,,,,,,,
0,Italy,"Oct 4, 2012","$105,916","$203,758",tt2226407,,,,,,,,,,,,
0,,,,,tt2290789,Original Release,"October 11, 2012",Italy,–,"$2,717,393","$2,717,393",,,,,,
0,Italy,"Sep 13, 2012","$131,570","$437,143",tt2370096,,,,,,,,,,,,
0,Italy,"Dec 17, 2010","$3,418,556","$29,125,119",tt1680095,,,,,,,,,,,,
0,Italy,"Jan 24, 2013","$1,226,592","$2,534,546",tt2473532,,,,,,,,,,,,
0,Italy,"Mar 28, 2013","$327,607","$1,279,336",tt1951299,,,,,,,,,,,,
0,,,,,tt2302531,,,,,,,Alina Marazzi,Director,,,,
0,,,,,tt3761504,,,,,,,Morgan Bertacca,Director,,,,
0,Italy,"Mar 21, 2013","$3,168,797","$11,115,274",tt2767948,,,,,,,,,,,,
0,,,,,tt1067777,,,,,,,Christopher Saint Booth,Director,,,,
0,,,,,tt2447934,Original Release,"April 4, 2013",Italy,–,"$4,191,786","$4,191,786",,,,,,
0,Italy,"Jun 20, 2013","$119,304","$269,432",tt2997896,,,,,,,,,,,,
0,Italy,"Dec 17, 2010","$563,122","$4,901,585",tt1523493,,,,,,,,,,,,
0,,,,,tt3438354,Original Release,"February 6, 2014",Italy,–,"$5,482,323","$5,482,323",,,,,,
0,Italy,"Jan 30, 2014","$1,198,934","$1,973,147",tt3485114,,,,,,,,,,,,
0,,,,,tt2401715,Original Release,"October 31, 2013-January 30, 2015",7 markets,"$11,294","$3,940,803","$3,952,097",,,,,,
0,Domestic,"Sep 6, 2013","$2,583","$14,001",tt1992156,,,,,,,,,,,,
0,,,,,tt1054677,Original Release,"April 16, 2010",Brazil,–,"$1,214,499","$1,214,499",,,,,,
0,Italy,"Jan 1, 2014","$5,357,726","$16,562,487",tt3296204,,,,,,,,,,,,
0,,,,,tt3078718,Original Release,"October 31-July 4, 2014",EMEA,–,"$834,060","$834,060",,,,,,
0,France,"Oct 30, 2013","$997,752","$1,892,631",tt2234543,,,,,,,,,,,,
0,Italy,"Oct 10, 2013","$2,286,134","$5,824,753",tt3254706,,,,,,,,,,,,
0,Italy,"Nov 12, 2010","$170,313","$2,124,145",tt1365490,,,,,,,,,,,,
0,Italy,"Oct 17, 2013","$1,698,279","$4,923,392",tt2385784,,,,,,,,,,,,
0,,,,,tt2418510,,,,,,,Marco Simon Puccioni,Director,,,,
0,,,,,tt2390283,Original Release,"November 13, 2014",Italy,–,"$2,677,436","$2,677,436",,,,,,
0,,,,,tt4065308,Original Release,"November 6, 2014",Italy,–,"$9,437,265","$9,437,265",,,,,,
0,,,,,tt1029364,,,,,,,Bertie Stephens,Director,,,,
0,,,,,tt1351672,Original Release,"December 4, 2009",Italy,–,"$2,294,382","$2,294,382",,,,,,
0,,,,,tt1075114,Original Release,"March 28, 2008",Italy,–,"$5,718,258","$5,718,258",,,,,,
0,Italy,"Jan 11, 2008","$2,316,886","$8,096,913",tt1031218,,,,,,,,,,,,
0,Italy,"Oct 31, 2008","$323,974","$2,610,996",tt1320297,,,,,,,,,,,,
0,Italy,"Nov 28, 2008","$742,314","$3,065,931",tt1217631,,,,,,,,,,,,
0,Italy,"Feb 6, 2009","$4,645,796","$15,340,865",tt1188988,,,,,,,,,,,,
0,Italy,"Mar 13, 2009","$3,469,484","$10,007,765",tt1409836,,,,,,,,,,,,
0,Italy,"Jan 21, 2011","$7,350,680","$22,862,029",tt1680110,,,,,,,,,,,,
0,Italy,"Nov 27, 2009","$4,022,708","$19,573,511",tt1526741,,,,,,,,,,,,
0,Italy,"Mar 4, 2011","$447,707","$1,368,586",tt1582207,,,,,,,,,,,,
0,Italy,"Nov 17, 2011","$1,052,609","$3,264,563",tt1821597,,,,,,,,,,,,
0,,,,,tt1169133,,,,,,,David Rodriguez,Director,,,,
0,,,,,tt0820872,,,,,,,Roel Reiné,Director,,,,
0,,,,,tt2515656,,,,,,,Gus Trapani,Director,,,,
0,Domestic,"Jun 12, 2009","$3,648","$3,490",tt1160317,,,,,,,,,,,,
0,,,,,tt2443022,,,,,,,Tara Anaïse,Director,,,,
0,,,,,tt1974393,,,,,,,Alin Bijan,Director,,,,
0,,,,,tt1822203,,,,,,,Martin Gooch,Director,,,,
0,Russia/CIS,"May 12, 2016","$3,279","$50,206",tt2796678,,,,,,,,,,,,
0,,,,,tt1254368,,,,,,,Brian Pera,Director,,,,
0,,,,,tt0867306,,,,,,,Jason Satterlund,Director,,,,
0,,,,,tt1808477,,,,,,,Sevé Schelenz,Director,,,,
0,,,,,tt0972855,,,,,,,Frankie Latina,Director,,,,
0,,,,,tt1794801,,,,,,,Jean Veber,Director,,,,
0,,,,,tt1863203,,,,,,,Frank Merle,Director,,,,
0,,,,,tt3027188,,,,,,,Andy Palmer,Director,,,,
0,,,,,tt1744760,,,,,,,Kamal Ahmed,Director,,,,
0,,,,,tt0871865,,,,,,,Graham Reznick,Director,,,,
0,,,,,tt2292182,,,,,,,Christopher Ray,Director,,,,
0,,,,,tt4497416,,,,,,,A.B. Stone,Director,,,,
0,,,,,tt1047488,,,,,,,Mark Mitchell,Director,,,,
0,,,,,tt2821314,,,,,,,Nicholas Mross,Director,,,,
0,Domestic,"Jul 10, 2015","$9,808,463","$22,764,410",tt2309260,,,,,,,,,,,,
0,,,,,tt1980185,,,,,,,Shawn Holmes,Director,,,,
0,,,,,tt2836328,,,,,,,Jay Chapman,Director,,,,
0,,,,,tt2982306,,,,,,,Jay Chapman,Director,,,,
0,,,,,tt3347518,,,,,,,Kenny Leon,Director,,,,
0,Japan,"Aug 30, 2014","$402,503","$1,344,528",tt2808986,,,,,,,,,,,,
0,,,,,tt3148890,,,,,,,Carl Bessai,Director,,,,
0,,,,,tt3569374,,,,,,,Sarah Adina Smith,Director,,,,
0,Italy,"Sep 6, 2012","$421,294","$1,593,048",tt2184227,,,,,,,,,,,,
0,,,,,tt1393009,,,,,,,Danishka Esterhazy,Director,,,,
0,,,,,tt2530756,,,,,,,Dane Clark,Director,,,,
0,,,,,tt2782868,,,,,,,Kyle Rideout,Director,,,,
0,,,,,tt0968311,,,,,,,Gary Yates,Director,,,,
0,,,,,tt1954931,,,,,,,Allan Kroeker,Director,,,,
0,,,,,tt2082289,,,,,,,Rachel Talalay,Director,,,,
0,,,,,tt1332033,,,,,,,Ron Oliver,Director,,,,
0,,,,,tt1109600,,,,,,,Terry Ingram,Director,,,,
0,,,,,tt1601463,,,,,,,Nelson George,Director,,,,
0,Italy,"Apr 9, 2010","$707,879","$4,588,816",tt1529233,,,,,,,,,,,,
0,,,,,tt1245735,,,,,,,Lee Demarbre,Director,,,,
0,United Kingdom,"Jan 17, 2014",–,"$502,796",tt1821700,,,,,,,,,,,,
0,United Kingdom,"Nov 2, 2007","$77,999","$210,691",tt1068956,,,,,,,,,,,,
0,,,,,tt1031224,,,,,,,Cameron Labine,Director,,,,
0,Domestic,"Aug 13, 2010","$4,645","$19,245",tt1337155,,,,,,,,,,,,
0,France,"Jun 9, 2010","$308,090","$308,090",tt1634334,,,,,,,,,,,,
0,,,,,tt3611354,,,,,,,Edison Cájas,Director,,,,
0,,,,,tt3689498,,,,,,,Patrick Osborne,Director,,,,
0,,,,,tt4598848,,,,,,,Colin Offland,Director,,,,
0,,,,,tt1412699,,,,,,,Tim Harrison,Director,,,,
0,,,,,tt2544472,,,,,,,Andrew P. Jones,Director,,,,
0,,,,,tt1124041,,,,,,,Max Mitchell,Director,,,,
0,,,,,tt1419989,,,,,,,Brian Ackley,Director,,,,
0,,,,,tt1704147,,,,,,,Derek Cole,Director,,,,
0,,,,,tt2219210,,,,,,,Oklahoma Ward,Director,,,,
0,,,,,tt1540005,,,,,,,Gregory Orr,Director,,,,
0,,,,,tt1801063,,,,,,,Larry Wade Carrell,Director,,,,
0,,,,,tt2175669,,,,,,,Sacha Bennett,Director,,,,
0,,,,,tt1185235,,,,,,,Judson Pearce Morgan,Director,,,,
0,,,,,tt2056663,,,,,,,Raj Rohit Reddy,Director,,,,
0,,,,,tt2787874,,,,,,,Richard Zelniker,Director,,,,
0,,,,,tt0914363,,,,,,,Huck Keppler,Director,,,,
0,Mexico,"Jan 28, 2011","$52,345","$116,801",tt1386492,,,,,,,,,,,,
0,,,,,tt2235515,,,,,,,Michael Gordon,Director,,,,
0,,,,,tt1891770,,,,,,,C.B. Harding,Director,,,,
0,,,,,tt1196595,,,,,,,Troy McGatlin,Director,,,,
0,United Kingdom,"Mar 26, 2010","$415,645","$713,697",tt1320296,,,,,,,,,,,,
0,,,,,tt1977087,,,,,,,Jo Kastner,Director,,,,
0,,,,,tt4126340,,,,,,,Fred Wolf,Director,,,,
0,,,,,tt3030970,,,,,,,Rob Baard,Director,,,,
0,Domestic,"Sep 12, 2014","$515,393","$615,691",tt3142688,,,,,,,,,,,,
0,,,,,tt2753778,,,,,,,Jon Schnepp,Director,,,,
0,,,,,tt1047102,,,,,,,Sam Pillsbury,Director,,,,
0,United Kingdom,"Mar 21, 2014","$5,353","$14,482",tt2262175,,,,,,,,,,,,
0,France,"Sep 26, 2012","$7,962,372","$31,156,200",tt1850394,,,,,,,,,,,,
0,,,,,tt2292576,,,,,,,Zak Levitt,Director,,,,
0,Denmark,"Jan 9, 2009","$305,814","$1,084,553",tt1202522,,,,,,,,,,,,
0,,,,,tt1103262,,,,,,,Gary Ugarek,Director,,,,
0,,,,,tt3269074,,,,,,,Parviz Shahbazi,Director,,,,
0,Italy,"Jun 23, 2016","$19,585","$19,585",tt2851314,,,,,,,,,,,,
0,Netherlands,"Oct 4, 2007","$16,021","$31,055",tt0986225,,,,,,,,,,,,
0,,,,,tt2549138,,,,,,,Theo Love,Director,,,,
0,,,,,tt2980736,,,,,,,Yoshihiro Ueda,Director,,,,
0,,,,,tt1868030,,,,,,,Jay Duplass,Director,,,,
0,,,,,tt2415710,,,,,,,Mario Azzopardi,Director,,,,
0,,,,,tt4717798,,,,,,,Spike Brandt,Director,,,,
0,,,,,tt4296254,,,,,,,Anthony DiBlasi,Director,,,,
0,,,,,tt1172063,,,,,,,Bernard Rose,Director,,,,
0,,,,,tt1964777,,,,,,,Steven R. Monroe,Director,,,,
0,,,,,tt1776033,,,,,,,David Guy Levy,Director,,,,
0,,,,,tt1865545,,,,,,,Brian Brightly,Director,,,,
0,,,,,tt1701218,,,,,,,Lucius C. Kuert,Director,,,,
0,,,,,tt1390404,,,,,,,Lance Kawas,Director,,,,
0,,,,,tt1336621,,,,,,,Michael Feifer,Director,,,,
0,,,,,tt2325014,,,,,,,Paul J. Porter,Director,,,,
0,,,,,tt4278806,,,,,,,Jeff S. Chimenti,Director,,,,
0,,,,,tt1714828,,,,,,,Bryce Clark,Director,,,,
0,,,,,tt0882755,,,,,,,Michael DeLorenzo,Director,,,,
0,,,,,tt1798148,,,,,,,C.S. Drury,Director,,,,
0,,,,,tt2072029,,,,,,,Allen Kellogg,Director,,,,
0,,,,,tt1987028,,,,,,,Louis Morneau,Director,,,,
0,Poland,"Nov 4, 2011","$1,884,399","$4,856,345",tt2095008,,,,,,,,,,,,
0,Poland,"Jan 21, 2011","$1,715,538","$10,455,379",tt1808360,,,,,,,,,,,,
0,,,,,tt2807624,Original Release,"April 5, 2013",EMEA,–,"$3,502,373","$3,502,373",,,,,,
0,,,,,tt4048050,Original Release,"May 20-June 24, 2016","Domestic, EMEA","$269,144","$1,240,629","$1,509,773",,,,,,
0,,,,,tt2222584,Original Release,"January 3, 2014",Domestic,"$12,133",–,"$12,133",,,,,,
0,Domestic,"Aug 7, 2015",–,"$208,588",tt2402101,,,,,,,,,,,,
0,Domestic,"Apr 22, 2011","$7,000","$12,000",tt0929742,,,,,,,,,,,,
0,Domestic,"Nov 9, 2012","$3,207","$25,079",tt1989712,,,,,,,,,,,,
0,,,,,tt2624412,Original Release,"July 10-May 18, 2016",6 markets,"$126,150","$114,300","$240,450",,,,,,
0,,,,,tt1501756,,,,,,,Michael Tollin,Director,,,,
0,,,,,tt1493942,,,,,,,Fritz Mitchell,Director,,,,
0,,,,,tt1199479,,,,,,,Billy Corben,Director,,,,
0,,,,,tt1617299,,,,,,,Sean Pamphilon,Director,,,,
0,,,,,tt1724281,,,,,,,Lisa Lax,Director,,,,
0,,,,,tt1734593,,,,,,,Gary Waksman,Director,,,,
0,,,,,tt1738398,,,,,,,Michael Tolajian,Director,,,,
0,,,,,tt1704731,,,,,,,Thaddeus D. Matula,Director,,,,
0,,,,,tt2318158,,,,,,,Daniel Gordon,Director,,,,
0,,,,,tt2356302,,,,,,,Michael Bonfiglio,Director,,,,
0,,,,,tt2835958,,,,,,,Ken Rodgers,Director,,,,
0,,,,,tt2488386,,,,,,,Sam George,Director,,,,
0,,,,,tt3417870,,,,,,,Nanette Burstein,Director,,,,
0,,,,,tt3605164,,,,,,,Ezra Edelman,Director,,,,
0,,,,,tt2193456,,,,,,,Mark Griffiths,Director,,,,
